Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1817, 1854]",default,Static,Static Function,begin_drop_privileges(),nscd/connections.c,6,30,2,8,38,6,30,3,18,2,0,0,14,16,12,16,1,0,15,5,5,5,1,0,0,1,0,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[249, 295]",default,Static,Static Function,"check_use(const char *,nscd_ssize_t,uint8_t *,enum usekey,ref_t,size_t)",nscd/connections.c,8,35,4,6,47,8,35,3,26,4,0,0,4,22,16,26,0,1,25,12,12,14,10,21,21,3,20,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[805, 809]",default,none,Function,close_sockets(),nscd/connections.c,0,5,0,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1460, 1507]",default,Static,Static Function,fd_ready(int),nscd/connections.c,8,35,5,12,48,8,35,5,23,5,0,0,13,72,20,27,3,1,23,9,9,10,3,4,3,2,2,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1859, 1881]",default,Static,Static Function,finish_drop_privileges(),nscd/connections.c,2,21,0,6,23,2,21,2,11,0,0,0,9,8,8,11,0,0,11,4,4,4,1,0,0,1,0,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[882, 1107]",default,Static,Static Function,"handle_request(int,request_header *,void *,uid_t)",nscd/connections.c,30,177,19,20,226,27,138,9,101,19,35,11,28,174,50,84,6,0,78,35,20,45,6,89,7,3,7,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[812, 833]",default,Static,Static Function,invalidate_cache(char *),nscd/connections.c,3,18,1,4,22,3,18,3,11,1,0,0,4,7,7,11,1,0,10,5,5,5,4,6,6,1,6,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,Yes,"[1523, 1630]",default,Static,Static Function,main_loop_poll(),nscd/connections.c,16,79,13,6,108,16,71,13,50,13,0,8,14,745,36,52,9,1,42,21,21,24,1,2,0,6,0,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[430, 801]",default,none,Function,nscd_init(),nscd/connections.c,35,290,47,26,372,35,290,40,213,47,0,0,54,999999999,125,172,23,4,145,55,55,69,18,29,23,7,21,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1270, 1455]",default,Static,Static Function,nscd_run(void *),nscd/connections.c,29,121,36,13,186,27,103,14,70,36,15,5,29,23043,49,69,11,2,56,23,23,30,11,15,14,4,12,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1111, 1241]",default,Static,Static Function,restart(),nscd/connections.c,20,97,14,11,131,20,97,14,71,14,0,0,21,182,46,60,11,0,49,15,15,15,9,11,11,2,11,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1511, 1516]",default,Static,Static Function,restart_p(time_t),nscd/connections.c,0,6,0,7,6,0,6,2,2,0,0,0,1,1,1,1,0,0,1,1,1,4,1,0,0,0,0,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[1728, 1811]",default,none,Function,start_threads(),nscd/connections.c,10,59,15,7,84,10,36,8,26,14,17,11,18,36,22,28,5,0,23,7,7,8,1,2,0,2,0,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[299, 426]",default,Static,Static Function,"verify_persistent_db(void *,struct database_pers_head *,int)",nscd/connections.c,24,91,13,27,128,24,82,18,69,11,7,4,9,6198,36,54,11,1,42,21,21,47,18,60,60,3,59,0
4,Yes,No,9388dcbb84dd616b20823ac46c8630b8c2845a82,"[""CVE-2006-7254""]",No,No,"[187, 202]",default,none,Function,"writeall(int,const void *,size_t)",nscd/connections.c,0,16,0,4,16,0,16,4,9,0,0,0,3,2,8,9,2,0,7,4,4,4,3,2,2,2,2,0
