Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",,No,,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",,No,,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[130, 256]",default,Static,Static Function,"allocate_big(size_t,const void *,size_t,size_t,bool)",support/blob_repeat.c,12,97,18,7,127,12,94,24,74,18,1,2,16,909,46,61,13,0,48,16,16,16,7,8,8,2,7,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[89, 103]",default,Static,Static Function,"allocate_malloc(size_t,const void *,size_t,size_t)",support/blob_repeat.c,0,15,0,6,15,0,15,6,10,0,0,0,3,2,4,5,1,0,4,2,2,2,1,1,0,1,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[24, 102]",default,Static,Static Function,do_test(),support/tst-support_blob_repeat.c,7,69,3,2,79,7,69,13,52,3,0,0,11,304,44,58,10,1,47,15,15,15,1,6,0,5,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[52, 85]",default,Static,Static Function,"fill(char *,const char *,size_t,size_t)",support/blob_repeat.c,0,33,1,6,34,0,33,8,20,1,0,0,4,7,15,21,5,0,16,7,7,9,1,4,0,3,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[38, 48]",default,Static,Static Function,"fill0(char *,const char *,size_t,size_t)",support/blob_repeat.c,0,11,0,5,11,0,11,3,4,0,0,0,1,2,3,4,0,0,4,2,2,2,1,0,0,1,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[108, 125]",default,Static,Static Function,"minimum_stride_size(size_t,size_t)",support/blob_repeat.c,2,12,4,3,18,2,12,4,7,4,0,0,4,2,6,7,2,0,5,2,2,2,1,1,0,1,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[258, 272]",default,none,Function,"repeat_allocate(const void *,size_t,size_t,bool)",support/blob_repeat.c,0,15,0,7,15,0,15,5,7,0,0,0,5,3,5,7,1,0,6,3,3,3,3,2,2,1,2,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[274, 279]",default,none,Function,"support_blob_repeat_allocate(const void *,size_t,size_t)",support/blob_repeat.c,0,6,0,4,6,0,6,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[281, 286]",default,none,Function,"support_blob_repeat_allocate_shared(const void *,size_t,size_t)",support/blob_repeat.c,0,6,0,4,6,0,6,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
135,Yes,Yes,2dd12baa045f25c52b30a34b10f72d51f2605413,"[""CVE-2018-11236""]",No,No,"[288, 301]",default,none,Function,support_blob_repeat_free(struct support_blob_repeat *),support/blob_repeat.c,0,14,0,5,14,0,14,4,8,0,0,0,4,3,5,7,1,0,6,3,3,3,1,1,0,2,0,0
