Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"CONCAT(,(*) ())",nss/nss_files/files-XXX.c,10,40,8,0,58,10,40,6,25,8,0,0,10,30,15,22,2,0,20,8,8,9,1,2,0,3,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"CONCAT(,)",nss/nss_files/files-XXX.c,4,9,1,0,14,4,9,3,5,1,0,0,4,1,5,5,0,0,5,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"CONCAT(,)",nss/nss_files/files-XXX.c,6,16,0,0,22,6,16,4,9,0,0,0,6,2,9,10,1,0,9,2,2,3,1,0,0,1,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,Static,Static Function,"EXT(INT,const CHAR *,const CHAR *,const CHAR *,int,int,size_t)",posix/fnmatch_loop.c,15,169,29,11,213,15,145,22,105,29,0,24,16,2880,82,117,20,0,97,52,48,68,31,70,70,5,70,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,ElfW(),elf/dl-support.c,53,174,51,9,278,51,79,112,39,49,80,27,13,320,21,31,3,0,28,17,17,18,4,2,2,3,2,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,Static,Static Function,ElfW(),elf/rtld.c,24,144,44,5,210,14,23,5,14,29,116,52,12,8,12,15,2,0,13,4,4,6,1,0,0,1,0,1
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,Static,Static Function,ElfW(),elf/rtld.c,18,91,17,10,126,18,44,14,26,17,16,34,20,12,22,26,3,0,23,5,5,5,1,1,0,2,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,Static,Static Function,"FCT(const CHAR *,const CHAR *,const CHAR *,int,int,struct STRUCT *,size_t)",posix/fnmatch_loop.c,104,769,103,11,976,52,361,39,257,37,512,68,26,1559,151,240,24,6,210,95,88,166,79,477,477,7,476,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,INTDEF(),misc/mntent_r.c,6,72,9,6,85,6,21,10,15,9,0,51,10,104977,95,124,9,0,115,38,38,51,14,25,13,4,9,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,INTDEF(),misc/mntent_r.c,4,38,9,0,51,4,38,7,22,9,0,0,1,6,15,20,2,0,18,7,7,20,1,5,0,2,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,INTDEF(),misc/mntent_r.c,2,9,3,0,12,2,9,5,3,3,0,0,2,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,Static,Static Function,KMP16Bovrlap(__m128i),sysdeps/x86_64/multiarch/strstr.c,1,24,6,2,31,1,24,7,13,6,0,0,6,4,11,14,4,1,9,4,4,4,4,3,3,1,3,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,LINE_PARSER((*) ()),grp/fgetgrent_r.c,7,58,6,0,70,7,58,24,26,6,0,0,10,6,20,24,2,0,22,6,6,10,5,5,5,2,5,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,LINE_PARSER((*) ()),pwd/fgetpwent_r.c,6,63,8,0,76,6,63,36,21,8,0,0,9,4,17,20,1,0,19,5,5,9,4,4,4,2,4,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,Static,Static Function,SWAP(nls_uint32),intl/gettextP.h,0,6,0,1,6,0,6,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_adjust_column(unsigned,const char *,int)",libio/genops.c,0,12,0,3,12,0,12,6,5,0,0,0,1,3,3,5,1,0,4,3,3,3,3,3,3,2,3,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_cleanup(),libio/genops.c,2,7,9,1,18,2,7,3,3,9,0,0,3,1,3,3,1,0,2,1,1,1,1,0,0,0,0,1
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_default_doallocate(_IO_FILE *),libio/genops.c,1,9,0,1,10,1,9,4,3,0,0,0,3,2,6,7,1,0,6,3,3,3,3,2,2,2,2,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_finish(_IO_FILE *,int)",libio/genops.c,4,24,0,6,28,4,20,6,9,0,2,2,7,8,9,12,1,0,11,4,4,5,1,0,0,1,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_imbue(_IO_FILE *,void *)",libio/genops.c,0,6,0,0,6,0,6,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_pbackfail(_IO_FILE *,int)",libio/genops.c,1,50,6,8,57,1,50,9,32,6,0,0,12,9,22,30,5,0,25,9,9,12,9,16,16,4,16,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_read(_IO_FILE *,void *,_G_ssize_t)",libio/genops.c,0,8,0,0,8,0,8,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_seek(_IO_FILE *,_G_off64_t,int)",libio/genops.c,0,8,0,0,8,0,8,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_seekoff(_IO_FILE *,_G_off64_t,int,int)",libio/genops.c,0,9,0,0,9,0,9,6,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_seekpos(_IO_FILE *,_G_off64_t,int)",libio/genops.c,0,8,0,6,8,0,8,6,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_setbuf(_IO_FILE *,char *,_G_ssize_t)",libio/genops.c,0,22,0,7,22,0,22,6,11,0,0,0,10,3,8,10,0,0,10,3,3,4,1,2,0,1,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_default_showmanyc(_IO_FILE *),libio/genops.c,0,6,0,0,6,0,6,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_stat(_IO_FILE *,void *)",libio/genops.c,0,7,0,0,7,0,7,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_default_sync(_IO_FILE *),libio/genops.c,0,6,0,0,6,0,6,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_default_uflow(_IO_FILE *),libio/genops.c,0,9,0,5,9,0,9,4,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,1,0,1,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_default_underflow(_IO_FILE *),libio/genops.c,0,6,0,0,6,0,6,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_write(_IO_FILE *,const void *,_G_ssize_t)",libio/genops.c,0,8,0,0,8,0,8,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_xsgetn(_IO_FILE *,void *,_G_size_t)",libio/genops.c,0,40,1,5,41,0,36,10,21,1,1,3,4,19,16,23,5,3,15,8,8,9,3,3,3,4,2,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,"_IO_default_xsputn(_IO_FILE *,const void *,_G_size_t)",libio/genops.c,0,43,1,8,44,0,39,11,23,1,1,3,4,20,20,28,5,4,19,9,9,10,4,4,4,4,3,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_doallocbuf(_IO_FILE *),libio/genops.c,0,11,0,11,11,0,11,4,6,0,0,0,2,4,3,6,0,0,6,4,4,5,4,3,3,2,3,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_flush_all(),libio/genops.c,0,5,1,0,6,0,5,2,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_flush_all_linebuffered(),libio/genops.c,6,32,1,6,39,6,24,5,12,1,4,4,2,5,12,15,2,2,11,4,4,5,1,1,0,2,0,0
22,No,No,3f8cc204fdd077da66ffc8e9595158b469e2b8e5,No,No,default,none,Function,_IO_flush_all_lockp(int),libio/genops.c,7,45,1,12,53,7,30,6,21,1,9,6,3,17,14,19,3,2,14,6,6,8,1,1,0,2,0,0
