Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",,No,,default,none,Function,__errno_location(),,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",Yes,No,"[600, 626]",default,none,Function,"__res_iclose(res_state,bool)",resolv/res_init.c,1,26,0,12,27,1,22,3,14,0,1,3,9,24,11,17,1,0,16,7,7,7,1,0,0,3,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",Unknown,No,,default,none,Function,"__res_nameinquery(const char *,int,int,const u_char *,const u_char *)",resolv/res_send.c,2,23,0,7,25,2,23,9,15,0,0,0,4,5,18,22,6,0,16,7,7,9,5,9,9,2,9,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",Unknown,No,,default,none,Function,"__res_nsend(res_state,const u_char *,int,u_char *,int)",resolv/res_send.c,0,7,0,5,7,0,7,3,2,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",Unknown,No,,default,none,Function,__res_randomid(),resolv/res_init.c,0,4,0,1,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",Yes,No,"[150, 476]",default,none,Function,"__res_vinit(res_state,int)",resolv/res_init.c,17,288,29,9,327,11,185,13,155,26,83,29,44,771936704,115,156,11,0,145,42,42,82,18,22,22,7,18,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",No,No,"[135, 144]",default,Static,Static Function,"evAddTime(struct timespec *,const struct timespec *,const struct timespec *)",resolv/res_send.c,0,10,0,6,10,0,10,3,5,0,0,0,4,2,4,5,0,0,5,2,2,2,1,0,0,1,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",No,No,"[159, 166]",default,Static,Static Function,"evCmpTime(struct timespec,struct timespec)",resolv/res_send.c,1,7,0,5,8,1,7,3,4,0,0,0,1,2,3,4,1,0,3,4,4,4,1,0,0,1,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",No,No,"[129, 133]",default,Static,Static Function,"evConsTime(struct timespec *,time_t,long)",resolv/res_send.c,0,5,0,4,5,0,5,2,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",No,No,"[168, 176]",default,Static,Static Function,evNowTime(struct timespec *),resolv/res_send.c,1,8,0,2,9,1,8,3,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,1,0,1,0,0
73,Yes,Yes,f58573781c3541d6a666036a6a815ea052242065,"[""CVE-2016-5417""]",No,No,"[146, 157]",default,Static,Static Function,"evSubTime(struct timespec *,const struct timespec *,const struct timespec *)",resolv/res_send.c,0,12,0,5,12,0,12,3,7,0,0,0,4,2,4,5,0,0,5,2,2,2,1,1,0,1,0,0
