Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
125,Yes,Yes,a44061398c3b531b37e134a6a97accb2251fa28a,"[""CVE-2017-18269""]",Unknown,No,default,Static,Static Function,"do_one_test(impl_t *,char *,char *,const char *,size_t)",string/test-memmove.c,2,26,1,7,29,2,22,4,12,1,1,3,4,3,9,11,1,0,10,3,3,3,3,2,2,1,2,0
125,Yes,Yes,a44061398c3b531b37e134a6a97accb2251fa28a,"[""CVE-2017-18269""]",Unknown,No,default,Static,Static Function,do_random_tests(),string/test-memmove.c,5,121,0,12,126,5,115,8,82,0,1,5,12,4335617,82,113,9,0,104,34,34,39,10,16,15,5,10,0
125,Yes,Yes,a44061398c3b531b37e134a6a97accb2251fa28a,"[""CVE-2017-18269""]",Unknown,No,default,Static,Static Function,"do_test(size_t,size_t,size_t)",string/test-memmove.c,5,18,0,15,23,5,18,5,12,0,0,0,8,176,37,50,6,0,44,14,14,15,3,4,2,4,2,0
125,Yes,Yes,a44061398c3b531b37e134a6a97accb2251fa28a,"[""CVE-2017-18269""]",Unknown,No,default,none,Function,"simple_memmove(char *,const char *,size_t)",string/test-memmove.c,0,17,0,3,17,0,17,4,10,0,0,0,1,4,6,9,1,0,8,4,4,4,1,1,0,2,0,0
125,Yes,Yes,a44061398c3b531b37e134a6a97accb2251fa28a,"[""CVE-2017-18269""]",Unknown,No,default,none,Function,test_main(),string/test-memmove.c,6,35,0,11,41,6,35,4,24,0,0,0,13,1044,51,65,5,0,60,15,15,16,3,3,3,4,1,0
