Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_do_write(_IO_FILE *,const char *,size_t)",libio/fileops.c,0,6,0,7,6,0,6,2,2,0,0,0,2,1,1,1,0,0,1,2,2,3,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,_IO_file_close(_IO_FILE *),libio/fileops.c,0,5,2,2,7,0,5,2,1,2,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,_IO_file_close_mmap(_IO_FILE *),libio/fileops.c,0,7,3,4,10,0,7,2,3,3,0,0,6,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_fopen(_IO_FILE *,const char *,const char *,int)",libio/fileops.c,20,149,12,18,180,20,128,16,100,12,7,14,30,974,84,107,12,2,93,26,18,27,9,46,16,3,16,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,_IO_file_init(struct _IO_FILE_plus *),libio/fileops.c,1,8,3,1,12,1,8,2,4,3,0,0,6,1,4,4,0,0,4,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_overflow(_IO_FILE *,int)",libio/fileops.c,2,48,11,11,59,2,48,3,36,11,0,0,14,137,21,32,1,0,31,12,12,16,7,6,6,2,6,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_read(_IO_FILE *,void *,__ssize_t)",libio/fileops.c,0,7,0,5,7,0,7,2,3,0,0,0,4,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_seek(_IO_FILE *,__off64_t,int)",libio/fileops.c,0,5,0,4,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_seekoff(_IO_FILE *,__off64_t,int,int)",libio/fileops.c,15,116,23,20,154,15,116,17,82,23,0,0,16,872,55,75,7,0,68,22,20,29,15,38,35,2,35,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,Static,Static Function,"_IO_file_seekoff_maybe_mmap(_IO_FILE *,__off64_t,int,int)",libio/fileops.c,2,10,3,6,15,2,10,4,5,3,0,0,3,2,4,5,1,0,4,2,2,2,1,1,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_stat(_IO_FILE *,void *)",libio/fileops.c,0,5,0,3,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,_IO_file_underflow(_IO_FILE *),libio/fileops.c,8,61,16,13,85,8,53,5,36,15,4,5,15,83,23,33,1,0,32,11,11,11,4,4,3,2,3,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,_IO_file_underflow_maybe_mmap(_IO_FILE *),libio/fileops.c,0,6,2,4,8,0,6,3,2,2,0,0,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,_IO_file_underflow_mmap(_IO_FILE *),libio/fileops.c,3,12,1,6,16,3,12,3,8,1,0,0,4,4,5,8,0,0,8,4,4,4,4,3,3,1,3,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_write(_IO_FILE *,const void *,__ssize_t)",libio/fileops.c,0,23,0,6,23,0,23,7,15,0,0,0,6,6,9,12,2,0,10,5,5,5,3,2,2,2,2,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,Static,Static Function,"_IO_file_xsgetn_maybe_mmap(_IO_FILE *,void *,size_t)",libio/fileops.c,1,6,2,6,9,1,6,3,2,2,0,0,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,Static,Static Function,"_IO_file_xsgetn_mmap(_IO_FILE *,void *,size_t)",libio/fileops.c,7,45,2,9,54,7,37,6,24,2,2,6,8,22,19,25,3,0,22,7,7,7,4,3,3,3,3,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"_IO_file_xsputn(_IO_FILE *,const void *,size_t)",libio/fileops.c,6,60,13,11,78,6,56,9,36,13,1,3,5,127,27,40,6,1,33,16,16,17,10,9,9,4,9,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,,No,default,none,Function,__USING_NAMESPACE_STD(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,__asinhl(long double),sysdeps/ieee754/ldbl-128ibm/s_asinhl.c,1,23,6,4,24,1,23,4,15,6,0,0,8,14,15,21,3,0,18,7,7,7,5,6,4,2,4,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,,No,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,,No,default,none,Function,__fp_nquery(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,__gconv_get_path(),iconv/gconv_conf.c,13,86,8,5,107,13,86,20,58,8,0,0,20,301,57,68,13,3,52,18,18,18,1,4,0,5,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,__gconv_read_conf(),iconv/gconv_conf.c,12,48,10,5,70,12,46,14,30,10,0,2,13,13,28,33,11,0,22,7,7,7,4,2,2,2,2,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,,No,default,none,Function,__gconv_read_conf(),,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,__ieee754_acoshl(long double),sysdeps/ieee754/ldbl-128ibm/e_acoshl.c,1,27,7,3,28,1,27,6,18,7,0,0,6,6,15,20,4,0,16,6,6,6,6,6,6,2,6,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,__ieee754_ilogbl(long double),sysdeps/ieee754/ldbl-128ibm/e_ilogbl.c,1,34,6,1,39,1,34,6,21,6,0,0,3,9,19,27,5,0,22,9,9,10,6,6,6,3,6,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,,No,default,none,Function,__libc_enable_asynccancel(),,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__libc_open(const char *,int)",io/open.c,0,0,0,2,0,0,0,0,0,0,0,0,5,3,9,11,2,0,9,3,3,3,1,0,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__libc_open(const char *,int,...)",sysdeps/mach/hurd/open.c,3,19,0,3,22,3,19,5,10,0,0,0,6,4,10,12,3,0,9,3,3,3,1,2,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__libc_open(const char *,int,...)",sysdeps/unix/sysv/linux/generic/open.c,6,18,0,2,24,6,18,6,11,0,0,0,7,4,10,12,4,0,8,3,3,3,1,1,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__libc_open64(const char *,int)",io/open64.c,3,21,0,2,24,3,21,6,9,0,0,0,5,3,9,11,2,0,9,3,3,3,1,1,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__libc_open64(const char *,int,...)",sysdeps/posix/open64.c,6,18,0,2,24,6,18,6,11,0,0,0,7,4,10,12,4,0,8,3,3,3,1,1,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__libc_open64(const char *,int,...)",sysdeps/unix/sysv/linux/generic/open64.c,6,20,0,2,26,6,20,7,13,0,0,0,7,4,10,12,4,0,8,3,3,3,1,1,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__open64_2(const char *,int)",io/open64_2.c,1,7,0,2,8,1,7,2,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__open_2(const char *,int)",io/open_2.c,1,7,0,2,8,1,7,2,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__openat(int,const char *,int)",sysdeps/mach/hurd/openat.c,3,22,0,4,25,3,22,8,10,0,0,0,6,4,10,12,3,0,9,3,3,3,1,2,0,1,0,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__openat(int,const char *,int,...)",io/openat.c,6,31,1,4,38,6,31,5,16,1,0,0,7,7,14,19,3,0,16,6,6,7,5,5,5,2,5,0
68,No,No,bdf1ff052a8e23d637f2c838fa5642d78fcedc33,No,No,default,none,Function,"__openat(int,const char *,int,...)",sysdeps/unix/sysv/linux/openat.c,5,18,0,3,23,5,18,6,11,0,0,0,5,4,10,12,4,0,8,3,3,3,1,1,0,1,0,0
