Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1578, 1587]",default,Static,Static Function,fls(uint32_t),sysdeps/posix/getaddrinfo.c,0,10,0,2,10,0,10,4,4,0,0,0,1,3,6,8,2,0,6,3,3,3,3,2,2,2,2,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1896, 1905]",default,Static,Static Function,free_prefixlist(struct prefixlist *),sysdeps/posix/getaddrinfo.c,0,10,0,3,10,0,10,3,4,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,0,1,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1908, 1917]",default,Static,Static Function,free_scopelist(struct scopelist *),sysdeps/posix/getaddrinfo.c,0,10,0,3,10,0,10,3,4,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,0,1,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1948, 2311]",default,Static,Static Function,gaiconf_init(),sysdeps/posix/getaddrinfo.c,41,309,14,17,364,41,309,52,234,14,0,0,39,999999999,160,213,45,0,168,54,51,87,25,70,70,7,70,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[2314, 2321]",default,Static,Static Function,gaiconf_reload(),sysdeps/posix/getaddrinfo.c,0,8,0,3,8,0,8,3,3,0,0,0,3,2,2,3,1,0,2,2,2,3,1,0,0,1,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,Yes,"[269, 1318]",default,Static,Static Function,"gaih_inet(const char *,const struct gaih_service *,const struct addrinfo *,struct addrinfo **,unsigned int *)",sysdeps/posix/getaddrinfo.c,98,893,60,41,1050,87,725,107,504,51,178,10,60,999999999,398,550,83,9,458,168,168,230,82,231,216,10,204,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[150, 183]",default,Static,Static Function,"gaih_inet_serv(const char *,const struct gaih_typeproto *,const struct addrinfo *,struct gaih_servtuple *)",sysdeps/posix/getaddrinfo.c,4,30,0,10,34,4,30,8,17,0,0,0,8,3,15,17,5,0,12,5,5,6,4,4,4,3,4,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1561, 1566]",default,Static,Static Function,get_label(const struct sockaddr_in6 *),sysdeps/posix/getaddrinfo.c,0,5,1,3,6,0,5,2,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1569, 1574]",default,Static,Static Function,get_precedence(const struct sockaddr_in6 *),sysdeps/posix/getaddrinfo.c,0,5,1,3,6,0,5,2,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1375, 1417]",default,Static,Static Function,get_scope(const struct sockaddr_in6 *),sysdeps/posix/getaddrinfo.c,3,35,5,13,43,3,35,8,22,5,0,0,3,8,17,24,6,0,18,8,8,12,5,10,8,3,7,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[2324, 2634]",default,none,Function,"getaddrinfo(const char *,const char *,const struct addrinfo *,struct addrinfo **)",sysdeps/posix/getaddrinfo.c,36,240,35,31,311,36,236,42,167,35,2,2,42,7871100,131,170,31,4,135,46,46,78,20,29,24,6,23,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",,Unknown,,default,none,Function,if_nameindex(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1832, 1839]",default,Static,Static Function,"in6aicmp(const void *,const void *)",sysdeps/posix/getaddrinfo.c,1,7,0,3,8,1,7,4,3,0,0,0,2,1,3,3,2,0,1,1,1,1,1,0,0,0,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1857, 1879]",default,none,Function,libc_freeres_fn(),sysdeps/posix/getaddrinfo.c,2,21,0,6,23,2,21,4,12,0,0,0,5,8,9,12,3,0,9,4,4,4,1,0,0,1,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,Unknown,,default,none,Function,libc_hidden_def(),sysdeps/posix/getaddrinfo.c,3,14,0,2,17,3,14,6,5,0,0,0,2,2,5,6,1,0,5,2,2,2,1,0,0,1,0,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1508, 1558]",default,Static,Static Function,"match_prefix(const struct sockaddr_in6 *,const struct prefixentry *,int)",sysdeps/posix/getaddrinfo.c,8,41,2,15,51,8,41,9,26,2,0,0,10,21,23,30,6,1,23,8,8,8,8,8,8,3,8,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1920, 1931]",default,Static,Static Function,"prefixcmp(const void *,const void *)",sysdeps/posix/getaddrinfo.c,1,11,0,3,12,1,11,4,7,0,0,0,1,3,5,7,2,0,5,3,3,3,3,2,2,1,2,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1590, 1829]",default,Static,Static Function,"rfc3484_sort(const void *,const void *,void *)",sysdeps/posix/getaddrinfo.c,38,175,27,20,240,38,175,53,124,27,0,0,11,55296,95,139,37,6,96,52,52,71,30,44,36,6,35,0
20,Yes,No,2e96f1c73b06e81da59ef7fffa426dc201875f31,"[""CVE-2013-7424""]",No,No,"[1934, 1945]",default,Static,Static Function,"scopecmp(const void *,const void *)",sysdeps/posix/getaddrinfo.c,1,11,0,3,12,1,11,4,7,0,0,0,1,3,5,7,2,0,5,3,3,3,3,2,2,1,2,0
