Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,DEFINE_HOOK(),stdlib/exit.c,7,52,9,13,68,7,43,12,27,9,3,6,5,30,19,29,5,0,24,10,6,10,8,6,6,3,6,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,Static,Static Function,"EXT(INT,const CHAR *,const CHAR *,const CHAR *,int,int)",posix/fnmatch_loop.c,14,133,29,9,176,14,119,18,88,29,0,14,11,434,56,86,12,0,74,45,41,61,22,49,49,4,45,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,Static,Static Function,"FCT(const CHAR *,const CHAR *,const CHAR *,int,int,struct STRUCT *)",posix/fnmatch_loop.c,107,763,103,10,973,55,355,33,251,37,512,68,26,1531,149,238,22,6,210,95,88,166,79,468,468,7,467,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/xdr_rec.c,3,17,3,5,23,3,17,8,11,3,0,0,4,2,8,9,2,0,7,3,3,3,1,1,0,1,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/xdr_rec.c,2,19,7,5,27,2,19,6,11,7,0,0,6,2,9,10,2,0,8,2,2,4,1,1,0,1,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/xdr_rec.c,2,17,5,5,24,2,17,5,10,5,0,0,4,6,6,10,1,0,9,5,5,7,5,7,7,2,7,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/xdr_rec.c,4,23,5,4,32,4,23,7,13,5,0,0,5,3,9,11,3,0,8,3,3,4,3,3,3,2,3,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),misc/mntent_r.c,6,72,9,6,85,6,21,10,15,9,0,51,9,104977,95,124,9,0,115,39,39,47,14,25,13,4,9,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),misc/mntent_r.c,4,38,9,0,51,4,38,7,22,9,0,0,1,6,15,20,2,0,18,7,7,20,1,5,0,2,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),misc/mntent_r.c,2,9,3,0,12,2,9,5,3,3,0,0,2,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/auth_unix.c,2,5,4,0,11,2,5,4,0,4,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/auth_unix.c,8,42,15,1,65,8,41,13,27,15,0,1,11,34,20,27,8,0,19,9,9,12,5,6,6,3,6,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/clnt_unix.c,7,89,15,24,108,7,89,17,55,15,0,0,21,76,34,51,7,0,44,19,19,26,12,25,25,3,24,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/svc_udp.c,2,7,0,0,9,2,7,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/svc_udp.c,1,7,0,1,8,1,7,4,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/key_prot.c,1,17,0,4,18,1,17,4,10,0,0,0,2,4,5,9,0,0,9,4,4,4,4,4,4,2,4,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/key_prot.c,1,17,0,4,18,1,17,4,10,0,0,0,2,4,5,9,0,0,9,4,4,4,4,4,4,2,4,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/key_prot.c,1,14,0,5,15,1,14,4,9,0,0,0,2,4,4,7,0,0,7,4,4,4,4,3,3,1,3,0
6,No,No,6c215a8d6c972ca3324107109c393f21e782fb10,No,No,default,none,Function,INTDEF(),sunrpc/key_prot.c,1,17,0,3,18,1,17,4,10,0,0,0,2,4,5,9,0,0,9,4,4,4,4,4,4,2,4,0
