Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,none,Function,A_dtor(void *),stdlib/tst-tls-atexit-lib.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,none,Function,DEFINE_HOOK(),stdlib/exit.c,14,73,21,13,108,14,65,14,45,21,0,8,9,318,34,48,7,0,41,14,10,14,10,12,12,3,12,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,Static,Static Function,END(const CHAR *),posix/fnmatch_loop.c,3,30,8,2,41,3,30,3,22,8,0,0,3,30,10,21,1,0,20,13,13,20,9,20,20,4,20,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,none,Function,ENDFUNC_NAME(),nss/getXXent_r.c,1,14,1,3,16,1,14,3,7,1,0,0,5,2,6,7,1,0,6,2,2,2,1,0,0,1,0,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,Static,Static Function,"EXT(INT,const CHAR *,const CHAR *,const CHAR *,int,int,size_t)",posix/fnmatch_loop.c,15,168,29,11,212,15,144,21,105,29,0,24,16,2880,82,117,20,0,97,52,48,68,31,70,70,5,70,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,Static,Static Function,"FCT(const CHAR *,const CHAR *,const CHAR *,int,int,struct STRUCT *,size_t)",posix/fnmatch_loop.c,102,751,107,11,960,51,347,32,251,37,511,63,26,1559,145,235,24,6,205,95,88,166,79,476,476,7,475,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,none,Function,"FUNC(double *,double)",sysdeps/ieee754/dbl-64/wordsize-64/s_setpayload_main.c,0,23,2,10,25,0,23,7,14,2,0,0,4,3,20,22,5,0,17,9,9,13,1,1,0,2,0,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,none,Function,FUNCTION_NAME(),nss/getXXbyYY.c,10,68,6,0,84,10,33,6,20,4,23,16,8,12,15,19,4,0,15,5,5,6,1,0,0,2,0,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,none,Function,GETFUNC_NAME(),nss/getXXent.c,3,21,1,1,25,3,21,10,9,1,0,0,6,1,12,12,6,0,6,1,1,1,1,0,0,0,0,0
110,No,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,No,No,default,Static,Static Function,IFUNC_SELECTOR(),sysdeps/i386/i686/multiarch/ifunc-sse2-bsf.h,3,12,0,0,15,3,12,3,6,0,0,0,5,3,4,6,1,0,5,3,3,3,3,3,3,2,3,0
