Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
15,Yes,Yes,d22e4cc9397ed41534c9422d0b0ffef8c77bfa53,"[""CVE-2011-1071""]",Unknown,No,default,Static,Static Function,"EXT(INT,const CHAR *,const CHAR *,const CHAR *,int,int)",posix/fnmatch_loop.c,14,133,29,9,176,14,119,18,88,29,0,14,11,434,56,86,12,0,74,45,41,61,22,49,49,4,45,0
15,Yes,Yes,d22e4cc9397ed41534c9422d0b0ffef8c77bfa53,"[""CVE-2011-1071""]",Unknown,No,default,Static,Static Function,"FCT(const CHAR *,const CHAR *,const CHAR *,int,int,struct STRUCT *)",posix/fnmatch_loop.c,107,763,103,10,973,55,355,33,251,37,512,68,26,1531,149,238,22,6,210,95,88,166,79,468,468,7,467,0
