Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,ElfW(),elf/dl-support.c,6,54,15,5,75,0,1,0,0,0,73,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,Stop(),crypt/speeds.c,0,21,0,6,21,0,13,3,9,0,3,6,4,1,6,6,1,0,5,1,1,1,1,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,Static,Static Function,_IO_acquire_lock_clear_flags2_fct(_IO_FILE **),libio/libioP.h,0,9,0,2,9,0,9,4,3,0,0,0,2,2,3,4,1,1,2,2,2,2,1,0,0,1,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,,No,default,none,Function,_IO_flockfile(),,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,Static,Static Function,"_IO_mem_finish(_IO_FILE *,int)",libio/memstream.c,3,16,0,5,19,3,16,5,8,0,0,0,4,2,6,7,1,0,6,2,2,2,1,0,0,1,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,Static,Static Function,_IO_mem_sync(_IO_FILE *),libio/memstream.c,3,16,0,6,19,3,16,4,9,0,0,0,2,2,7,8,1,0,7,2,2,2,1,1,0,1,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,"_IO_vfscanf_internal(_IO_FILE *,const char *,_G_va_list,int *)",stdio-common/vfscanf.c,245,2168,350,22,2733,203,1499,178,1057,247,634,194,45,999999999,1463,2087,268,6,1813,1006,975,1191,381,2238,2230,15,2201,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,Static,Static Function,"_IO_wmem_finish(_IO_FILE *,int)",libio/wmemstream.c,3,20,0,5,23,3,20,7,12,0,0,0,6,2,7,8,2,0,6,2,2,2,1,0,0,1,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,Static,Static Function,_IO_wmem_sync(_IO_FILE *),libio/wmemstream.c,3,17,0,5,20,3,17,4,10,0,0,0,4,2,7,8,1,0,7,2,2,2,1,1,0,1,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,__BEGIN_DECLS(),sysdeps/ieee754/ldbl-128ibm/ieee754.h,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,,No,default,none,Function,__BEGIN_DECLS(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,__BEGIN_DECLS(),iconv/gconv_int.h,2,6,1,0,9,2,6,4,0,1,0,0,1,1,2,2,2,0,0,1,1,1,1,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,__BEGIN_NAMESPACE_STD(),stdlib/stdlib.h,12,46,15,0,68,7,7,10,0,8,31,34,1,1,2,2,2,0,0,1,1,1,1,0,0,0,0,1
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,__END_DECLS(),sysdeps/unix/sysv/linux/s390/sys/procfs.h,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,,No,default,none,Function,__END_DECLS(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,,No,default,none,Function,__END_DECLS(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,,No,default,none,Function,__USING_NAMESPACE_STD(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,"____strtof_l_internal(const char *,char **,int,__locale_t)",stdlib/strtod_l.c,129,959,199,17,1279,129,842,110,588,196,38,86,26,999999999,740,985,138,23,824,346,345,430,92,169,121,9,102,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,"___vfscanf(FILE *,const char *,_G_va_list)",stdio-common/vfscanf.c,0,5,0,3,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
38,No,No,91ce40854d0b7f865cf5024ef95a8026b76096f3,No,No,default,none,Function,__aio_notify(struct requestlist *),sysdeps/pthread/aio_notify.c,6,43,8,11,57,6,31,6,17,8,3,9,9,10,12,17,3,0,14,6,6,7,1,1,0,3,0,0
