Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1575, 1584]",default,Static,Static Function,fls(uint32_t),sysdeps/posix/getaddrinfo.c,0,10,0,2,10,0,10,4,4,0,0,0,1,3,6,8,2,0,6,3,3,3,3,2,2,2,2,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1893, 1902]",default,Static,Static Function,free_prefixlist(struct prefixlist *),sysdeps/posix/getaddrinfo.c,0,10,0,3,10,0,10,3,4,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,0,1,0,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1905, 1914]",default,Static,Static Function,free_scopelist(struct scopelist *),sysdeps/posix/getaddrinfo.c,0,10,0,3,10,0,10,3,4,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,0,1,0,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1945, 2308]",default,Static,Static Function,gaiconf_init(),sysdeps/posix/getaddrinfo.c,41,309,14,17,364,41,309,52,234,14,0,0,39,999999999,160,213,45,0,168,54,51,87,25,70,70,7,70,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[2311, 2318]",default,Static,Static Function,gaiconf_reload(),sysdeps/posix/getaddrinfo.c,0,8,0,3,8,0,8,3,3,0,0,0,3,2,2,3,1,0,2,2,2,3,1,0,0,1,0,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",Yes,No,"[269, 1315]",default,Static,Static Function,"gaih_inet(const char *,const struct gaih_service *,const struct addrinfo *,struct addrinfo **,unsigned int *)",sysdeps/posix/getaddrinfo.c,98,890,60,41,1047,87,725,107,504,51,175,10,60,999999999,398,550,83,9,458,168,168,230,82,231,216,10,204,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[150, 183]",default,Static,Static Function,"gaih_inet_serv(const char *,const struct gaih_typeproto *,const struct addrinfo *,struct gaih_servtuple *)",sysdeps/posix/getaddrinfo.c,4,30,0,10,34,4,30,8,17,0,0,0,8,3,15,17,5,0,12,5,5,6,4,4,4,3,4,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1558, 1563]",default,Static,Static Function,get_label(const struct sockaddr_in6 *),sysdeps/posix/getaddrinfo.c,0,5,1,3,6,0,5,2,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1566, 1571]",default,Static,Static Function,get_precedence(const struct sockaddr_in6 *),sysdeps/posix/getaddrinfo.c,0,5,1,3,6,0,5,2,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
19,Yes,Yes,85188888f63b9fc7f40437baeed4c7d6e4f30e18,"[""CVE-2013-7424""]",No,No,"[1372, 1414]",default,Static,Static Function,get_scope(const struct sockaddr_in6 *),sysdeps/posix/getaddrinfo.c,3,35,5,13,43,3,35,8,22,5,0,0,3,8,17,24,6,0,18,8,8,12,5,10,8,3,7,0
