Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,ElfW(),sysdeps/hppa/sotruss-lib.c,2,13,1,2,16,2,13,7,5,1,0,0,2,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,ElfW(),sysdeps/nios2/sotruss-lib.c,2,13,1,2,16,2,13,7,5,1,0,0,2,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,Static,Static Function,__bswap_16(unsigned short int),sysdeps/m68k/bits/byteswap.h,0,5,0,1,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,Static,Static Function,__bswap_32(unsigned int),sysdeps/m68k/bits/byteswap.h,0,11,0,2,11,0,11,2,3,0,0,0,2,2,3,4,0,1,3,2,2,2,1,1,0,1,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,Static,Static Function,__bswap_64(unsigned long long),sysdeps/m68k/bits/byteswap.h,0,9,0,1,9,0,9,3,4,0,0,0,4,2,2,3,0,0,3,2,2,2,1,1,0,1,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,,No,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,__feholdexcept(fenv_t *),sysdeps/powerpc/nofpu/feholdexcpt.c,4,11,4,2,19,4,11,3,6,4,0,0,5,1,7,7,1,0,6,1,1,1,1,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,__feraiseexcept(int),sysdeps/m68k/m680x0/fpu/fraiseexcpt.c,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,"__fesetexceptflag(const fexcept_t *,int)",sysdeps/powerpc/fpu/fsetexcptflg.c,6,17,8,4,31,6,17,6,11,8,0,0,5,6,14,17,4,3,10,5,5,5,1,1,0,3,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,,No,default,none,Function,__fp_nquery(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,__get_clockfreq(),sysdeps/unix/sysv/linux/powerpc/get_clockfreq.c,9,49,22,0,80,9,43,9,25,21,4,3,7,41,18,27,7,0,20,10,10,15,1,1,0,4,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,__get_cpu_features(),sysdeps/x86_64/multiarch/init-arch.c,1,7,0,2,8,1,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
64,No,No,0f9e585480edcdf1e30dc3d79e24b84aeee516fa,No,No,default,none,Function,__ieee754_sqrt(double),sysdeps/powerpc/fpu/math_private.h,2,11,0,1,13,2,7,3,2,0,1,3,2,1,3,3,1,0,2,1,1,1,1,0,0,0,0,0
