Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",,No,,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,"__libc_calloc(size_t,size_t)",malloc/malloc.c,15,97,9,13,121,15,89,13,65,9,0,8,13,921,60,79,10,2,67,28,28,37,9,12,10,4,10,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,__libc_mallinfo(),malloc/malloc.c,4,16,0,4,20,4,16,3,11,0,0,0,6,2,11,12,2,0,10,3,3,3,1,0,0,1,0,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",No,No,"[2839, 2867]",default,none,Function,__libc_malloc(size_t),malloc/malloc.c,3,26,0,8,29,3,26,7,18,0,0,0,11,9,22,27,4,2,21,12,12,17,3,4,2,3,2,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,"__libc_mallopt(int,int)",malloc/malloc.c,10,57,2,5,69,9,47,3,40,2,9,2,14,20,27,38,2,0,36,12,6,13,1,23,0,2,0,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,__libc_pvalloc(size_t),malloc/malloc.c,6,33,1,8,40,6,33,10,24,1,0,0,16,16,28,34,7,2,25,14,14,19,3,4,2,4,2,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,__malloc_stats(),malloc/malloc.c,2,54,0,11,56,2,34,7,26,0,12,8,9,6,28,31,5,1,25,4,4,4,3,2,2,2,2,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,__malloc_trim(size_t),malloc/malloc.c,4,17,0,5,21,4,17,4,11,0,0,0,5,2,9,10,2,0,8,3,3,3,1,0,0,1,0,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",Unknown,No,,default,none,Function,__malloc_usable_size(void *),malloc/malloc.c,1,7,0,1,8,1,7,3,2,0,0,0,2,1,3,3,1,0,2,1,1,1,1,0,0,0,0,0
43,Yes,Yes,55e17aadc1ef17a1df9626fb0e9fba290ece3331,"[""CVE-2013-4332""]",No,No,"[4919, 4946]",default,none,Function,"__posix_memalign(void **,size_t,size_t)",malloc/malloc.c,4,20,4,2,28,4,20,5,14,4,0,0,6,5,11,14,2,1,11,4,4,6,3,3,2,1,2,0
