Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[1166, 1179]",default,Static,Static Function,"collated_compare(,)",posix/glob.c,2,10,2,1,14,2,10,6,3,2,0,0,5,1,3,3,2,0,1,2,2,4,1,0,0,0,0,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[1166, 1179]",default,Static,Static Function,"collated_compare(const void *,const void *)",posix/glob.c,1,13,0,2,14,1,13,4,9,0,0,0,2,4,8,11,4,0,7,4,4,4,4,3,3,1,3,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[136, 146]",default,Static,Static Function,convert_dirent(const struct dirent *),posix/glob.c,0,11,0,3,11,0,11,4,5,0,0,0,1,2,4,5,2,0,3,2,2,2,1,1,0,1,0,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,Yes,"[285, 1158]",default,none,Function,"glob(const char *,int,int (*) (),glob_t *)",posix/glob.c,81,709,89,16,874,77,648,67,431,77,58,18,40,999999999,307,423,62,1,360,120,120,150,82,221,221,8,218,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[1240, 1479]",default,Static,Static Function,"glob_in_dir(const char *,const char *,int,int (*) (),glob_t *,size_t)",posix/glob.c,18,207,15,14,240,18,201,36,141,15,2,5,34,171245,102,142,34,2,106,45,43,52,25,76,72,6,69,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[184, 205]",default,Static,Static Function,"glob_lstat(glob_t *,int,const char *)",posix/glob.c,1,19,2,6,22,1,12,7,3,2,2,7,4,1,4,4,3,0,1,2,2,2,1,0,0,0,0,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[222, 228]",default,Static,Static Function,"glob_use_alloca(size_t,size_t)",posix/glob.c,0,7,0,4,7,0,7,3,2,0,0,0,2,1,2,2,1,0,1,1,1,2,1,0,0,0,0,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[250, 271]",default,Static,Static Function,"next_brace_sub(const char *,int)",posix/glob.c,2,20,0,3,22,2,20,3,12,0,0,0,1,7,6,11,1,0,10,7,7,11,5,7,7,3,7,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[1186, 1234]",default,Static,Static Function,"prefix_array(const char *,char **,size_t)",posix/glob.c,5,40,4,4,49,5,28,8,17,2,12,2,6,8,16,20,6,0,14,5,5,6,3,3,3,3,3,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[107, 117]",default,Static,Static Function,readdir_result_type(struct readdir_result),posix/glob.c,0,11,0,1,11,0,5,2,1,0,2,5,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
112,Yes,No,c369d66e5426a30e4725b100d5cd28e372754f90,"[""CVE-2017-15670""]",No,No,"[211, 220]",default,Static,Static Function,"size_add_wrapv(size_t,size_t,size_t *)",posix/glob.c,0,10,0,5,10,0,6,2,2,0,1,3,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
