Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"acquire_init_state_context(reg_errcode_t *,const re_match_context_t *,Idx)",posix/regexec.c,0,30,2,13,32,0,30,6,19,2,0,0,7,7,10,16,2,0,14,7,7,8,7,11,11,2,11,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"add_epsilon_src_nodes(const re_dfa_t *,re_node_set *,const re_node_set *)",posix/regexec.c,2,26,0,9,28,2,26,7,15,0,0,0,6,6,11,16,3,0,13,6,6,6,6,7,7,3,7,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"build_sifted_states(const re_match_context_t *,re_sift_context_t *,Idx,re_node_set *)",posix/regexec.c,6,43,11,14,59,6,34,11,22,10,6,4,6,25,15,21,7,0,14,7,7,10,6,6,6,3,6,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"build_trtable(const re_dfa_t *,re_dfastate_t *)",posix/regexec.c,20,176,36,12,231,20,176,26,121,36,0,0,19,1121357,99,140,18,2,120,42,42,46,24,62,62,5,61,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"check_arrival(re_match_context_t *,state_array_t *,Idx,Idx,Idx,Idx,int)",posix/regexec.c,8,143,5,24,156,8,143,15,95,5,0,0,24,693,71,94,11,1,82,27,27,34,24,40,40,3,40,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"check_arrival_add_next_nodes(re_match_context_t *,Idx,re_node_set *,re_node_set *)",posix/regexec.c,0,73,2,10,74,0,28,10,13,1,40,6,6,4,14,17,6,0,11,4,4,5,4,4,4,3,4,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"check_arrival_expand_ecl(const re_dfa_t *,re_node_set *,Idx,int)",posix/regexec.c,1,42,4,9,47,1,39,8,21,4,1,2,8,6,19,24,5,0,19,6,6,6,6,10,10,3,10,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"check_arrival_expand_ecl_sub(const re_dfa_t *,re_node_set *,Idx,Idx,int)",posix/regexec.c,1,38,0,13,39,1,38,7,21,0,0,0,4,23,15,23,3,1,19,9,9,10,9,19,19,4,19,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"check_dst_limits(const re_match_context_t *,const re_node_set *,Idx,Idx,Idx,Idx)",posix/regexec.c,3,27,5,16,34,3,27,9,17,5,0,0,3,3,15,17,6,0,11,3,3,3,3,2,2,2,2,0
148,Yes,No,583dd860d5b833037175247230a328f0050dbfe9,"[""CVE-2019-9169""]",No,Unknown,,default,Static,Static Function,"check_dst_limits_calc_pos(const re_match_context_t *,Idx,Idx,Idx,Idx,Idx)",posix/regexec.c,4,18,3,10,25,4,18,6,11,3,0,0,2,4,8,11,2,0,9,4,4,4,4,3,3,1,3,0
