Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[1882, 2079]",Static Function,"__acquire_grant_for_copy(struct domain *,unsigned long,domid_t,int,unsigned long *,struct page_info **,uint16_t *,uint16_t *,unsigned)",xen/common/grant_table.c,,,,22,160,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,198,22,160,21,109,17,0,0,32,1424,109,129,15,0,114,28,28,34,17,63,,,,,62,,4,62,,0.11,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[1868, 1876]",Static Function,"__fixup_status_for_copy_pin(const struct active_grant_entry *,uint16_t *)",xen/common/grant_table.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,8,2,4,0,0,0,1,4,2,4,0,0,4,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[255, 264]",Static Function,__get_maptrack_handle(struct grant_table *),xen/common/grant_table.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,10,5,4,0,0,0,4,2,4,5,1,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[195, 229]",Static Function,"__get_paged_frame(unsigned long,unsigned long *,struct page_info **,int,struct domain *)",xen/common/grant_table.c,,,,2,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,35,1,14,3,8,0,17,3,7,2,7,8,1,0,7,3,3,4,1,0,,,,,0,,1,0,,0.00,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[2661, 2734]",Static Function,"__gnttab_cache_flush(gnttab_cache_flush_t *,unsigned int *)",xen/common/grant_table.c,,,,13,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,74,13,60,7,43,1,0,0,15,23,33,45,5,0,40,13,13,17,9,11,,,,,8,,2,8,,0.02,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[567, 864]",Static Function,__gnttab_map_grant_ref(struct gnttab_map_grant_ref *),xen/common/grant_table.c,,,,39,253,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,298,39,253,26,183,6,0,0,48,606149,135,180,20,0,160,55,55,67,24,48,,,,,45,,4,45,,0.02,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",Yes,"[2585, 2638]",Static Function,"__gnttab_swap_grant_ref(grant_ref_t,grant_ref_t)",xen/common/grant_table.c,,,,12,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,54,12,41,11,28,1,0,0,8,32,38,43,7,0,36,10,10,10,5,5,,,,,4,,2,4,,0.02,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[1180, 1195]",Static Function,"__gnttab_unmap_and_replace(struct gnttab_unmap_and_replace *,struct gnttab_unmap_common *)",xen/common/grant_table.c,,,,2,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,2,13,4,7,1,0,0,9,1,7,7,0,0,7,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[887, 1015]",Static Function,__gnttab_unmap_common(struct gnttab_unmap_common *),xen/common/grant_table.c,,,,18,109,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,129,18,109,12,74,3,0,0,26,984,60,77,7,0,70,19,19,21,12,15,,,,,12,,3,12,,0.03,,,,
101,Yes,Yes,44a84eac301fba0f5f4f430d8f81929ee22b1187,"[""CVE-2015-4163""]",No,"[1017, 1114]",Static Function,__gnttab_unmap_common_complete(struct gnttab_unmap_common *),xen/common/grant_table.c,,,,15,70,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,98,15,70,10,44,13,0,0,17,3585,31,46,7,0,39,16,16,18,6,7,,,,,5,,3,5,,0.19,,,,
