Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3029, 3155]",Static Function,"__hvm_copy(void *,paddr_t,int,struct vcpu *,unsigned int,uint32_t,pagefault_info_t *)",xen/arch/x86/hvm/hvm.c,,,,14,97,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,127,14,93,10,59,12,6,2,27,35,40,56,7,0,49,17,17,20,11,33,,,,,31,,4,30,,0.13,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[2474, 2528]",Static Function,"_hvm_map_guest_frame(unsigned long,bool_t,bool_t *)",xen/arch/x86/hvm/hvm.c,,,,7,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,55,7,48,7,31,0,0,0,19,27,23,33,5,0,28,12,12,15,6,6,,,,,5,,2,5,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3248, 3274]",Static Function,_hvm_rdtsc_intercept(),xen/arch/x86/hvm/hvm.c,,,,2,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,2,22,3,15,1,0,2,8,5,7,15,2,0,13,8,4,8,5,2,,,,,2,,3,2,,0.05,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3212, 3224]",Function,"clear_user_hvm(void *,unsigned int)",xen/arch/x86/hvm/hvm.c,,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,2,5,1,0,0,4,2,5,6,1,0,5,3,3,4,1,1,,,,,0,,1,0,,0.09,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3226, 3238]",Function,"copy_from_user_hvm(void *,const void *,unsigned)",xen/arch/x86/hvm/hvm.c,,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,2,5,1,0,0,4,2,5,6,1,0,5,3,3,4,1,1,,,,,0,,1,0,,0.09,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3198, 3210]",Function,"copy_to_user_hvm(void *,const void *,unsigned int)",xen/arch/x86/hvm/hvm.c,,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,2,5,1,0,0,4,2,5,6,1,0,5,3,3,4,1,1,,,,,0,,1,0,,0.09,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[112, 135]",Static Function,"cpu_callback(struct notifier_block *,unsigned long,void *)",xen/arch/x86/hvm/hvm.c,,,,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,2,22,4,16,0,0,0,5,4,10,15,2,0,13,6,3,6,1,6,,,,,0,,1,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[4334, 4494]",Static Function,do_altp2m_op((*) ()),xen/arch/x86/hvm/hvm.c,,,,28,132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,161,28,132,10,103,1,0,0,34,389,54,89,8,0,81,37,23,47,20,71,,,,,68,,3,68,,0.01,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[4551, 4659]",Function,"do_hvm_op(unsigned long,(*) ())",xen/arch/x86/hvm/hvm.c,,,,22,80,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,109,22,80,6,65,8,0,0,23,36,40,60,5,0,55,21,12,23,15,100,,,,,99,,2,99,,0.10,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[1963, 1978]",Static Function,domain_exit_uc_mode(struct vcpu *),xen/arch/x86/hvm/hvm.c,,,,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,2,14,3,9,0,0,0,3,4,5,7,2,0,5,3,3,5,1,1,,,,,0,,1,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",Yes,,File,hvm.c,xen/arch/x86/hvm/hvm.c,6,35,4,761,3697,485,8,6,10,4,45,6,35,4,,,,0,,,,,,102,,,,,,,,,,,,,,4891,761,3607,429,2648,481,8,86,,,1791,2574,359,2,2213,,,,,,55,35,65,37,,,4,,,0.13,802,631,978,473
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[4214, 4253]",Static Function,"hvm_allow_get_param(struct domain *,const struct xen_hvm_param *)",xen/arch/x86/hvm/hvm.c,,,,3,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,3,31,3,24,6,0,0,2,4,7,24,1,0,23,17,4,17,1,2,,,,,0,,2,0,,0.19,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3942, 3996]",Static Function,"hvm_allow_set_param(struct domain *,const struct xen_hvm_param *)",xen/arch/x86/hvm/hvm.c,,,,5,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,55,5,43,4,34,7,0,0,2,13,12,33,2,0,31,20,7,21,3,4,,,,,2,,2,2,,0.16,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3240, 3246]",Function,hvm_check_cpuid_faulting(struct vcpu *),xen/arch/x86/hvm/hvm.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[235, 265]",Function,"hvm_combine_hw_exceptions(uint8_t,uint8_t)",xen/arch/x86/hvm/hvm.c,,,,4,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,4,23,10,18,5,0,0,2,4,7,10,2,0,8,4,4,5,4,3,,,,,3,,1,3,,0.22,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3180, 3187]",Function,"hvm_copy_from_guest_linear(void *,unsigned long,int,uint32_t,pagefault_info_t *)",xen/arch/x86/hvm/hvm.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,8,3,3,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3164, 3169]",Function,"hvm_copy_from_guest_phys(void *,paddr_t,int)",xen/arch/x86/hvm/hvm.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,2,2,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3171, 3178]",Function,"hvm_copy_to_guest_linear(unsigned long,void *,int,uint32_t,pagefault_info_t *)",xen/arch/x86/hvm/hvm.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,8,3,3,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3157, 3162]",Function,"hvm_copy_to_guest_phys(paddr_t,void *,int,struct vcpu *)",xen/arch/x86/hvm/hvm.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,2,2,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[903, 935]",Function,"hvm_cr4_guest_valid_bits(const struct vcpu *,bool)",xen/arch/x86/hvm/hvm.c,,,,3,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,33,3,29,4,24,1,0,0,3,2,8,9,3,0,6,18,18,22,1,1,,,,,0,,1,0,,0.03,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[4661, 4684]",Function,"hvm_debug_op(struct vcpu *,int32_t)",xen/arch/x86/hvm/hvm.c,,,,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,22,2,16,1,0,0,7,3,11,15,1,0,14,4,3,4,3,3,,,,,3,,2,3,,0.05,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[3572, 3589]",Function,"hvm_descriptor_access_intercept(uint64_t,uint64_t,unsigned int,bool)",xen/arch/x86/hvm/hvm.c,,,,2,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,2,16,5,9,0,0,0,5,3,6,8,2,0,6,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[476, 511]",Function,hvm_do_resume(struct vcpu *),xen/arch/x86/hvm/hvm.c,,,,8,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,36,8,27,2,17,1,0,0,18,38,10,17,1,0,16,8,8,9,1,1,,,,,0,,2,0,,0.04,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[670, 701]",Function,hvm_domain_destroy(struct domain *),xen/arch/x86/hvm/hvm.c,,,,7,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,7,25,3,19,0,0,0,16,1,18,18,2,0,16,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[539, 648]",Function,"hvm_domain_initialise(struct domain *,unsigned long,struct xen_arch_domainconfig *)",xen/arch/x86/hvm/hvm.c,,,,24,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,110,24,83,4,67,3,0,0,43,193,55,65,2,0,63,12,12,15,9,15,,,,,15,,2,15,,0.04,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[650, 668]",Function,hvm_domain_relinquish_resources(struct domain *),xen/arch/x86/hvm/hvm.c,,,,4,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,4,14,1,9,1,0,0,7,4,7,9,0,0,9,3,3,4,1,0,,,,,0,,1,0,,0.07,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[4719, 4722]",Function,hvm_domain_soft_reset(struct domain *),xen/arch/x86/hvm/hvm.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
269,Yes,Yes,26217aff67ae1538d4e1b2226afab6993cdbe772,"[""CVE-2017-10916""]",No,"[859, 892]",Function,"hvm_efer_valid(const struct vcpu *,uint64_t,signed int)",xen/arch/x86/hvm/hvm.c,,,,9,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,9,25,4,20,0,0,0,3,16,12,20,2,0,18,9,9,19,8,8,,,,,7,,1,7,,0.00,,,,
