Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[72, 80]",Static Function,"get_ioreq(struct hvm_ioreq_server *,struct vcpu *)",xen/arch/x86/hvm/ioreq.c,,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,2,7,2,4,0,0,0,3,1,4,4,1,0,3,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[49, 56]",Static Function,"get_ioreq_server(const struct domain *,unsigned int)",xen/arch/x86/hvm/ioreq.c,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,1,7,2,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[181, 238]",Function,handle_hvm_io_completion(struct vcpu *),xen/arch/x86/hvm/ioreq.c,,,,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,58,11,47,8,30,0,0,0,12,21,24,33,7,1,25,9,6,10,9,19,,,,,19,,4,19,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[1512, 1522]",Static Function,"hvm_access_cf8(int,unsigned int,unsigned int,uint32_t *)",xen/arch/x86/hvm/ioreq.c,,,,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,2,8,3,4,1,0,0,4,2,3,4,1,0,3,2,2,3,1,0,,,,,0,,1,0,,0.12,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[457, 474]",Static Function,"hvm_add_ioreq_gfn(struct hvm_ioreq_server *,bool)",xen/arch/x86/hvm/ioreq.c,,,,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,4,14,4,10,0,0,0,8,3,8,10,3,0,7,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[1174, 1207]",Function,"hvm_all_ioreq_servers_add_vcpu(struct domain *,struct vcpu *)",xen/arch/x86/hvm/ioreq.c,,,,9,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34,9,25,4,14,0,0,0,5,4,16,21,3,1,17,6,6,6,6,6,,,,,6,,3,6,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[1209, 1220]",Function,"hvm_all_ioreq_servers_remove_vcpu(struct domain *,struct vcpu *)",xen/arch/x86/hvm/ioreq.c,,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,3,9,3,4,0,0,0,3,3,8,10,2,1,7,3,3,3,3,1,,,,,1,,2,1,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[256, 272]",Static Function,hvm_alloc_ioreq_gfn(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,2,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,2,11,3,5,4,0,0,4,3,6,8,2,0,6,3,3,3,3,3,,,,,3,,2,3,,0.36,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",Yes,"[356, 404]",Static Function,"hvm_alloc_ioreq_mfn(struct hvm_ioreq_server *,bool)",xen/arch/x86/hvm/ioreq.c,,,,10,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,10,26,2,19,13,0,0,10,7,14,19,1,0,18,7,7,7,6,8,,,,,8,,2,8,,0.50,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[240, 254]",Static Function,hvm_alloc_legacy_ioreq_gfn(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,3,12,3,6,0,0,0,4,3,7,9,2,0,7,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[1494, 1510]",Function,"hvm_broadcast_ioreq(ioreq_t *,bool)",xen/arch/x86/hvm/ioreq.c,,,,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,3,14,4,8,0,0,0,2,6,9,13,3,1,9,5,5,5,4,2,,,,,2,,3,2,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[792, 846]",Function,"hvm_create_ioreq_server(struct domain *,int,ioservid_t *)",xen/arch/x86/hvm/ioreq.c,,,,12,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,55,12,39,5,27,4,0,0,10,26,25,32,3,0,29,8,8,8,7,8,,,,,8,,2,8,,0.10,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[1222, 1246]",Function,hvm_destroy_all_ioreq_servers(struct domain *),xen/arch/x86/hvm/ioreq.c,,,,6,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,25,6,14,3,7,5,0,0,6,3,11,13,2,1,10,3,3,3,3,1,,,,,1,,2,1,,0.36,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[848, 888]",Function,"hvm_destroy_ioreq_server(struct domain *,ioservid_t)",xen/arch/x86/hvm/ioreq.c,,,,13,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,41,13,24,3,18,4,0,0,11,4,18,20,2,0,18,3,3,3,3,2,,,,,2,,1,2,,0.17,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[292, 304]",Static Function,"hvm_free_ioreq_gfn(struct hvm_ioreq_server *,gfn_t)",xen/arch/x86/hvm/ioreq.c,,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,2,11,3,6,0,0,0,5,2,5,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",Yes,"[406, 418]",Static Function,"hvm_free_ioreq_mfn(struct hvm_ioreq_server *,bool)",xen/arch/x86/hvm/ioreq.c,,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,3,10,2,7,0,0,0,4,2,6,7,1,0,6,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[274, 290]",Static Function,"hvm_free_legacy_ioreq_gfn(struct hvm_ioreq_server *,gfn_t)",xen/arch/x86/hvm/ioreq.c,,,,2,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,2,15,4,8,0,0,0,4,6,8,11,2,0,9,4,4,4,3,3,,,,,3,,2,2,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[937, 986]",Function,"hvm_get_ioreq_server_frame(struct domain *,ioservid_t,unsigned long,mfn_t *)",xen/arch/x86/hvm/ioreq.c,,,,12,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,50,12,38,4,29,0,0,0,10,32,23,30,2,0,28,7,6,7,7,9,,,,,9,,2,9,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[890, 935]",Function,"hvm_get_ioreq_server_info(struct domain *,ioservid_t,unsigned long *,unsigned long *,evtchn_port_t *)",xen/arch/x86/hvm/ioreq.c,,,,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,46,11,35,6,22,0,0,0,9,120,16,24,2,0,22,9,9,10,5,4,,,,,4,,2,4,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[107, 124]",Static Function,"hvm_io_assist(struct hvm_ioreq_vcpu *,uint64_t)",xen/arch/x86/hvm/ioreq.c,,,,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,3,15,3,10,0,0,0,7,2,8,9,2,0,7,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[82, 105]",Function,hvm_io_pending(struct vcpu *),xen/arch/x86/hvm/ioreq.c,,,,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,24,4,20,5,11,0,0,0,4,5,10,14,4,1,9,5,5,7,5,5,,,,,5,,3,5,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[1524, 1529]",Function,hvm_ioreq_init(struct domain *),xen/arch/x86/hvm/ioreq.c,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[492, 542]",Static Function,"hvm_ioreq_server_add_vcpu(struct hvm_ioreq_server *,struct vcpu *)",xen/arch/x86/hvm/ioreq.c,,,,14,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,51,14,37,4,26,0,0,0,13,24,21,26,2,0,24,6,6,7,5,7,,,,,7,,2,7,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[619, 632]",Static Function,hvm_ioreq_server_alloc_pages(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,4,10,2,6,0,0,0,3,4,5,7,1,0,6,3,3,4,1,0,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[648, 684]",Static Function,"hvm_ioreq_server_alloc_rangesets(struct hvm_ioreq_server *,ioservid_t)",xen/arch/x86/hvm/ioreq.c,,,,9,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,9,28,5,18,0,0,0,7,5,15,18,3,0,15,7,7,7,4,8,,,,,8,,2,8,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[770, 790]",Static Function,hvm_ioreq_server_deinit(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,3,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,3,9,1,6,9,0,0,6,1,6,6,0,0,6,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[709, 723]",Static Function,hvm_ioreq_server_disable(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,4,11,1,7,0,0,0,5,2,6,7,0,0,7,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[686, 707]",Static Function,hvm_ioreq_server_enable(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,6,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,6,16,2,11,0,0,0,7,2,8,9,1,0,8,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[634, 638]",Static Function,hvm_ioreq_server_free_pages(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
415,Yes,Yes,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,"[""CVE-2018-19963""]",No,"[640, 646]",Static Function,hvm_ioreq_server_free_rangesets(struct hvm_ioreq_server *),xen/arch/x86/hvm/ioreq.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,6,2,2,0,0,0,1,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
