Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[3172, 3255]",Static Function,"__hvm_copy(void *,paddr_t,int,struct vcpu *,unsigned int,uint32_t,pagefault_info_t *)",xen/arch/x86/hvm/hvm.c,,,,12,61,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,84,12,57,11,34,7,6,2,18,13,26,34,8,0,26,9,9,10,4,9,,,,,7,,4,6,,0.12,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[2552, 2595]",Static Function,"_hvm_map_guest_frame(unsigned long,bool_t,bool_t *)",xen/arch/x86/hvm/hvm.c,,,,7,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,7,37,7,24,0,0,0,16,25,18,26,5,0,21,9,9,11,5,5,,,,,4,,2,4,,0.00,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[3341, 3367]",Static Function,_hvm_rdtsc_intercept(),xen/arch/x86/hvm/hvm.c,,,,2,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,2,22,3,15,1,0,2,8,5,7,15,2,0,13,8,4,8,5,2,,,,,2,,3,2,,0.05,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[3303, 3315]",Function,"clear_user_hvm(void *,unsigned int)",xen/arch/x86/hvm/hvm.c,,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,2,5,1,0,0,4,2,5,6,1,0,5,3,3,4,1,1,,,,,0,,1,0,,0.09,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[4777, 4851]",Static Function,compat_altp2m_op((*) ()),xen/arch/x86/hvm/hvm.c,,,,11,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,75,11,52,9,36,6,0,6,19,8,24,33,5,0,28,8,8,10,5,6,,,,,4,,3,4,,0.12,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[3317, 3329]",Function,"copy_from_user_hvm(void *,const void *,unsigned)",xen/arch/x86/hvm/hvm.c,,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,2,5,1,0,0,4,2,5,6,1,0,5,3,3,4,1,1,,,,,0,,1,0,,0.09,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[3289, 3301]",Function,"copy_to_user_hvm(void *,const void *,unsigned int)",xen/arch/x86/hvm/hvm.c,,,,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,2,5,1,0,0,4,2,5,6,1,0,5,3,3,4,1,1,,,,,0,,1,0,,0.09,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[116, 139]",Static Function,"cpu_callback(struct notifier_block *,unsigned long,void *)",xen/arch/x86/hvm/hvm.c,,,,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,2,22,4,16,0,0,0,5,4,10,15,2,0,13,6,3,6,1,6,,,,,0,,1,0,,0.00,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[4454, 4747]",Static Function,do_altp2m_op((*) ()),xen/arch/x86/hvm/hvm.c,,,,47,238,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,294,47,238,18,179,9,0,0,47,965,99,157,16,0,141,61,37,73,32,207,,,,,200,,3,200,,0.04,,,,
424,Yes,No,24d5282527f4647907b3572820b5335c15cd0356,"[""CVE-2019-17347"", ""CVE-2019-17346"", ""CVE-2019-17345"", ""CVE-2019-17344"", ""CVE-2019-17343"", ""CVE-2019-17342"", ""CVE-2019-17341"", ""CVE-2019-17340""]",No,"[4908, 5018]",Function,"do_hvm_op(unsigned long,(*) ())",xen/arch/x86/hvm/hvm.c,,,,22,82,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,111,22,82,6,67,8,0,0,25,40,41,62,5,0,57,23,14,25,15,101,,,,,99,,2,99,,0.10,,,,
