Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[1008, 1150]",default,Struct,Struct,xen_domctl,xen/include/public/domctl.h,0,0,0,0,143,4,0,0,0,0,0,0,0,0,0,53,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,143,0,61,61,0,4,1,81,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[470, 472]",default,Struct,Struct,xen_domctl_address_size,xen/include/public/domctl.h,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[494, 496]",default,Struct,Struct,xen_domctl_assign_device,xen/include/public/domctl.h,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[848, 853]",default,Struct,Struct,xen_domctl_audit_p2m,xen/include/public/domctl.h,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,5,4,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[520, 540]",default,Struct,Struct,xen_domctl_bind_pt_irq,xen/include/public/domctl.h,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,21,1,20,19,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[919, 922]",default,Struct,Struct,xen_domctl_cacheflush,xen/include/public/domctl.h,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[637, 643]",default,Struct,Struct,xen_domctl_cpuid,xen/include/public/domctl.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[47, 67]",default,Struct,Struct,xen_domctl_createdomain,xen/include/public/domctl.h,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,0,5,4,0,6,0,10,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[686, 689]",default,Struct,Struct,xen_domctl_debug_op,xen/include/public/domctl.h,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Yes,Yes,3dca8a17f639f4b53cd2eeb687cec4e9f83acf3d,"[""CVE-2015-2752""]",No,No,"[705, 707]",default,Struct,Struct,xen_domctl_disable_migrate,xen/include/public/domctl.h,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
