Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[285, 431]",default,Struct,Struct,arch_domain,xen/include/asm-x86/domain.h,0,0,0,25,80,50,0,0,0,0,0,0,0,0,0,15,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,147,24,70,67,0,48,9,4,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[318, 322]",public,Struct,Public Struct,arch_domain::arch_csw,xen/include/asm-x86/domain.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[551, 629]",default,Struct,Struct,arch_vcpu,xen/include/asm-x86/domain.h,0,0,0,16,36,36,0,0,0,0,0,0,0,0,0,10,0,0,0,1,26,0,0,26,1,1,0,0,0,0,1,79,16,36,33,0,36,0,0,31,31,0,0,0,0,0,0,0,0,100,1,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[631, 634]",default,Struct,Struct,guest_memory_policy,xen/include/asm-x86/domain.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[161, 166]",default,Struct,Struct,hap_domain,xen/include/asm-x86/domain.h,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[171, 187]",default,Struct,Struct,log_dirty_domain,xen/include/asm-x86/domain.h,0,0,0,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,17,2,12,11,0,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[182, 186]",public,Struct,Public Struct,log_dirty_domain::log_dirty_ops,xen/include/asm-x86/domain.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[54, 69]",default,Struct,Struct,mapcache_domain,xen/include/asm-x86/domain.h,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,16,3,9,8,0,4,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[42, 52]",default,Struct,Struct,mapcache_vcpu,xen/include/asm-x86/domain.h,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,11,1,8,7,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[47, 51]",public,Struct,Public Struct,mapcache_vcpu::vcpu_maphash_entry,xen/include/asm-x86/domain.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[4421, 4426]",default,Struct,Struct,memory_map_context,xen/arch/x86/mm.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[860, 863]",default,Struct,Struct,mmio_emul_range_ctxt,xen/arch/x86/mm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[270, 283]",default,Struct,Struct,monitor_write_data,xen/include/asm-x86/domain.h,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,14,1,13,12,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Yes,Yes,6e5f22ba437d78c0a84b9673f7e2cfefdbc62f4b,"[""CVE-2019-17347""]",No,No,"[189, 221]",default,Struct,Struct,paging_domain,xen/include/asm-x86/domain.h,0,0,0,3,21,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,33,3,21,20,0,9,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
