Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,core.c,server/core.c,4,24,3,767,4012,561,5,5,6,2,30,4,23,3,0,152,1039,7,113,5303,761,3807,881,2626,559,98,129,949,6,47,1000051464,1638,2320,511,1,1808,37,37,38,21,5,188,1,5,559566321,0,741,717,837,452
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,core_filters.c,server/core_filters.c,8,70,23,91,644,193,15,15,18,8,101,8,67,22,0,7,63,9,17,923,85,495,94,320,188,101,65,92,13,25,8535,236,328,60,1,267,34,34,43,24,5,26,4,5,31301711,0,105,105,126,62
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,error_bucket.c,server/error_bucket.c,1,10,0,10,52,15,2,2,2,1,11,1,10,0,0,4,2,0,1,77,10,46,21,27,15,1,6,19,5,7,6,19,25,8,0,17,2,2,2,1,1,2,0,1,306,0,6,6,6,4
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,event.c,server/mpm/event/event.c,3,28,5,394,2800,783,6,6,7,1,36,3,27,5,0,71,418,6,31,3915,386,2548,640,1501,764,124,168,512,7,47,563084,1357,2020,901,3,1116,64,64,64,9,5,85,1,5,286097680,0,433,413,477,122
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,http_core.c,modules/http/http_core.c,2,15,3,48,223,67,3,3,4,1,21,2,15,3,0,12,49,4,11,328,48,208,53,139,67,0,15,65,5,14,124,88,123,33,0,90,9,9,10,5,3,15,1,3,526981,0,35,35,44,18
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,http_filters.c,modules/http/http_filters.c,8,50,11,216,1175,386,12,12,16,6,69,8,48,11,0,22,255,12,30,1755,214,1098,166,742,385,37,45,250,11,45,114482,526,726,136,1,589,56,47,83,36,6,44,2,6,461115144,0,267,254,348,134
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,http_log.h,include/http_log.h,0,0,0,60,350,465,0,0,0,0,0,0,0,0,0,0,0,0,0,836,56,58,51,0,430,144,261,0,0,0,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,http_protocol.c,modules/http/http_protocol.c,4,36,8,162,1197,365,8,6,11,5,48,4,36,8,0,30,221,7,29,1688,162,1159,204,877,365,2,38,153,5,29,915,376,597,97,3,497,67,39,83,38,5,58,2,5,18948054,0,245,178,316,164
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,http_request.c,modules/http/http_request.c,5,29,12,98,430,207,6,6,8,1,46,5,28,12,0,14,191,14,46,729,98,397,54,273,207,6,28,169,12,62,654,223,289,52,4,233,23,23,31,7,3,24,2,3,636470696,0,87,87,113,24
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,httpd.h,include/httpd.h,0,0,0,281,746,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,278,384,378,0,1396,73,356,0,0,0,0,294,293,293,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,listen.c,server/listen.c,5,39,7,134,802,160,5,5,6,3,51,4,27,4,0,17,127,7,18,1093,105,473,94,287,101,350,71,100,6,17,253,244,329,80,1,248,13,13,18,9,5,30,2,5,6677424,0,86,86,107,56
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,log.c,server/log.c,2,21,3,228,1428,240,4,4,5,1,25,2,19,3,0,60,874,15,220,1883,206,1174,274,707,216,225,84,240,4,22,40749,499,698,172,0,526,46,46,67,10,5,59,1,5,134971292,0,228,227,273,104
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_access_compat.c,modules/aaa/mod_access_compat.c,4,25,1,57,293,37,7,6,7,4,30,4,25,1,0,9,56,6,15,379,57,273,83,172,37,1,20,41,5,13,89,119,175,51,0,124,15,12,17,13,4,15,2,4,925129,0,59,54,63,39
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_asis.c,modules/generators/mod_asis.c,8,34,2,21,88,25,8,8,10,5,43,8,34,2,0,2,15,8,15,128,21,77,19,57,25,0,11,19,10,18,10,39,49,12,0,37,14,14,19,9,2,2,1,2,3353400,0,15,15,20,10
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_auth_basic.c,modules/aaa/mod_auth_basic.c,5,27,2,80,378,67,6,5,7,3,34,5,27,2,0,12,76,6,17,515,80,362,83,261,67,0,16,84,7,17,1234,156,205,51,0,154,26,23,30,13,3,11,1,3,7945053,0,68,65,78,36
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_authn_core.c,modules/aaa/mod_authn_core.c,3,18,2,74,293,65,3,3,3,1,23,3,18,2,0,13,76,6,17,427,74,275,107,188,65,1,18,68,5,20,35,119,153,65,0,88,10,10,11,9,2,14,1,2,6545716,0,39,39,40,25
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_authn_dbm.c,modules/aaa/mod_authn_dbm.c,3,16,0,37,147,30,3,3,3,1,19,3,15,0,0,7,31,4,10,207,37,128,55,83,30,2,18,28,4,9,23,55,72,28,0,44,7,7,7,4,1,3,0,1,169452,0,20,20,21,12
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_authnz_ldap.c,modules/aaa/mod_authnz_ldap.c,7,40,4,307,1541,223,8,8,9,3,51,7,39,4,0,33,344,10,29,2023,307,1457,416,1066,218,42,45,247,7,21,1584,605,776,225,1,550,34,34,36,13,3,45,1,3,66843820,0,271,270,305,130
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_authz_dbd.c,modules/aaa/mod_authz_dbd.c,2,24,0,47,318,27,6,6,6,2,27,2,24,0,0,11,68,6,17,392,47,306,104,212,27,0,12,57,5,15,91,125,165,58,0,107,23,23,24,8,4,15,1,4,4407879,0,63,63,64,29
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_authz_host.c,modules/aaa/mod_authz_host.c,3,20,2,53,231,51,4,4,4,2,26,3,19,2,0,9,35,4,8,329,53,202,67,133,51,5,25,40,4,11,62,78,109,37,0,72,10,10,12,8,4,12,1,4,185831,0,33,33,40,26
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_cache.c,modules/cache/mod_cache.c,7,37,15,333,1609,768,7,7,9,2,59,7,37,15,0,41,404,10,59,2702,333,1606,295,1168,768,0,3,372,9,60,1000000247,682,892,156,0,736,86,86,137,16,5,45,1,5,4098409725,0,280,271,367,100
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_cache_socache.c,modules/cache/mod_cache_socache.c,4,32,3,191,1229,182,7,7,8,3,39,4,32,3,0,35,307,9,45,1570,191,1206,256,840,182,0,23,261,7,39,19764,596,770,184,1,585,46,46,48,25,4,46,1,4,762986335,0,238,238,264,127
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_case_filter.c,modules/examples/mod_case_filter.c,2,12,2,22,91,26,2,2,2,1,17,2,12,2,0,5,21,4,7,139,22,83,43,51,26,0,8,24,5,14,10,41,50,24,0,26,4,4,4,3,2,3,1,2,184395,0,9,9,9,7
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_case_filter_in.c,modules/examples/mod_case_filter_in.c,3,15,1,28,107,25,3,3,3,2,19,3,15,1,0,5,26,5,12,160,28,99,51,58,25,0,8,27,5,17,35,46,59,26,0,33,8,8,9,6,2,3,1,2,1042323,0,13,13,14,10
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_cgi.c,modules/generators/mod_cgi.c,6,37,6,182,935,181,6,6,8,3,48,6,34,6,0,20,189,9,30,1283,157,712,162,489,163,212,56,199,10,58,3850,362,459,115,1,343,35,35,47,21,4,28,1,4,430633034,0,127,127,165,71
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_cgid.c,modules/generators/mod_cgid.c,5,34,5,274,1416,300,6,6,7,3,43,5,32,5,0,37,288,8,32,1961,270,1230,278,827,278,131,99,324,9,52,24760,650,819,215,0,604,37,37,47,20,4,48,1,4,461647047,0,226,225,272,124
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_dav.c,modules/dav/main/mod_dav.c,10,44,13,778,3143,1091,9,9,10,6,66,10,44,13,0,69,721,10,37,4932,778,3119,487,2188,1091,1,23,717,10,41,291805668,1348,1915,418,5,1492,54,54,67,29,8,112,2,8,423614049,0,630,628,719,421
30,No,No,be0f5335e3e73eb63253b050fdc23f252f5c8ae3,No,No,File,mod_dav_fs.c,modules/dav/fs/mod_dav_fs.c,2,10,0,21,76,26,1,1,1,1,12,2,9,0,0,5,18,4,7,117,21,64,33,39,26,4,8,16,3,5,6,25,31,16,0,15,2,2,2,1,1,1,0,1,9743,0,7,7,7,5
