Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ApacheMonitor.c,support/win32/ApacheMonitor.c,4,48,1,176,1437,64,8,7,9,3,53,4,48,1,0,28,214,8,35,1671,176,1392,160,952,64,2,44,331,12,54,482,676,910,147,0,763,44,26,44,21,8,62,2,8,669913952,0,228,192,244,111
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ApacheMonitor.h,support/win32/ApacheMonitor.h,0,0,0,3,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0,0,0,19,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ab.c,support/ab.c,5,71,7,219,1796,381,13,11,14,4,82,5,59,7,0,20,247,12,48,2304,181,1290,200,994,356,443,169,270,14,54,1012045936,757,978,182,4,792,53,53,59,29,6,41,2,6,859489366,0,255,229,282,85
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ajp.h,modules/proxy/ajp.h,0,0,0,52,133,303,0,0,0,0,0,0,0,0,0,0,0,0,0,486,52,55,7,0,302,4,78,0,0,0,0,39,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ajp_header.c,modules/proxy/ajp_header.c,4,40,5,71,579,149,7,7,10,7,49,4,40,5,0,13,83,7,25,794,71,572,94,426,149,2,5,79,7,21,14743,219,315,53,0,262,31,31,57,30,4,17,1,4,28005600,0,95,90,126,86
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ajp_header.h,modules/proxy/ajp_header.h,0,0,0,11,70,104,0,0,0,0,0,0,0,0,0,0,0,0,0,183,11,0,0,0,104,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ap_config.h,include/ap_config.h,0,0,0,26,84,158,0,0,0,0,0,0,0,0,0,0,0,0,0,266,24,0,0,0,133,51,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ap_expr.h,include/ap_expr.h,0,0,0,14,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0,152,14,50,52,0,72,4,13,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ap_listen.h,include/ap_listen.h,0,0,0,16,46,73,0,0,0,0,0,0,0,0,0,0,0,0,0,135,16,25,8,0,73,2,19,0,0,0,0,20,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4,No,No,9a29cd5f657671998da41c51e1933d23312ad310,No,No,File,ap_mmn.h,include/ap_mmn.h,0,0,0,9,14,227,0,0,0,0,0,0,0,0,0,0,0,0,0,247,9,0,0,0,227,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
