Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,ap_expr.h,include/ap_expr.h,0,0,0,36,100,230,0,0,0,0,0,0,0,0,0,0,0,0,0,365,36,77,77,0,230,2,21,0,0,0,0,47,48,48,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,event.c,server/mpm/event/event.c,3,27,5,379,2704,743,5,4,5,1,35,3,26,5,0,71,362,5,26,3764,371,2460,625,1450,724,124,160,517,7,49,563072,1268,1878,832,1,1045,28,28,37,9,5,79,1,5,231346927,0,337,317,379,120
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,eventopt.c,server/mpm/eventopt/eventopt.c,3,29,6,366,2528,735,5,5,6,1,38,3,28,6,0,61,399,7,31,3573,359,2289,608,1357,716,122,155,490,8,42,563040,1177,1767,798,1,968,28,28,37,11,5,73,1,5,279801913,0,318,295,358,111
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,lua_request.c,modules/lua/lua_request.c,1,17,1,338,2406,324,2,2,3,1,19,1,17,1,0,136,411,3,55,3011,337,2375,464,1617,324,7,25,733,5,22,2062,1447,1757,443,0,1314,25,25,26,10,6,82,1,6,6101856,0,330,311,347,206
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,mod_authnz_fcgi.c,modules/aaa/mod_authnz_fcgi.c,6,42,4,180,1053,160,7,7,8,4,52,6,42,4,0,23,174,8,15,1361,180,1024,230,701,160,4,25,185,8,23,36287,427,580,140,1,439,26,24,28,19,7,40,2,7,31136587,0,163,159,176,100
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,mod_proxy_fcgi.c,modules/proxy/mod_proxy_fcgi.c,11,55,7,135,630,115,9,8,9,6,72,11,54,7,0,11,79,7,19,868,134,612,121,424,115,11,8,122,11,41,44146494,317,411,82,1,328,45,43,48,36,8,25,2,8,118852966,0,97,93,100,70
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,mod_reqtimeout.c,modules/filters/mod_reqtimeout.c,5,31,4,89,496,81,6,6,7,4,39,5,30,4,0,14,100,7,19,655,89,466,109,311,81,2,29,145,10,36,25129,256,335,78,7,250,27,27,34,17,4,21,2,4,41018293,0,90,90,103,57
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,mod_rewrite.c,modules/mappers/mod_rewrite.c,9,52,9,712,3695,953,12,10,15,5,69,9,51,9,0,65,536,8,42,5239,705,3486,491,2403,946,72,165,595,9,32,17427,1616,2312,396,5,1911,106,74,129,52,6,141,2,6,681569457,0,765,650,991,363
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,prefork.c,server/mpm/prefork/prefork.c,5,37,10,185,1124,364,6,6,7,2,51,5,34,10,0,26,173,7,27,1637,181,953,149,683,343,103,104,244,9,48,128436,483,644,119,4,521,35,35,42,15,5,36,1,5,369347753,0,167,154,183,62
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,proxy_util.c,modules/proxy/proxy_util.c,4,39,8,355,2691,641,7,7,9,3,50,4,37,8,0,65,607,9,47,3641,339,2485,454,1637,617,194,57,589,9,39,263502,1146,1580,345,2,1233,34,34,47,13,5,123,2,5,720338409,0,440,440,588,234
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,ssl_util_stapling.c,modules/ssl/ssl_util_stapling.c,0,0,0,91,546,93,0,0,0,0,0,0,0,0,0,0,0,0,0,728,3,0,0,0,28,692,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,util_expr_eval.c,server/util_expr_eval.c,1,21,1,169,1685,114,5,3,5,3,23,1,21,1,0,64,396,6,36,1902,164,1472,398,1065,107,186,63,316,5,23,331,681,985,207,1,777,47,13,47,42,5,69,1,5,35826561,0,319,214,335,206
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,File,worker.c,server/mpm/worker/worker.c,3,32,7,261,1785,546,6,5,6,1,41,3,30,7,0,42,248,6,25,2540,258,1622,372,1008,532,73,118,301,7,35,563542,774,1198,529,1,668,28,28,38,9,5,55,1,5,120104072,0,234,219,263,76
