Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,ab.c,support/ab.c,5,64,6,229,1917,393,11,10,13,3,74,4,53,6,0,24,274,11,52,2445,189,1382,212,1063,365,478,176,296,12,59,1006116368,802,1041,194,4,843,55,55,61,32,6,44,2,6,1145720655,0,274,245,310,91
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,ajp.h,modules/proxy/ajp.h,0,0,0,58,138,324,0,0,0,0,0,0,0,0,0,0,0,0,0,518,58,60,58,0,323,4,78,0,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,ajp_header.c,modules/proxy/ajp_header.c,4,43,5,74,651,162,8,7,10,6,52,4,43,5,0,14,84,6,26,882,74,644,116,481,162,2,5,98,7,22,189281,242,349,62,0,287,37,37,69,35,4,19,1,4,39976713,0,107,102,145,96
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,ajp_header.h,modules/proxy/ajp_header.h,0,0,0,11,74,112,0,0,0,0,0,0,0,0,0,0,0,0,0,195,11,0,0,0,112,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,ap_mmn.h,include/ap_mmn.h,0,0,0,8,14,504,0,0,0,0,0,0,0,0,0,0,0,0,0,523,8,0,0,0,504,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,config.c,server/config.c,5,24,4,445,1823,377,5,4,6,2,32,5,23,4,0,75,527,7,18,2631,444,1766,429,1093,372,24,49,452,6,33,2697,832,1142,267,5,870,50,38,72,33,4,110,1,4,49446883,0,345,333,422,200
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,core.c,server/core.c,4,24,3,763,3991,561,5,5,6,3,30,4,24,3,0,150,971,6,83,5278,757,3786,876,2615,559,98,129,925,6,47,1000051461,1629,2308,507,1,1800,37,37,38,21,5,187,1,5,558636778,0,738,714,834,450
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,event.c,server/mpm/event/event.c,3,28,5,395,2807,771,5,5,6,1,36,3,27,5,0,72,399,6,30,3911,387,2555,643,1505,752,124,168,533,7,48,563085,1361,1991,870,3,1118,28,28,37,9,5,85,1,5,277744689,0,356,336,400,123
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,http_core.c,modules/http/http_core.c,2,15,3,47,223,60,3,3,4,1,20,2,15,3,0,12,48,4,11,320,47,208,53,139,60,0,15,68,6,14,124,90,125,35,0,90,9,9,10,5,3,15,1,3,528828,0,35,35,44,18
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,http_core.h,include/http_core.h,2,7,4,168,360,560,1,1,1,1,13,2,7,4,0,1,0,0,0,1068,168,216,202,4,560,9,139,1,1,1,1,181,175,175,0,0,1,1,1,1,0,0,0,0,0,2,1,1,1,1
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,http_request.c,modules/http/http_request.c,5,29,12,97,422,201,5,5,6,1,45,5,28,12,0,14,171,12,46,714,97,389,55,267,201,6,28,173,12,63,454,221,286,53,4,229,14,14,27,7,3,24,2,3,656810542,0,66,66,88,24
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,httpd.h,include/httpd.h,0,0,0,280,742,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,277,383,377,0,1391,73,353,0,0,0,0,293,292,292,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
28,No,No,78eb3b9235515652ed141353d98c239237030410,No,No,File,log.c,server/log.c,2,21,3,228,1428,240,4,4,5,1,25,2,19,3,0,60,416,7,41,1883,206,1174,274,707,216,225,84,250,4,21,40749,499,698,172,0,526,46,46,67,10,5,59,1,5,92073261,0,228,227,273,104
