Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,ab.c,support/ab.c,5,71,7,219,1797,381,13,11,14,4,82,5,59,7,0,20,247,12,48,2305,181,1291,201,994,356,443,169,270,14,54,1012045936,758,979,183,4,792,53,53,59,29,6,41,2,6,859489366,0,255,229,282,85
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,ap_mmn.h,include/ap_mmn.h,0,0,0,9,14,241,0,0,0,0,0,0,0,0,0,0,0,0,0,261,9,0,0,0,241,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,ap_release.h,include/ap_release.h,0,0,0,11,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,73,11,0,0,0,34,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,ap_slotmem.h,include/ap_slotmem.h,0,0,0,15,44,117,0,0,0,0,0,0,0,0,0,0,0,0,0,175,15,17,16,0,116,3,25,0,0,0,0,16,17,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,ap_socache.h,include/ap_socache.h,0,0,0,23,56,144,0,0,0,0,0,0,0,0,0,0,0,0,0,222,23,39,38,0,144,2,15,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,cache_storage.c,modules/cache/cache_storage.c,8,54,28,55,322,206,9,9,11,4,90,8,54,28,0,6,61,10,20,583,55,321,45,212,206,0,1,68,11,21,3779,158,210,38,0,172,22,22,29,10,6,15,2,6,19876746,0,53,51,68,24
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,child.c,server/mpm/winnt/child.c,0,0,0,126,846,265,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,1,0,0,0,16,1207,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,config.c,server/config.c,5,24,4,400,1530,339,5,4,6,2,33,5,24,4,0,61,467,8,38,2257,399,1489,367,922,334,13,33,387,6,30,2065,717,975,232,5,738,45,33,66,31,4,92,2,4,41442854,0,285,273,350,171
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,core.c,server/core.c,4,24,3,612,2938,472,5,5,5,2,31,4,24,3,0,109,832,8,94,3989,606,2762,663,1890,470,90,107,665,6,38,94373875,1152,1624,367,1,1256,31,31,33,15,4,128,1,4,236396826,0,506,500,580,319
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,File,dbm.c,modules/dav/fs/dbm.c,3,14,3,145,460,157,2,2,3,1,20,3,14,3,0,29,179,6,13,751,145,449,146,251,157,0,11,147,5,20,69,218,285,107,0,178,7,7,8,6,2,23,1,2,3527792,0,70,70,74,44
