Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ApacheMonitor.c,support/win32/ApacheMonitor.c,4,48,1,176,1435,64,8,7,9,3,53,4,48,1,0,28,214,8,35,1669,176,1390,158,950,64,2,44,331,12,54,482,674,908,145,0,763,44,26,44,21,8,62,2,8,669751228,0,228,192,244,111
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ab.c,support/ab.c,5,63,6,228,1879,389,11,10,12,3,72,4,52,6,0,24,264,11,50,2402,188,1355,209,1043,361,467,176,291,12,59,1009046935,788,1023,191,4,828,55,55,61,32,6,44,2,6,883256558,0,270,241,299,90
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ajp.h,modules/proxy/ajp.h,0,0,0,58,138,325,0,0,0,0,0,0,0,0,0,0,0,0,0,519,58,60,58,0,324,4,78,0,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ajp_header.c,modules/proxy/ajp_header.c,4,41,4,74,622,151,11,10,13,6,49,4,41,4,0,14,91,6,26,842,74,615,113,458,151,2,5,91,6,21,58721,235,338,59,0,279,53,53,80,31,4,19,1,4,31621477,0,147,142,180,92
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ajp_header.h,modules/proxy/ajp_header.h,0,0,0,11,72,104,0,0,0,0,0,0,0,0,0,0,0,0,0,185,11,0,0,0,104,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ajp_msg.c,modules/proxy/ajp_msg.c,3,15,1,99,346,198,4,4,4,1,18,3,15,1,0,23,149,6,17,639,99,339,60,212,198,0,7,107,5,9,79,191,247,57,0,190,31,31,37,4,3,23,1,3,325509,0,86,86,98,32
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ajp_utils.c,modules/proxy/ajp_utils.c,6,45,2,17,94,26,16,12,16,5,52,6,45,2,0,2,12,6,6,137,17,90,9,67,26,0,4,12,6,11,31,58,79,8,0,71,21,21,21,10,1,2,1,1,235656,0,31,23,31,11
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ap_config.h,include/ap_config.h,0,0,0,27,119,122,0,0,0,0,0,0,0,0,0,0,0,0,0,265,25,0,0,0,95,72,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ap_expr.h,include/ap_expr.h,0,0,0,35,97,222,0,0,0,0,0,0,0,0,0,0,0,0,0,353,35,74,74,0,222,2,21,0,0,0,0,46,47,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
14,No,No,885e76bebb7f8a1eeb5c72d3c217dd94fd6a8556,No,No,File,ap_mmn.h,include/ap_mmn.h,0,0,0,9,14,467,0,0,0,0,0,0,0,0,0,0,0,0,0,487,9,0,0,0,467,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
