Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,bug-regex22.c,posix/bug-regex22.c,12,81,0,14,86,18,10,10,10,1,93,12,81,0,0,1,0,0,0,118,14,81,8,54,18,0,5,11,11,11,200,46,56,7,0,49,10,10,10,1,2,2,2,2,0,0,10,10,10,1
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,bug22.c,stdio-common/bug22.c,6,41,6,13,55,10,5,5,9,5,53,6,32,6,0,1,0,0,0,78,13,32,4,25,10,3,20,6,6,6,5,22,26,2,0,24,5,5,9,5,1,1,1,1,0,0,5,5,9,5
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,check.h,support/check.h,0,0,0,25,106,63,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25,39,0,0,63,1,67,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,errlist.c,sysdeps/gnu/errlist.c,0,0,0,6,1071,418,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,6,108,142,154,367,327,915,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,errno.h,sysdeps/mach/hurd/bits/errno.h,0,0,0,19,369,159,0,0,0,0,0,0,0,0,0,0,0,0,0,422,19,182,182,0,159,1,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,gai_misc.c,resolv/gai_misc.c,7,34,7,83,269,86,7,7,8,2,47,7,34,7,0,7,56,8,21,436,83,258,63,166,86,0,11,63,9,24,1943,140,184,41,3,140,19,19,22,5,5,17,2,5,16539703,0,50,50,56,17
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,gconv_conf.c,iconv/gconv_conf.c,7,38,6,103,418,106,9,9,10,3,51,7,38,6,0,9,45,5,12,627,103,377,76,259,106,0,41,70,8,15,3231,209,270,56,4,210,19,19,23,6,4,18,2,4,1276778,0,77,77,92,27
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,kernel-features.h,sysdeps/unix/sysv/linux/microblaze/kernel-features.h,0,0,0,12,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,77,12,0,0,0,26,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,kernel-features.h,sysdeps/unix/sysv/linux/riscv/kernel-features.h,0,0,0,3,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,kernel-features.h,sysdeps/unix/sysv/linux/sparc/kernel-features.h,0,0,0,9,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,84,9,0,0,0,41,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,kernel-features.h,sysdeps/unix/sysv/linux/arm/kernel-features.h,0,0,0,8,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,0,29,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,kernel-features.h,sysdeps/unix/sysv/linux/sh/kernel-features.h,0,0,0,10,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0,0,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,msync.c,sysdeps/mach/hurd/msync.c,16,46,3,20,50,23,11,11,11,7,65,16,46,3,0,1,3,3,3,93,20,46,16,29,23,0,4,7,7,7,23,26,35,15,0,20,11,11,11,7,3,3,3,3,12789,0,11,11,11,7
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,op-4.h,soft-fp/op-4.h,0,0,0,53,771,74,0,0,0,0,0,0,0,0,0,0,0,0,0,882,53,0,0,0,74,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,op-8.h,soft-fp/op-8.h,0,0,0,15,187,39,0,0,0,0,0,0,0,0,0,0,0,0,0,238,15,0,0,0,39,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,shell-container.c,support/shell-container.c,6,36,1,57,285,53,9,9,11,3,43,6,36,1,0,7,28,4,7,395,57,261,45,167,53,0,24,48,7,14,137726,136,197,32,1,164,22,22,29,7,3,13,2,3,712028,0,63,63,77,22
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,spawn.h,posix/spawn.h,0,0,0,36,106,56,0,0,0,0,0,0,0,0,0,0,0,0,0,197,36,85,82,0,54,6,19,1,1,1,0,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,spawn_faction_addchdir.c,posix/spawn_faction_addchdir.c,5,20,4,8,24,21,3,3,4,3,29,5,20,4,0,1,6,6,6,53,8,20,5,12,21,0,4,9,9,9,3,10,13,3,0,10,3,3,4,3,1,1,1,1,34992,1,3,3,4,3
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,spawn_faction_destroy.c,posix/spawn_faction_destroy.c,1,22,3,4,27,20,6,3,6,1,26,1,22,3,0,1,8,8,8,51,4,24,6,14,20,0,3,2,2,2,5,10,18,4,0,14,6,3,6,1,2,2,2,2,3584,0,6,3,6,1
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,spawn_int.h,posix/spawn_int.h,0,0,0,9,48,21,1,1,1,0,0,0,0,0,0,1,0,0,0,77,9,41,38,0,21,0,7,0,0,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,spawni.c,sysdeps/posix/spawni.c,9,46,9,45,214,63,10,9,12,6,64,9,43,9,0,4,51,13,27,322,45,183,48,114,62,12,20,44,11,22,2134,88,124,34,1,89,26,23,32,21,5,9,2,5,24627855,0,40,37,49,27
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,spawni.c,sysdeps/unix/sysv/linux/spawni.c,12,62,23,50,246,120,12,11,15,9,97,12,58,23,0,3,45,15,26,416,50,204,55,129,119,16,31,48,16,24,1072,99,133,38,0,95,26,23,32,23,5,7,2,5,27396848,0,37,34,44,28
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,support_test_compare_string.c,support/support_test_compare_string.c,1,15,0,8,65,18,3,3,4,1,16,1,15,0,0,4,20,5,8,91,8,59,15,34,18,0,6,14,4,6,11,23,34,8,0,26,4,4,10,1,2,6,2,2,47396,0,11,11,17,4
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,sysdep-vdso.h,sysdeps/unix/sysv/linux/sysdep-vdso.h,0,0,0,10,62,19,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,0,0,0,19,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tas.h,sysdeps/mips/sys/tas.h,0,0,0,12,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7,4,3,0,19,35,12,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,test-container.c,support/test-container.c,7,39,5,148,670,174,8,8,10,2,51,7,39,5,0,16,76,5,9,988,148,625,100,424,171,15,34,145,9,51,1000026364,317,448,81,0,367,49,49,60,7,5,27,2,5,21252087,0,129,126,152,35
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tst-ldbl-argp.c,argp/tst-ldbl-argp.c,2,12,0,16,76,17,1,1,1,1,14,2,12,0,0,3,7,2,4,109,16,71,24,47,17,0,5,9,3,5,4,26,32,12,0,20,2,2,2,1,1,1,0,1,3209,0,4,4,4,3
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tst-ldbl-error.c,misc/tst-ldbl-error.c,1,9,1,20,86,24,1,1,1,1,11,1,9,1,0,8,10,1,6,130,20,78,31,34,24,0,8,21,3,7,10,30,39,16,0,23,2,2,2,1,1,2,0,1,19596,0,10,10,10,8
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tst-ldbl-warn.c,misc/tst-ldbl-warn.c,2,19,1,16,84,20,3,2,3,1,21,2,19,1,0,4,21,5,13,120,16,75,20,50,20,0,9,19,5,11,23,36,47,13,0,34,7,4,7,1,1,1,0,1,533042,0,10,7,10,4
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tst-printf.c,stdio-common/tst-printf.c,5,36,1,46,274,25,4,4,4,1,42,5,34,0,0,7,13,2,3,345,46,245,40,187,20,13,23,30,4,15,213,171,196,32,0,164,8,8,11,1,1,4,1,1,27063,0,26,26,31,7
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tst-spawn-chdir.c,posix/tst-spawn-chdir.c,9,50,9,22,134,37,13,13,19,2,67,9,50,9,0,2,1,0,1,192,22,121,44,95,37,0,13,32,16,28,262155,223,253,104,1,148,22,22,35,3,4,6,3,4,80,0,25,25,38,4
138,No,No,60708030536df82616c16aa2f14f533c4362b969,No,No,File,tst-test_compare_string.c,support/tst-test_compare_string.c,3,33,7,11,71,31,2,2,2,1,39,3,33,7,0,2,4,2,4,107,11,67,8,59,31,0,4,10,5,9,3,22,25,5,1,19,2,2,2,1,1,1,0,1,66096,0,3,3,3,2
