Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,cpu-features.c,sysdeps/x86/cpu-features.c,22,161,23,49,333,63,31,20,33,6,206,21,125,22,0,2,18,9,10,444,45,250,24,147,60,58,41,12,6,7,4836,87,165,41,1,123,41,20,46,12,7,11,6,7,436500,0,61,40,66,13
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,cpu-features.h,sysdeps/x86/cpu-features.h,0,0,0,23,225,51,0,0,0,0,0,0,0,0,0,0,0,0,0,295,23,35,32,0,50,11,190,0,0,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,cpu-tunables.c,sysdeps/x86/cpu-tunables.c,0,0,0,12,280,44,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0,0,0,17,315,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,dl-machine.h,sysdeps/x86_64/dl-machine.h,2,21,7,45,426,116,4,4,6,1,30,2,20,7,0,3,8,3,7,584,28,85,28,32,71,325,128,15,5,13,37,27,70,47,0,23,10,10,13,1,3,4,1,3,240150,0,13,13,17,3
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,dl-trampoline.h,sysdeps/x86_64/dl-trampoline.h,0,0,0,62,402,72,0,0,0,0,0,0,0,0,0,0,0,0,0,536,3,1,0,0,17,511,138,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn-common.h,bits/floatn-common.h,0,0,0,49,193,51,0,0,0,0,0,0,0,0,0,0,0,0,0,292,26,0,0,0,50,160,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn.h,sysdeps/ieee754/ldbl-128/bits/floatn.h,0,0,0,12,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,82,12,1,1,0,30,10,36,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn.h,bits/floatn.h,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn.h,sysdeps/mips/ieee754/bits/floatn.h,0,0,0,12,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,82,12,1,1,0,30,10,36,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn.h,sysdeps/powerpc/bits/floatn.h,0,0,0,14,49,40,0,0,0,0,0,0,0,0,0,0,0,0,0,102,9,0,0,0,27,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn.h,sysdeps/x86/bits/floatn.h,0,0,0,14,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,106,9,0,0,0,29,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,floatn.h,sysdeps/ia64/bits/floatn.h,0,0,0,14,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,104,9,0,0,0,29,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,No,No,c369d66e5426a30e4725b100d5cd28e372754f90,No,No,File,spawni.c,sysdeps/unix/sysv/linux/spawni.c,12,61,22,49,242,118,12,11,14,8,95,12,56,22,0,3,44,15,25,409,49,200,55,125,117,16,31,47,16,24,976,97,129,38,0,91,24,22,30,21,5,7,2,5,22970471,0,35,33,42,26
