Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,alloc_buffer.h,include/alloc_buffer.h,0,11,0,30,194,149,2,2,2,1,11,0,11,0,0,13,40,3,5,367,30,172,56,69,149,0,22,41,3,6,26,58,88,35,0,53,4,4,6,3,1,8,1,1,20560,0,26,26,30,17
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,bug-glob2.c,posix/bug-glob2.c,6,23,0,60,226,21,4,4,5,2,28,6,23,0,0,7,28,4,9,306,60,192,54,110,21,7,34,41,6,10,45,85,110,25,10,75,9,9,16,8,3,7,1,3,96826,0,26,26,36,18
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,charmap-dir.c,locale/programs/charmap-dir.c,5,29,1,46,224,37,5,5,7,3,35,5,29,1,0,7,38,5,11,307,46,212,52,127,37,0,12,58,8,13,261,114,151,42,3,106,12,12,15,8,4,14,2,4,806834,0,37,37,51,26
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,charmap.c,locale/programs/charmap.c,22,110,16,181,797,132,35,31,44,11,148,22,109,16,0,7,85,12,25,1109,181,775,129,569,132,2,21,98,14,31,56592,622,819,147,1,671,162,137,195,52,6,19,3,6,234629989,0,242,217,306,77
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,complex.h,math/complex.h,0,0,0,34,153,38,0,0,0,0,0,0,0,0,0,0,0,0,0,224,34,2,0,0,37,72,151,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_exp2f-fma.c,sysdeps/x86_64/fpu/multiarch/e_exp2f-fma.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_exp2f-sse2.c,sysdeps/i386/i686/fpu/multiarch/e_exp2f-sse2.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_exp2f.c,sysdeps/x86_64/fpu/multiarch/e_exp2f.c,0,0,0,6,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,5,2,0,17,2,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_exp2f.c,sysdeps/i386/i686/fpu/multiarch/e_exp2f.c,0,0,0,6,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,5,2,0,17,2,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_expf-fma.c,sysdeps/x86_64/fpu/multiarch/e_expf-fma.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_expf-sse2.c,sysdeps/i386/i686/fpu/multiarch/e_expf-sse2.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_expf.c,sysdeps/i386/i686/fpu/multiarch/e_expf.c,0,0,0,7,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,5,2,0,17,5,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_expf.c,sysdeps/x86_64/fpu/multiarch/e_expf.c,0,0,0,7,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,5,2,0,17,5,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_log2f-fma.c,sysdeps/x86_64/fpu/multiarch/e_log2f-fma.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_log2f-sse2.c,sysdeps/i386/i686/fpu/multiarch/e_log2f-sse2.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_log2f.c,sysdeps/x86_64/fpu/multiarch/e_log2f.c,0,0,0,7,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,5,2,0,17,5,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_log2f.c,sysdeps/i386/i686/fpu/multiarch/e_log2f.c,0,0,0,7,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,5,2,0,17,5,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_logf-fma.c,sysdeps/x86_64/fpu/multiarch/e_logf-fma.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_logf-sse2.c,sysdeps/i386/i686/fpu/multiarch/e_logf-sse2.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_logf.c,sysdeps/x86_64/fpu/multiarch/e_logf.c,0,0,0,7,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,5,2,0,17,5,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_logf.c,sysdeps/i386/i686/fpu/multiarch/e_logf.c,0,0,0,7,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,5,2,0,17,5,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_powf-fma.c,sysdeps/x86_64/fpu/multiarch/e_powf-fma.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_powf-sse2.c,sysdeps/i386/i686/fpu/multiarch/e_powf-sse2.c,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_powf.c,sysdeps/x86_64/fpu/multiarch/e_powf.c,0,0,0,7,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,4,1,0,17,5,12,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_powf.c,sysdeps/i386/i686/fpu/multiarch/e_powf.c,0,0,0,7,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,4,1,0,17,5,12,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_sqrt.c,sysdeps/aarch64/fpu/e_sqrt.c,0,5,0,2,7,17,1,1,1,1,5,0,5,0,0,1,1,1,1,26,2,6,3,1,17,0,1,2,2,2,1,1,3,2,0,1,1,1,1,1,0,0,0,0,4,2,1,1,1,1
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,e_sqrtf.c,sysdeps/aarch64/fpu/e_sqrtf.c,0,5,0,2,7,17,1,1,1,1,5,0,5,0,0,1,1,1,1,26,2,6,3,1,17,0,1,2,2,2,1,1,3,2,0,1,1,1,1,1,0,0,0,0,4,2,1,1,1,1
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,fix-fp-int-compare-invalid.h,sysdeps/x86/fpu/fix-fp-int-compare-invalid.h,0,0,0,3,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,22,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,iconv_prog.c,iconv/iconv_prog.c,4,25,2,123,560,118,6,5,6,3,32,4,25,2,0,13,57,4,8,798,119,507,89,327,110,34,32,59,5,14,814,221,299,61,0,238,16,14,19,11,4,26,2,4,258476,0,73,65,84,45
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,iconv_prog.h,iconv/iconv_prog.h,0,0,0,7,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,7,2,0,20,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,ld-monetary.c,locale/programs/ld-monetary.c,11,110,10,76,624,72,77,69,101,29,130,11,87,10,0,5,163,33,54,765,76,490,84,350,72,1,134,161,32,58,1000011441,633,982,69,6,907,283,241,329,141,6,10,2,6,2333679964,0,386,344,505,145
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,ldconfig.c,elf/ldconfig.c,7,59,7,167,1050,188,13,12,17,5,73,7,59,7,0,16,111,7,21,1405,167,1012,177,688,188,1,38,217,14,53,1002071130,476,688,131,3,554,60,60,96,24,6,43,3,6,266278685,0,212,199,275,95
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,libc-start.c,sysdeps/x86/libc-start.c,0,0,0,4,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1,1,0,17,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,loadlocale.c,locale/loadlocale.c,8,59,8,35,238,42,9,8,9,6,73,8,46,7,0,2,15,8,9,310,35,176,26,121,40,22,49,22,11,20,60,104,152,20,1,131,12,12,12,11,4,5,2,4,1556928,0,18,16,18,12
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,locale.c,locale/programs/locale.c,6,37,4,159,711,115,9,9,11,2,47,6,36,4,0,16,85,5,20,985,159,644,179,403,114,4,65,112,7,34,864595,343,481,130,0,351,37,29,39,6,5,36,2,5,8276777,0,151,138,175,38
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,localedef.c,locale/programs/localedef.c,6,31,6,121,447,119,8,7,9,3,43,6,31,6,0,11,61,6,18,687,121,414,122,296,119,1,33,97,9,27,1133,199,280,63,3,214,19,17,20,19,3,18,2,3,14355290,0,89,72,101,41
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,localedef.h,locale/programs/localedef.h,0,0,0,31,102,34,0,0,0,0,0,0,0,0,0,0,0,0,0,166,31,88,86,0,34,0,14,0,0,0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,No,No,a159b53fa059947cc2548e3b0d5bdcf7b9630ba8,No,No,File,locarchive.c,locale/programs/locarchive.c,12,67,10,260,1280,216,14,14,16,5,89,12,67,10,0,18,211,12,33,1753,260,1231,291,836,216,1,49,278,15,50,2981645,641,846,190,10,646,44,44,52,22,8,55,3,8,553914943,0,246,246,285,90
