Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,____longjmp_chk.c,ports/sysdeps/unix/sysv/linux/generic/____longjmp_chk.c,4,15,4,8,28,21,4,4,6,1,23,4,15,4,0,1,5,5,5,57,8,17,5,11,21,2,11,6,6,6,8,9,13,5,0,8,4,4,6,1,1,1,1,1,9900,1,4,4,6,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,____longjmp_chk.c,ports/sysdeps/unix/sysv/linux/mips/____longjmp_chk.c,0,0,0,1,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,____longjmp_chk.c,ports/sysdeps/unix/sysv/linux/m68k/____longjmp_chk.c,0,0,0,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,16,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,__longjmp.c,ports/sysdeps/mips/mips64/__longjmp.c,10,51,14,13,57,32,3,3,3,1,75,9,26,12,0,1,0,0,0,102,12,26,6,3,30,25,13,0,0,0,4,21,22,3,18,1,3,3,3,1,1,1,1,1,0,1,3,3,3,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,__longjmp.c,ports/sysdeps/m68k/__longjmp.c,5,26,13,7,28,32,2,2,2,1,39,5,12,10,0,1,2,2,2,62,7,12,2,1,29,7,10,0,0,0,2,5,7,1,6,0,2,2,2,1,1,1,1,1,0,2,2,2,2,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,__longjmp.c,ports/sysdeps/mips/__longjmp.c,9,40,14,12,45,31,7,7,9,1,63,8,28,12,0,1,4,4,4,88,11,28,8,4,29,12,9,1,1,1,12,37,39,12,19,8,7,7,9,1,3,3,3,3,64,1,7,7,9,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,__sigstack_longjmp.c,ports/sysdeps/unix/sysv/linux/ia64/nptl/__sigstack_longjmp.c,7,41,12,21,100,46,8,8,9,1,59,7,41,12,0,2,21,10,14,167,21,91,22,54,46,0,9,10,5,7,62,66,80,25,3,52,10,10,11,1,4,6,3,4,252889,0,16,16,18,2
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,_i18n_number.h,stdio-common/_i18n_number.h,12,73,7,15,78,24,15,15,18,3,92,12,66,7,0,1,3,3,3,117,15,66,15,46,24,2,12,15,15,15,145,31,44,13,0,31,15,15,18,3,4,4,4,4,93150,0,15,15,18,3
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,_itoa.c,stdio-common/_itoa.c,1,18,1,38,409,108,6,5,6,1,19,1,15,1,0,2,22,11,18,482,17,40,21,16,27,361,109,3,2,2,6,24,31,12,0,19,9,7,9,1,2,3,2,2,4144,0,11,9,11,2
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,_itowa.c,stdio-common/_itowa.c,0,0,0,33,281,37,0,0,0,0,0,0,0,0,0,0,0,0,0,350,12,14,13,0,28,269,94,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,_test_and_set.c,ports/sysdeps/unix/sysv/linux/mips/_test_and_set.c,0,0,0,4,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,19,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,a.out.h,ports/sysdeps/unix/sysv/linux/m68k/bits/a.out.h,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,a.out.h,ports/sysdeps/unix/sysv/linux/alpha/a.out.h,0,0,0,24,151,33,0,0,0,0,0,0,0,0,0,0,0,0,0,197,24,71,59,0,33,0,80,0,0,0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,a.out.h,ports/sysdeps/unix/sysv/linux/alpha/bits/a.out.h,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,abort-instr.h,ports/sysdeps/m68k/abort-instr.h,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,abort-instr.h,ports/sysdeps/tile/abort-instr.h,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,abort-instr.h,ports/sysdeps/mips/abort-instr.h,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,abort-instr.h,ports/sysdeps/hppa/abort-instr.h,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,abort-instr.h,sysdeps/sh/abort-instr.h,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,abort-instr.h,ports/sysdeps/ia64/abort-instr.h,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,accept4.c,socket/accept4.c,0,0,0,4,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,12,0,2,22,0,3,2,2,2,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,accept4.c,ports/sysdeps/unix/sysv/linux/mips/mips32/accept4.c,0,0,0,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,access.c,ports/sysdeps/unix/sysv/linux/generic/access.c,0,5,0,2,11,18,2,2,2,1,5,0,5,0,0,1,4,4,4,31,2,6,4,1,18,0,5,3,3,3,2,15,18,9,1,8,2,2,2,1,1,1,1,1,144,3,2,2,2,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,acct.h,ports/sysdeps/unix/sysv/linux/alpha/sys/acct.h,2,17,14,13,33,36,1,1,1,1,21,2,16,14,0,1,0,0,0,65,13,25,22,0,36,0,8,1,1,1,1,15,16,16,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,adjtime.c,ports/sysdeps/unix/sysv/linux/alpha/adjtime.c,0,2,0,14,62,38,4,4,4,1,2,0,2,0,0,1,1,1,1,94,7,8,8,1,17,50,19,3,3,3,2,20,22,13,2,7,4,4,4,1,1,1,1,1,9,2,4,4,4,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_assert.c,ports/sysdeps/arm/aeabi_assert.c,0,6,0,2,8,16,1,1,1,1,6,0,6,0,0,1,3,3,3,26,2,6,3,1,16,0,2,1,1,1,1,1,2,1,0,1,1,1,1,1,0,0,0,0,9,2,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_atexit.c,ports/sysdeps/arm/aeabi_atexit.c,0,5,0,2,6,19,1,1,1,1,5,0,5,0,0,1,3,3,3,27,2,5,2,1,19,0,1,2,2,2,1,1,2,1,0,1,1,1,1,1,0,0,0,0,36,3,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_errno_addr.c,ports/sysdeps/arm/aeabi_errno_addr.c,0,5,0,2,6,16,1,1,1,1,5,0,5,0,0,1,0,0,0,24,2,5,2,1,16,0,1,2,2,2,1,1,2,1,0,1,1,1,1,1,0,0,0,0,0,3,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_lcsts.c,ports/sysdeps/arm/aeabi_lcsts.c,0,7,0,13,47,38,1,1,1,1,7,0,7,0,0,1,0,0,0,98,13,38,33,30,38,0,9,3,3,3,1,33,34,31,0,3,1,1,1,1,0,0,0,0,0,1,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_localeconv.c,ports/sysdeps/arm/aeabi_localeconv.c,0,5,0,2,6,16,1,1,1,1,5,0,5,0,0,1,0,0,0,24,2,5,2,1,16,0,1,2,2,2,1,1,2,1,0,1,1,1,1,1,0,0,0,0,0,3,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_math.c,ports/sysdeps/arm/aeabi_math.c,0,0,0,2,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,5,5,5,33,0,1,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_mb_cur_max.c,ports/sysdeps/arm/aeabi_mb_cur_max.c,0,0,0,2,9,16,1,1,1,0,0,0,0,0,0,1,0,0,0,27,2,5,0,1,16,0,4,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_memclr.c,ports/sysdeps/arm/aeabi_memclr.c,0,5,0,3,8,19,1,1,1,1,5,0,5,0,0,1,2,2,2,30,3,7,2,1,19,0,1,1,1,1,1,1,3,2,0,1,1,1,1,1,0,0,0,0,4,2,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_memcpy.c,ports/sysdeps/arm/aeabi_memcpy.c,0,5,0,3,8,20,1,1,1,1,5,0,5,0,0,1,3,3,3,31,3,7,2,1,20,0,1,1,1,1,1,1,3,2,0,1,1,1,1,1,0,0,0,0,9,2,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_memmove.c,ports/sysdeps/arm/aeabi_memmove.c,0,5,0,3,8,20,1,1,1,1,5,0,5,0,0,1,3,3,3,31,3,7,2,1,20,0,1,1,1,1,1,1,3,2,0,1,1,1,1,1,0,0,0,0,9,2,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_memset.c,ports/sysdeps/arm/aeabi_memset.c,0,5,0,3,8,19,1,1,1,1,5,0,5,0,0,1,3,3,3,30,3,7,2,1,19,0,1,1,1,1,1,1,3,2,0,1,1,1,1,1,0,0,0,0,9,2,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aeabi_unwind_cpp_pr1.c,ports/sysdeps/arm/aeabi_unwind_cpp_pr1.c,0,8,0,5,25,21,1,1,1,1,8,0,6,0,0,3,0,0,0,51,5,18,9,3,21,0,7,6,2,2,3,3,6,3,0,3,1,1,1,1,0,0,0,0,0,1,3,3,3,3
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,aio_cancel.c,ports/sysdeps/unix/sysv/linux/alpha/nptl/aio_cancel.c,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,5,0,0,0,12,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,allocatestack.c,nptl/allocatestack.c,10,38,10,248,756,248,7,7,7,2,58,10,31,10,0,18,108,6,18,1251,229,552,128,371,222,145,115,180,10,39,1328,393,499,76,27,396,31,31,33,12,4,31,2,4,54028298,0,124,124,133,48
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,alphasort.c,dirent/alphasort.c,0,0,0,6,12,19,0,0,0,0,0,0,0,0,0,0,3,3,3,37,6,5,1,1,19,1,6,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,alphasort64.c,ports/sysdeps/unix/sysv/linux/arm/alphasort64.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,alphasort64.c,dirent/alphasort64.c,0,5,0,4,9,17,1,1,1,1,5,0,5,0,0,1,3,3,3,30,4,5,2,1,17,0,4,2,2,2,1,1,2,1,0,1,1,1,1,1,0,0,0,0,36,3,1,1,1,1
30,No,No,6e230d11837f3ae7b375ea69d7905f0d18eb79e5,No,No,File,alphasort64.c,ports/sysdeps/unix/sysv/linux/m68k/alphasort64.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
