Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,__longjmp.c,sysdeps/s390/s390-64/__longjmp.c,1,40,2,3,46,22,3,3,3,1,43,1,15,2,0,1,2,2,2,71,3,15,3,2,22,14,19,0,0,0,2,5,7,2,5,0,3,3,3,1,1,1,1,1,0,1,3,3,3,1
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,__longjmp.c,sysdeps/s390/s390-32/__longjmp.c,1,38,2,3,44,22,3,3,3,1,41,1,13,2,0,1,2,2,2,69,3,13,3,2,22,14,19,0,0,0,2,5,7,2,5,0,3,3,3,1,1,1,1,1,0,1,3,3,3,1
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,_i18n_number.h,stdio-common/_i18n_number.h,12,73,7,15,77,25,15,15,18,3,92,12,66,7,0,1,5,5,5,117,15,66,15,46,25,2,11,15,15,15,145,31,43,12,0,31,15,15,18,3,4,4,4,4,258750,0,15,15,18,3
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,aicache.c,nscd/aicache.c,23,128,22,82,417,84,24,24,30,7,173,23,120,22,0,3,51,17,38,583,82,381,105,265,84,21,20,46,15,43,1000000001,195,258,65,3,190,70,70,87,20,6,6,2,6,664820256,0,72,72,89,22
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,alloca.h,include/alloca.h,0,0,0,10,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,4,3,0,2,25,48,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,alloca_cutoff.c,nptl/alloca_cutoff.c,0,0,0,3,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,8,2,3,22,0,4,0,0,0,0,10,14,2,4,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,allocalim.h,nptl/sysdeps/pthread/allocalim.h,0,0,0,3,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,7,3,0,18,0,2,0,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,arena.c,malloc/arena.c,3,42,5,147,828,174,7,7,8,4,49,3,28,4,0,13,100,8,18,1129,111,391,82,264,150,366,182,106,8,18,489,259,336,59,12,265,20,20,26,9,6,30,2,6,7139759,0,96,96,105,55
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,atomic.h,include/atomic.h,0,0,0,84,394,65,0,0,0,0,0,0,0,0,0,0,0,0,0,537,84,0,0,0,65,18,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,auth.h,sunrpc/rpc/auth.h,0,0,0,26,100,106,0,0,0,0,0,0,0,0,0,0,0,0,0,210,26,65,42,0,106,0,35,0,0,0,0,44,27,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,auth_des.c,sunrpc/auth_des.c,4,30,6,54,297,125,5,5,5,3,39,4,30,6,0,8,70,10,23,458,54,282,70,155,125,0,15,84,12,25,369,160,190,46,8,136,14,14,14,10,2,7,1,2,18563472,0,38,38,41,25
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,auth_none.c,sunrpc/auth_none.c,1,7,0,18,74,41,1,1,1,1,8,1,7,0,0,7,14,2,8,133,18,71,40,25,41,0,3,13,2,8,9,34,43,24,0,19,3,3,3,1,2,3,0,2,41056,0,10,10,10,7
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,auth_unix.c,sunrpc/auth_unix.c,4,24,5,42,227,91,4,4,5,2,33,4,24,5,0,8,46,6,9,356,42,210,73,125,91,1,17,70,9,26,63,121,149,46,0,103,8,8,11,5,3,11,1,3,1742868,0,31,31,36,17
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,auth_unix.h,sunrpc/rpc/auth_unix.h,3,12,5,11,27,49,1,1,1,1,20,3,10,5,0,1,0,0,0,86,11,17,12,0,49,0,10,1,1,1,1,10,10,10,0,0,1,1,1,1,0,0,0,0,0,2,1,1,1,1
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,authdes_prot.c,sunrpc/authdes_prot.c,1,16,3,5,38,39,6,5,6,5,20,1,16,3,0,2,11,6,8,82,5,33,7,21,39,0,5,4,2,2,11,11,24,3,0,21,8,7,8,8,2,3,2,2,4276,1,11,10,11,11
16,No,No,f15ce4d8dc139523fe0c273580b604b2453acba6,No,No,File,authuxprot.c,sunrpc/authuxprot.c,0,21,0,2,26,38,5,5,9,1,21,0,21,0,0,1,8,8,8,66,2,22,3,15,38,0,4,2,2,2,2,2,5,2,0,3,5,5,9,1,1,1,1,1,3840,1,5,5,9,1
