Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
59,Yes,Yes,130ac68ca25c9aa65e027e3e37337bc048205c69,"[""CVE-2014-7817""]",Yes,No,File,wordexp-test.c,posix/wordexp-test.c,11,60,2,55,346,39,12,12,16,5,73,11,60,2,0,3,23,8,13,437,55,336,177,276,39,0,10,37,12,24,4249,125,161,31,0,130,19,19,28,9,4,8,3,4,2637531,0,36,36,47,15
59,Yes,Yes,130ac68ca25c9aa65e027e3e37337bc048205c69,"[""CVE-2014-7817""]",Yes,No,File,wordexp.c,posix/wordexp.c,16,80,11,393,1839,276,20,17,24,13,106,16,78,10,0,22,190,9,18,2494,392,1772,254,1160,268,32,50,192,9,28,1000007716,833,1283,192,25,1066,175,141,211,109,7,71,3,7,58851278,0,439,369,524,298
