Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,amd_nonfatal.c,xen/arch/x86/cpu/mcheck/amd_nonfatal.c,6,31,16,32,113,105,9,9,13,1,52,6,31,16,0,3,18,6,8,246,32,99,15,69,105,0,14,31,10,13,240,48,72,14,0,58,14,14,20,1,4,9,3,4,419056,1,27,27,38,3
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,domain.c,xen/arch/arm/domain.c,3,15,2,181,661,128,3,3,4,1,21,3,14,2,0,39,131,3,26,970,176,531,68,359,127,76,60,228,6,31,4758,296,433,61,3,369,17,14,18,13,3,27,1,3,8390227,0,129,104,140,71
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,grant_table.h,xen/include/asm-x86/grant_table.h,0,4,2,18,42,16,1,1,1,1,6,0,4,2,0,2,2,1,2,75,18,12,6,1,16,0,30,1,0,1,2,4,6,4,1,1,1,1,1,1,0,0,0,0,0,1,2,2,2,2
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,grant_table.h,xen/include/xen/grant_table.h,0,4,0,18,73,50,1,1,1,1,4,0,4,0,0,7,17,2,3,139,18,60,36,8,50,0,13,11,2,2,7,30,37,30,0,7,1,1,1,1,0,0,0,0,124,0,7,7,7,7
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,hpet.c,xen/arch/x86/hpet.c,4,18,1,174,640,66,4,4,4,2,22,4,18,1,0,33,149,5,13,874,174,617,127,392,66,0,23,233,7,22,202,349,466,109,0,357,10,10,13,6,3,34,1,3,1408574,0,119,119,134,67
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,hypercall.c,xen/arch/x86/hypercall.c,7,72,0,23,206,29,23,13,26,2,79,7,72,0,0,2,22,11,16,258,23,188,65,134,29,0,18,29,14,18,130,130,182,20,0,162,27,14,27,3,4,8,4,4,2150544,0,46,25,52,4
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,mm.c,xen/arch/x86/x86_64/compat/mm.c,10,48,1,68,295,12,12,7,12,6,58,10,46,1,0,6,30,5,9,375,68,277,51,198,12,0,18,57,10,24,1347,141,212,39,1,172,31,18,34,18,5,10,2,5,3996427,0,69,43,73,38
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,mm.c,xen/arch/x86/x86_64/mm.c,7,40,3,227,1149,119,7,7,8,5,49,7,39,3,0,28,98,4,8,1490,227,1104,125,805,119,0,45,327,12,33,1312671,589,798,124,4,670,28,28,32,24,5,50,2,5,3382741,0,206,196,232,150
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,mm.c,xen/arch/x86/mm.c,6,37,3,960,4988,523,9,8,10,4,45,6,36,3,0,129,936,7,36,6450,953,4778,732,3290,522,35,185,1522,12,74,1055938551,2347,3384,577,16,2791,103,98,128,54,10,250,2,10,1764266695,0,1110,1036,1348,589
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,multicall.c,xen/common/multicall.c,4,26,2,19,92,19,5,5,6,4,32,4,25,2,0,3,12,4,6,129,19,76,12,47,19,0,16,23,8,21,104,38,53,10,2,41,12,12,16,10,3,4,1,3,682696,0,15,15,19,12
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,numa.c,xen/arch/x86/numa.c,3,21,1,74,391,48,4,4,4,2,25,3,19,1,0,15,69,5,19,513,70,307,60,200,46,63,27,82,5,22,6444,167,222,53,0,169,19,19,22,6,5,18,1,5,14592952,0,58,58,64,32
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,page.h,xen/include/asm-x86/x86_64/page.h,1,11,1,33,109,42,2,2,2,1,12,1,11,1,0,2,2,1,1,181,33,29,9,14,41,4,80,7,4,4,3,19,22,13,0,9,2,2,2,1,1,1,0,1,196,1,3,3,3,2
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,psr.c,xen/arch/x86/psr.c,5,19,3,285,973,263,5,4,5,3,27,5,19,3,0,46,261,6,15,1521,285,955,239,599,263,0,18,243,5,22,509,485,691,167,0,524,12,12,15,11,4,67,1,4,7643948,0,207,199,227,145
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,sched.h,xen/include/xen/sched.h,0,5,0,149,546,275,1,1,2,1,5,0,5,0,0,11,34,3,7,927,148,354,288,29,263,45,173,24,2,4,15,285,286,257,2,27,2,2,3,1,1,4,0,1,1632,0,15,15,17,11
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,srat.c,xen/arch/x86/srat.c,3,21,0,79,420,31,5,5,6,3,24,3,21,0,0,19,111,6,13,529,79,411,80,268,31,0,9,88,5,16,211,227,324,71,1,252,18,18,18,9,4,32,2,4,3024497,0,101,101,116,74
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,svm.c,xen/arch/x86/hvm/svm/svm.c,4,22,3,474,2153,294,6,4,6,2,29,4,22,3,0,90,583,6,33,2902,474,2107,373,1501,294,0,46,665,7,93,98409,1081,1609,340,2,1267,99,46,105,57,4,96,1,4,3020249603,0,504,344,549,263
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,vmcb.c,xen/arch/x86/hvm/svm/vmcb.c,6,25,4,55,214,58,3,3,3,1,34,6,25,4,0,8,42,5,12,322,55,202,19,153,58,0,12,86,11,52,34,126,147,19,0,128,6,6,7,3,2,6,1,2,38667809,0,22,22,24,12
292,No,No,6e2a4c73564ab907b732059adb317d6ca2d138a2,No,No,File,vmcb.h,xen/include/asm-x86/hvm/svm/vmcb.h,0,1,0,40,500,252,1,1,1,1,1,0,1,0,0,27,0,0,0,602,40,473,468,27,252,0,27,135,5,5,27,249,384,330,0,54,1,1,1,1,0,0,0,0,0,0,27,27,27,27
