Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,acpi.h,xen/include/xen/acpi.h,0,3,0,35,109,43,1,1,1,1,3,0,3,0,0,5,0,0,0,183,22,21,12,5,34,78,33,5,1,1,5,12,17,12,0,5,1,1,1,1,0,0,0,0,0,1,5,5,5,5
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,acpi.h,xen/include/asm-x86/acpi.h,0,4,0,33,95,39,1,1,1,1,4,0,4,0,0,2,0,0,0,165,30,30,25,4,39,28,41,4,2,3,2,27,29,25,0,4,1,1,1,1,0,0,0,0,0,1,2,2,2,2
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,acpi.h,xen/include/asm-arm/acpi.h,0,0,0,8,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,13,13,0,23,11,14,0,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,actbl2.h,xen/include/acpi/actbl2.h,0,0,0,183,602,438,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,183,514,461,0,434,6,88,0,0,0,0,377,377,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,alternative.c,xen/arch/x86/alternative.c,0,0,0,25,124,70,0,0,0,0,0,0,0,0,0,0,0,0,0,219,25,70,37,8,70,42,12,0,0,0,0,37,85,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,altp2m.h,xen/include/asm-x86/altp2m.h,0,4,0,6,17,21,1,1,1,1,4,0,4,0,0,2,5,2,3,41,6,11,5,2,21,0,6,3,2,2,2,5,7,5,0,2,1,1,1,1,0,0,0,0,25,1,2,2,2,2
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,altp2m.h,xen/include/asm-arm/altp2m.h,0,5,1,5,13,22,1,1,1,1,6,0,5,1,0,2,0,0,0,39,5,9,2,3,22,0,4,3,2,2,2,3,5,2,0,3,1,1,1,1,0,0,0,0,0,2,2,2,2,2
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,amd.c,xen/arch/x86/cpu/amd.c,7,35,7,88,424,104,8,8,11,2,48,7,35,7,0,10,51,5,12,613,88,399,68,264,104,0,25,72,7,30,9290537,195,288,92,2,194,33,33,52,7,3,14,1,3,5434808,0,76,76,111,25
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,amd.h,xen/include/asm-x86/amd.h,0,0,0,21,100,32,0,0,0,0,0,0,0,0,0,0,0,0,0,151,21,5,5,0,32,0,95,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,arm-uart.c,xen/drivers/char/arm-uart.c,0,0,0,19,86,37,0,0,0,0,0,0,0,0,0,0,0,0,0,140,16,60,24,7,37,19,10,0,0,0,0,28,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,ats.c,xen/drivers/passthrough/vtd/x86/ats.c,6,27,2,29,118,23,7,6,8,5,34,6,27,2,0,4,41,10,12,170,29,107,19,79,23,0,11,16,4,6,103,53,79,16,0,63,11,9,11,8,2,6,2,2,217208,0,26,24,30,20
146,No,No,ffbbfda37782a2408953af1a3e00ada80bb141bc,No,No,File,avc.c,xen/xsm/flask/avc.c,3,23,0,104,626,159,4,4,5,1,26,3,23,0,0,23,186,8,28,884,104,590,138,339,159,5,35,136,6,15,503,338,433,130,0,303,18,14,22,6,4,30,1,4,8379446,0,94,84,107,40
