Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,amd-iommu-proto.h,xen/include/asm-x86/hvm/svm/amd-iommu-proto.h,0,5,0,45,210,35,1,1,1,1,5,0,5,0,0,23,57,2,11,289,45,192,96,50,35,0,18,38,2,5,27,88,115,77,0,38,2,2,2,1,1,4,0,1,2899,0,27,27,27,23
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,asm-offsets.c,xen/arch/x86/x86_64/asm-offsets.c,15,129,0,18,145,5,1,1,1,1,144,15,124,0,0,1,0,0,0,168,18,124,1,0,5,3,18,0,0,0,1,202,203,1,202,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,asm_defns.h,xen/include/asm-x86/asm_defns.h,0,5,0,46,276,46,2,2,2,1,5,0,5,0,0,2,0,0,0,365,27,11,3,2,20,222,159,2,1,1,4,3,7,3,2,2,2,2,2,1,1,2,1,1,0,1,4,4,4,2
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,bitops.h,xen/include/asm-arm/bitops.h,1,10,0,23,97,63,2,2,2,1,11,1,10,0,0,7,13,2,2,182,23,73,24,44,63,2,24,10,1,3,40,38,52,20,1,31,7,7,7,1,1,2,0,1,304,0,14,14,14,7
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,blkif.h,xen/include/public/io/blkif.h,0,0,0,20,67,567,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20,40,35,0,567,0,27,0,0,0,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,common.c,xen/arch/x86/cpu/common.c,4,21,4,108,379,92,4,4,5,1,29,4,20,4,0,14,78,6,14,571,95,305,63,220,92,55,32,101,7,21,310,199,258,57,19,182,9,9,9,5,4,18,1,4,3537058,0,60,60,64,21
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,cpu.h,xen/arch/x86/cpu/cpu.h,0,0,0,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,13,12,0,2,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,cpufeature.h,xen/include/asm-x86/cpufeature.h,0,0,0,26,178,146,0,0,0,0,0,0,0,0,0,0,0,0,0,226,26,0,0,0,146,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,cpuid.h,xen/include/public/arch-x86/cpuid.h,0,0,0,10,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,79,10,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,device.c,xen/arch/arm/device.c,4,14,0,19,47,26,7,7,7,4,19,4,14,0,0,3,18,6,8,92,19,44,9,21,26,0,3,14,5,7,26,31,46,7,0,39,11,11,11,5,5,10,3,5,35085,0,21,21,21,12
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,device.h,xen/include/asm-arm/device.h,0,0,0,8,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,63,8,15,14,0,28,0,13,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,device_tree.c,xen/drivers/passthrough/device_tree.c,5,15,0,26,63,19,3,3,4,2,20,5,15,0,0,4,25,6,9,108,26,59,13,41,19,0,4,26,6,9,13,33,45,13,0,32,5,5,6,5,1,3,1,1,199873,0,12,12,14,10
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,device_tree.c,xen/common/device_tree.c,4,22,2,302,1435,275,5,5,6,2,27,4,21,2,0,63,393,6,25,2012,302,1394,308,830,275,16,26,313,5,29,4254413,748,1025,242,5,778,37,37,42,15,5,91,1,5,35638917,0,325,325,369,187
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,device_tree.h,xen/include/xen/device_tree.h,0,5,0,87,257,362,1,1,1,1,5,0,5,0,0,16,68,4,11,702,87,210,148,23,362,0,47,28,2,3,17,114,132,113,0,19,2,2,3,1,1,1,0,1,3301,1,20,20,23,16
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,domain.c,xen/arch/x86/domain.c,5,29,3,343,1608,174,8,7,9,3,36,5,29,3,0,53,290,5,46,2115,343,1523,188,1053,174,0,85,575,11,81,1000016334,857,1218,165,20,1033,107,103,136,34,6,82,2,6,3155985572,0,421,385,494,161
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,domain.c,xen/arch/arm/domain.c,3,15,2,158,553,81,4,3,4,1,20,3,13,2,0,34,109,3,25,789,156,450,65,302,81,51,54,206,6,32,696,275,397,60,3,334,18,11,19,10,3,29,1,3,4421505,0,125,103,134,62
32,No,No,893256ffae0cf3be34a33a15efe2f2058b4b4fb7,No,No,File,domain.h,xen/include/asm-x86/hvm/domain.h,0,0,0,27,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0,139,27,50,45,0,47,0,17,0,0,0,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
