Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,blkif.h,xen/include/public/io/blkif.h,0,0,0,21,67,638,0,0,0,0,0,0,0,0,0,0,0,0,0,702,21,40,35,0,638,0,27,0,0,0,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,common.c,xen/arch/x86/cpu/common.c,5,22,3,135,502,126,5,5,5,2,30,5,22,3,0,20,99,5,11,754,135,465,96,347,126,8,29,131,7,24,4459,279,370,82,20,268,13,13,14,6,3,25,1,3,5309145,0,94,94,105,40
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,efi.h,xen/common/efi/efi.h,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,17,16,0,0,1,12,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,emulate.c,xen/arch/x86/hvm/svm/emulate.c,6,42,4,16,120,32,9,6,10,4,51,5,36,4,0,2,26,13,18,168,15,97,37,68,32,7,17,18,9,16,24,39,57,16,0,41,9,9,12,8,3,4,2,3,2906624,0,17,12,20,9
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,emulate.c,xen/arch/x86/hvm/emulate.c,3,22,2,293,1590,197,4,4,5,2,27,3,22,2,0,68,488,7,26,2078,293,1566,519,959,197,0,24,351,5,17,2158,597,871,200,13,658,21,21,35,17,4,57,1,4,44268475,0,276,239,327,173
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,emulate.h,xen/include/asm-x86/hvm/emulate.h,0,0,0,14,63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,99,14,56,55,0,23,0,7,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,grant_table.c,xen/common/grant_table.c,7,42,3,531,2763,313,8,8,9,4,51,7,41,3,0,63,567,9,31,3590,523,2642,435,1672,313,68,62,652,10,51,354220,1446,1914,309,9,1596,54,54,66,23,5,114,2,5,526841213,0,501,484,572,306
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,grant_table.h,xen/include/xen/grant_table.h,0,4,0,19,84,54,1,1,1,1,4,0,4,0,0,7,62,9,15,155,19,60,36,8,54,0,24,11,2,2,7,30,37,30,0,7,1,1,1,1,0,0,0,0,2250,0,7,7,7,7
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,hvm.c,xen/arch/x86/hvm/hvm.c,7,36,3,963,4676,468,8,6,10,5,46,7,36,3,0,124,1141,9,85,6081,963,4546,570,3333,460,15,123,1315,11,72,20692423,2227,3224,457,2,2765,60,36,68,49,4,161,1,4,5740508553,0,1008,793,1211,632
240,No,No,920edccd41db6cb0145545afa1850edf5e7d098e,No,No,File,io.c,xen/arch/x86/hvm/io.c,3,19,0,38,207,32,4,3,4,1,22,3,19,0,0,9,67,7,13,275,38,180,59,126,32,0,27,49,5,12,50,80,115,33,0,82,8,7,9,4,3,11,1,3,893720,0,32,26,36,14
