Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,config.h,xen/include/asm-arm/config.h,0,0,0,46,114,64,0,0,0,0,0,0,0,0,0,0,0,0,0,212,38,3,3,0,62,43,111,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,cpu_idle.c,xen/arch/x86/acpi/cpu_idle.c,3,21,4,179,928,201,6,5,7,2,28,3,21,4,0,38,202,5,29,1296,173,832,147,561,201,45,57,216,6,31,25534,484,680,128,2,550,42,42,55,28,4,40,1,4,28301285,0,226,196,282,112
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,cpufeature.h,xen/include/asm-arm/cpufeature.h,0,0,0,6,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,0,8,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,domain.c,xen/arch/x86/domain.c,5,28,3,348,1622,175,7,6,8,2,36,5,28,3,0,54,296,5,46,2135,348,1537,190,1061,175,0,85,579,11,81,1000012889,830,1175,166,20,989,101,97,130,34,5,74,1,5,3158958680,0,380,344,453,160
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,domain.h,xen/include/asm-x86/domain.h,0,0,0,97,306,154,0,0,0,0,0,0,0,0,0,0,0,0,0,524,97,254,238,0,154,0,52,0,0,0,0,209,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,domain.h,xen/include/asm-arm/domain.h,0,0,0,34,168,72,0,0,0,0,0,0,0,0,0,0,0,0,0,262,34,108,125,0,62,29,38,0,0,0,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,domain_build.c,xen/arch/arm/domain_build.c,10,44,7,231,926,226,9,9,10,6,60,10,43,7,0,20,128,6,14,1370,231,879,176,571,222,12,38,216,11,28,1375,485,645,145,1,499,24,24,25,18,4,36,2,4,12058539,0,183,183,203,127
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,domctl.h,xen/include/public/domctl.h,0,0,0,115,658,432,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,115,467,415,0,432,2,190,0,0,0,0,445,445,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,emulate.c,xen/arch/x86/hvm/emulate.c,3,25,2,166,1201,95,5,4,6,2,29,3,25,2,0,45,297,7,29,1460,166,1189,361,740,95,0,12,225,5,30,76736,435,650,131,0,519,49,45,59,15,4,32,1,4,122880582,0,221,198,261,121
54,No,No,a4e0cea6fced50e251453dfe52e1b9dde77a84f5,No,No,File,emulate.h,xen/include/asm-x86/hvm/emulate.h,0,0,0,10,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,32,31,0,12,0,5,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
