Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,acpi.h,xen/include/asm-x86/acpi.h,0,4,0,33,95,39,1,1,1,1,4,0,4,0,0,2,0,0,0,165,30,31,26,4,39,28,40,4,2,3,2,28,30,26,0,4,1,1,1,1,0,0,0,0,0,1,2,2,2,2
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,alternative.c,xen/arch/arm/alternative.c,5,18,6,43,130,75,3,3,3,1,29,5,18,6,0,6,22,4,8,248,43,114,36,65,75,0,16,46,8,20,16,67,82,29,0,53,4,4,4,3,2,7,1,2,205872,0,15,15,16,10
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,apic.c,xen/arch/x86/apic.c,4,19,6,217,868,378,3,3,4,1,28,4,18,6,0,43,112,3,17,1451,217,829,128,545,377,10,31,231,5,22,3043,465,620,130,1,489,14,14,16,11,3,43,1,3,1330814,0,147,144,163,71
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,apic.h,xen/include/asm-x86/apic.h,0,6,0,37,152,23,2,2,2,1,7,0,6,0,0,13,35,3,5,206,37,131,63,39,23,0,21,29,2,3,20,69,89,58,0,31,2,2,5,1,1,7,1,1,2566,0,21,21,24,13
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,avc.h,xen/xsm/flask/include/avc.h,0,0,0,18,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0,103,18,45,41,0,19,1,21,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,barrier.c,xen/arch/x86/cpu/mcheck/barrier.c,0,10,0,7,52,0,2,2,2,1,10,0,10,0,0,5,25,5,8,59,7,49,7,28,0,0,3,16,3,5,9,24,33,7,0,26,3,3,4,1,1,2,0,1,32323,0,9,9,11,5
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,barrier.h,xen/arch/x86/cpu/mcheck/barrier.h,0,0,0,8,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8,10,9,0,34,0,10,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,bigsmp.c,xen/arch/x86/genapic/bigsmp.c,0,8,2,7,37,4,2,2,2,1,10,0,8,2,0,2,3,2,2,48,7,25,12,13,4,0,12,4,2,2,4,8,12,4,0,8,3,3,3,1,1,1,0,1,72,0,4,4,4,2
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,boot.c,xen/arch/x86/acpi/boot.c,5,19,5,123,472,145,3,3,4,2,29,5,18,4,0,16,55,3,6,736,103,292,64,204,124,189,44,82,5,10,54,134,186,40,0,146,8,8,11,8,3,17,1,3,91279,0,55,55,66,36
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,boot.c,xen/common/efi/boot.c,4,36,1,205,1337,57,7,7,9,2,41,4,35,1,0,30,197,7,15,1588,202,1260,278,770,38,35,68,270,9,56,85520609,667,976,350,13,613,39,39,47,11,4,46,2,4,112110424,0,216,214,271,78
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,callback.c,xen/arch/x86/pv/callback.c,5,27,0,91,387,32,5,3,5,2,32,5,27,0,0,14,75,5,11,510,91,375,75,275,32,0,12,92,7,17,87,183,260,48,6,206,10,8,10,7,2,19,1,2,2518724,0,70,48,71,39
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,common.c,xen/arch/x86/mm/shadow/common.c,4,29,6,524,2706,840,7,7,8,3,38,4,28,6,0,87,837,10,25,3927,512,2485,507,1665,821,111,129,907,10,45,1000167864,1376,1918,302,3,1613,109,103,112,63,7,146,2,7,264498130,0,622,576,737,310
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,compat.c,xen/arch/x86/compat.c,3,16,0,15,56,9,6,2,6,1,18,3,16,0,0,3,11,4,5,80,15,48,6,32,9,0,8,15,5,5,8,14,34,6,0,28,12,3,12,3,1,3,1,1,12000,0,18,7,18,5
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,compat.c,tools/libs/foreignmemory/compat.c,6,33,1,9,37,27,6,6,6,3,39,6,33,1,0,1,8,8,8,72,9,33,6,22,27,0,4,6,6,6,6,19,26,4,0,22,6,6,6,3,3,3,3,3,50688,0,6,6,6,3
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,compat.h,xen/include/xen/compat.h,0,0,0,37,151,52,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5,0,0,0,4,224,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,config.h,xen/include/asm-x86/config.h,0,0,0,49,186,97,0,0,0,0,0,0,0,0,0,0,0,0,0,329,49,10,10,0,95,15,176,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,core.c,tools/libs/foreignmemory/core.c,3,13,0,24,84,25,3,3,3,2,16,3,13,0,0,6,27,4,9,131,24,80,21,41,25,0,4,26,4,10,22,38,54,12,0,42,6,6,7,5,3,6,1,3,59700,0,16,16,17,14
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpu_idle.c,xen/arch/x86/acpi/cpu_idle.c,3,22,4,187,1001,207,7,6,8,2,29,3,22,4,0,39,212,5,30,1380,181,904,152,616,207,45,58,231,6,32,99267,565,776,137,2,637,64,45,65,28,4,40,1,4,41760694,0,256,218,312,115
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpufeatureset.h,xen/include/public/arch-x86/cpufeatureset.h,0,0,0,23,148,229,0,0,0,0,0,0,0,0,0,0,0,0,0,263,23,135,135,0,229,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpufreq.c,xen/arch/x86/acpi/cpufreq/cpufreq.c,4,21,1,109,509,56,4,4,5,2,26,4,21,1,0,21,152,7,26,672,109,493,118,321,56,0,16,139,7,27,1652,272,368,99,0,269,17,15,19,9,3,28,1,3,37344989,0,89,81,106,57
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpufreq_ondemand.c,xen/drivers/cpufreq/cpufreq_ondemand.c,4,21,1,67,294,31,4,4,5,2,26,4,21,1,0,12,67,6,17,391,67,274,56,177,31,0,20,81,7,19,74,128,179,44,0,135,16,14,18,9,3,15,1,3,7056413,0,50,48,60,30
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpuid.c,xen/arch/x86/cpuid.c,9,38,16,154,598,256,8,7,10,3,63,9,38,16,0,15,188,13,41,993,154,586,82,431,256,0,12,149,10,29,8567,303,427,56,0,371,49,36,67,24,4,21,1,4,243653493,0,124,108,147,50
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpuid.h,xen/include/asm-x86/cpuid.h,0,14,0,40,200,73,1,1,1,1,14,0,14,0,0,2,16,8,15,279,40,156,128,20,73,0,44,15,8,15,2,127,129,109,0,20,1,1,1,1,0,0,0,0,2250,0,2,2,2,2
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpuidle.h,xen/include/xen/cpuidle.h,0,0,0,15,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,99,15,47,39,0,29,0,12,0,0,0,0,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,cpuidle.h,xen/include/asm-x86/cpuidle.h,0,4,0,8,26,6,1,1,1,1,4,0,4,0,0,1,1,1,1,39,8,19,16,1,6,0,7,3,3,3,1,14,15,14,0,1,1,1,1,1,0,0,0,0,9,0,1,1,1,1
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,crash.c,xen/arch/x86/crash.c,10,27,17,35,105,70,3,3,4,2,53,10,27,17,0,3,6,2,3,209,35,83,11,60,70,0,22,46,15,23,25,53,64,11,3,50,6,5,6,4,2,3,1,2,163580,0,10,9,11,6
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,debug.c,xen/arch/x86/debug.c,5,37,1,29,168,51,6,6,7,2,42,5,37,1,0,4,26,6,7,246,29,151,27,96,51,5,17,49,12,16,27,77,97,21,0,76,7,7,9,5,3,8,2,3,810671,0,23,23,26,10
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,debugger.h,xen/include/asm-x86/debugger.h,2,11,3,16,42,35,3,3,4,2,15,2,11,3,0,2,4,2,4,91,12,24,8,10,34,13,12,5,2,4,5,8,13,5,0,8,4,4,7,3,2,2,1,2,2304,1,5,5,8,4
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,dmi.h,xen/include/xen/dmi.h,0,0,0,6,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,29,27,0,4,0,4,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,dmi_scan.c,xen/arch/x86/dmi_scan.c,2,22,2,96,613,113,5,5,7,2,26,2,21,2,0,16,83,5,15,814,96,571,241,307,111,12,32,68,4,9,952,259,407,198,13,196,12,12,19,9,3,25,2,3,665991,0,78,73,110,39
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,dom0_build.c,xen/arch/x86/pv/dom0_build.c,20,172,12,91,745,72,33,33,39,6,202,20,168,12,0,4,71,18,49,902,91,710,88,513,72,1,34,187,47,139,1000076842,389,541,113,2,426,101,101,119,13,5,13,3,5,18005584353,0,130,130,154,26
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,dom0_build.c,xen/arch/x86/dom0_build.c,4,24,4,71,330,82,6,6,8,2,32,4,23,4,0,11,62,6,16,478,71,304,66,190,82,8,18,72,7,15,3077,164,246,83,2,161,17,17,26,7,3,17,2,3,3554916,0,70,70,89,23
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,domain.c,xen/arch/x86/hvm/domain.c,23,126,4,50,258,34,24,22,29,17,151,23,121,4,0,2,77,38,69,339,50,242,20,176,34,0,16,37,18,34,1033,135,180,10,0,170,31,30,38,19,2,4,2,2,721012716,0,48,43,58,35
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,domain.c,xen/arch/x86/domain.c,6,29,3,332,1502,211,7,6,8,3,38,6,29,3,0,49,312,6,58,2039,332,1417,170,994,211,1,84,484,10,90,1000013661,706,1008,153,21,834,90,86,114,37,5,68,1,5,6761717177,0,330,314,393,157
286,No,No,11fc7ccb7217ccfb79edb727d1349618bcb0602d,No,No,File,domain.c,xen/arch/arm/domain.c,3,15,2,182,665,128,3,3,4,1,21,3,13,2,0,40,147,4,26,975,177,535,69,360,127,76,60,228,6,31,4759,297,435,62,3,370,17,14,18,13,3,27,1,3,11042851,0,130,105,141,72
