Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,arch-arm.h,xen/include/public/arch-arm.h,0,0,0,56,168,232,0,0,0,0,0,0,0,0,0,0,0,0,0,436,32,54,49,0,193,120,106,0,0,0,0,124,126,126,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,asm-offsets.c,xen/arch/x86/x86_64/asm-offsets.c,15,130,0,18,146,5,1,1,1,1,145,15,125,0,0,1,0,0,0,169,18,125,1,0,5,3,18,0,0,0,1,204,205,1,204,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,boot.c,xen/common/efi/boot.c,6,53,1,153,1137,40,11,10,13,3,59,6,52,1,0,18,142,8,45,1322,153,1080,178,707,33,13,54,205,11,74,1000049967,587,865,271,13,581,72,70,88,20,4,29,2,4,2908685372,0,194,181,240,60
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,config.h,tools/firmware/hvmloader/config.h,0,0,0,22,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,94,22,24,23,0,26,0,25,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,config.h,xen/include/asm-arm/config.h,0,0,0,46,114,64,0,0,0,0,0,0,0,0,0,0,0,0,0,212,38,3,3,0,62,43,111,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,config.h,xen/include/asm-x86/config.h,0,0,0,49,195,93,0,0,0,0,0,0,0,0,0,0,0,0,0,334,49,10,10,0,93,12,185,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,cpufeature.h,xen/include/asm-arm/cpufeature.h,0,0,0,6,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,0,0,8,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,cpufeature.h,xen/include/asm-x86/cpufeature.h,0,0,0,32,218,147,0,0,0,0,0,0,0,0,0,0,0,0,0,272,32,39,35,0,147,0,179,0,0,0,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,cpuid.h,xen/include/public/arch-x86/cpuid.h,0,0,0,11,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,89,11,0,0,0,70,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,No,No,070493dfd2788e061b53f074b7ba97507fbcbf65,No,No,File,cpupool.c,xen/common/cpupool.c,3,23,0,102,561,89,5,4,5,2,27,3,23,0,0,23,135,6,14,749,102,551,76,358,89,0,10,159,7,23,667,316,416,72,0,344,23,17,24,17,3,31,1,3,12424732,0,104,96,115,67
