Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
123,Yes,Yes,6e97c4b37386c2d09e09e9b5d5d232e37728b960,"[""CVE-2015-7971""]",Yes,No,File,vpmu.c,xen/arch/x86/cpu/vpmu.c,7,33,3,145,590,83,7,6,9,3,43,7,33,3,0,17,121,7,26,817,145,570,82,413,83,0,20,184,11,40,414,297,422,75,0,347,28,20,32,18,4,26,2,4,118136802,0,119,105,153,64
123,Yes,Yes,6e97c4b37386c2d09e09e9b5d5d232e37728b960,"[""CVE-2015-7971""]",Yes,No,File,xenoprof.c,xen/common/xenoprof.c,4,26,1,156,731,43,5,5,6,3,30,4,25,1,0,27,163,6,13,929,156,703,107,462,43,8,22,193,7,37,230,388,528,97,0,431,48,31,59,37,3,33,1,3,41000711,0,142,125,162,101
