Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCountOutput,AvgCountOutput,MaxCountOutput,SumCountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,boot.c,xen/common/efi/boot.c,6,53,1,162,1194,40,11,10,14,3,59,6,52,1,0,19,146,8,45,1388,162,1134,185,754,33,13,57,216,11,77,1000069115,613,900,278,13,609,75,73,91,20,4,31,2,4,3355453836,0,209,196,262,63
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,config.h,xen/include/asm-x86/config.h,0,0,0,52,207,106,0,0,0,0,0,0,0,0,0,0,0,0,0,362,52,10,10,0,104,18,197,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,device_tree.c,xen/common/device_tree.c,4,23,3,302,1425,289,5,5,6,3,30,4,23,3,0,58,285,5,22,2007,302,1369,288,831,289,16,41,273,5,33,4254921,713,966,216,6,744,37,37,42,15,4,71,1,4,44990047,0,316,314,359,174
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domain.c,xen/arch/arm/domain.c,3,15,2,178,643,101,3,3,3,1,20,3,13,2,0,40,129,3,26,919,173,518,69,344,100,74,57,220,6,31,4755,286,422,62,3,357,17,14,18,13,3,27,1,3,8442727,0,128,103,139,72
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domain.c,xen/arch/x86/domain.c,5,28,3,376,1749,191,7,6,8,2,35,5,28,3,0,59,352,6,52,2307,376,1662,214,1136,191,0,87,589,10,79,1000019242,899,1269,186,19,1064,105,101,138,35,5,84,1,5,3977518631,0,412,375,493,176
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domain.c,xen/common/domain.c,5,22,1,315,1118,98,5,5,5,3,29,5,21,1,0,46,430,9,35,1527,302,1005,136,698,85,81,60,380,8,58,594772,588,797,129,3,665,33,33,36,26,3,65,1,3,501174599,0,228,216,246,139
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domain.h,xen/include/xen/domain.h,0,0,0,29,62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,112,29,52,50,0,22,0,10,0,0,0,0,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domain.h,xen/include/asm-x86/domain.h,0,0,0,109,357,158,0,0,0,0,0,0,0,0,0,0,0,0,0,589,100,266,246,0,137,54,62,0,0,0,0,217,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domain.h,xen/include/asm-arm/domain.h,3,8,3,44,192,91,1,1,1,1,14,3,8,3,0,2,2,1,1,313,44,129,136,8,80,32,39,5,2,3,2,104,106,98,0,8,1,1,1,1,0,0,0,0,52,0,2,2,2,2
106,No,No,afc13fe5e21d18c09e44f8ae6f7f4484e9f1de7f,No,No,File,domctl.c,xen/common/domctl.c,11,55,5,197,911,109,12,10,14,7,71,11,53,5,0,16,204,13,89,1208,197,851,88,652,109,22,38,210,13,116,58304,448,640,76,1,563,130,97,147,90,5,24,2,5,48836368411,0,199,165,231,124
