Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,SumCountOutput,AvgCountOutput,MaxCountOutput,CountPath,SumCountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Static Function,"stub_jet_close_table(JET_SESID,JET_TABLEID)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_create_instance_w(JET_INSTANCE *,JET_PCWSTR)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_detach_database_w(JET_SESID,JET_PCWSTR)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_end_session(JET_SESID,JET_GRBIT)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_get_database_file_info_w(JET_PCWSTR,void *,unsigned long,unsigned long)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_get_record_position(JET_SESID,JET_TABLEID,JET_RECPOS *,unsigned long)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_get_system_parameter_w(JET_INSTANCE,JET_SESID,unsigned long,JET_API_PTR *,JET_PWSTR,unsigned long)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_get_table_column_info_w(JET_SESID,JET_TABLEID,JET_PCWSTR,void *,unsigned long,unsigned long)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,stub_jet_init(JET_INSTANCE *),Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_move(JET_SESID,JET_TABLEID,long,JET_GRBIT)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_open_database_w(JET_SESID,JET_PCWSTR,JET_PCWSTR,JET_DBID *,JET_GRBIT)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_open_table_w(JET_SESID,JET_DBID,JET_PCWSTR,const void *,unsigned long,JET_GRBIT,JET_TABLEID *)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_retrieve_column(JET_SESID,JET_TABLEID,JET_COLUMNID,void *,unsigned long,unsigned long *,JET_GRBIT,JET_RETINFO *)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_retrieve_columns(JET_SESID,JET_TABLEID,JET_RETRIEVECOLUMN *,unsigned long)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_jet_set_system_parameter_w(JET_INSTANCE *,JET_SESID,unsigned long,JET_API_PTR,JET_PCWSTR)",Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,stub_jet_term(JET_INSTANCE),Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"stub_nt_query_system_information(SYSTEM_INFORMATION_CLASS,PVOID,ULONG,PULONG)",Source\memory_and_file_io.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,0,5,1,2,0,0,0,3,,,,1,,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap(uint32_t),Source\ThirdParty\SHA-256\sha256.cpp,,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,14,1,7,1,4,0,2,4,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(s16),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(s32),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(s64),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(s8),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(u16),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(u32),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(u64),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,swap_byte_order(u8),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Struct,tagCONVERT_A,Source\ThirdParty\ESENT\esent.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,1,0,0,1,0,0,0,0,0,0,0,,,,,12,0,12,6,0,0,0,0,,,,,,,,,5,5,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagCONVERT_W,Source\ThirdParty\ESENT\esent.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,1,0,0,1,0,0,0,0,0,0,0,,,,,12,0,12,6,0,0,0,0,,,,,,,,,5,5,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_CONDITIONALCOLUMN_A,Source\ThirdParty\ESENT\esent.h,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,,,,6,0,6,4,0,3,0,0,,,,,,,,,3,3,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_CONDITIONALCOLUMN_W,Source\ThirdParty\ESENT\esent.h,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,,,,6,0,6,4,0,3,0,0,,,,,,,,,3,3,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_INDEXCREATE_A,Source\ThirdParty\ESENT\esent.h,0,0,0,3,27,16,0,0,0,0,0,0,0,0,0,3,0,,0,0,,,,,0,10,0,0,10,0,0,0,0,0,0,0,,,,,30,3,23,17,0,16,0,4,,,,,,,,,16,16,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_INDEXCREATE_W,Source\ThirdParty\ESENT\esent.h,0,0,0,3,27,16,0,0,0,0,0,0,0,0,0,3,0,,0,0,,,,,0,10,0,0,10,0,0,0,0,0,0,0,,,,,30,3,23,17,0,16,0,4,,,,,,,,,16,16,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_INDEXID,Source\ThirdParty\ESENT\esent.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_OPENTEMPORARYTABLE,Source\ThirdParty\ESENT\esent.h,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,0,9,0,0,9,0,0,0,0,0,0,0,,,,,12,0,12,10,0,1,0,0,,,,,,,,,9,9,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_TABLECREATE2_A,Source\ThirdParty\ESENT\esent.h,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,0,14,0,0,14,0,0,0,0,0,0,0,,,,,17,0,17,15,0,13,0,0,,,,,,,,,14,14,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_TABLECREATE2_W,Source\ThirdParty\ESENT\esent.h,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,0,14,0,0,14,0,0,0,0,0,0,0,,,,,17,0,17,15,0,13,0,0,,,,,,,,,14,14,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_TABLECREATE_A,Source\ThirdParty\ESENT\esent.h,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,0,12,0,0,12,0,0,0,0,0,0,0,,,,,15,0,15,13,0,11,0,0,,,,,,,,,12,12,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_TABLECREATE_W,Source\ThirdParty\ESENT\esent.h,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,0,12,0,0,12,0,0,0,0,0,0,0,,,,,15,0,15,13,0,11,0,0,,,,,,,,,12,12,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_TUPLELIMITS,Source\ThirdParty\ESENT\esent.h,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,,,,10,0,8,6,0,1,0,2,,,,,,,,,5,5,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tagJET_UNICODEINDEX,Source\ThirdParty\ESENT\esent.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tag_JET_COLUMNCREATE_A,Source\ThirdParty\ESENT\esent.h,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,10,0,0,10,0,0,0,0,0,0,0,,,,,13,0,13,11,0,10,0,0,,,,,,,,,10,10,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tag_JET_COLUMNCREATE_W,Source\ThirdParty\ESENT\esent.h,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,10,0,0,10,0,0,0,0,0,0,0,,,,,13,0,13,11,0,10,0,0,,,,,,,,,10,10,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tag_JET_USERDEFINEDDEFAULT_A,Source\ThirdParty\ESENT\esent.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,4,0,0,4,0,0,0,0,0,0,0,,,,,7,0,7,5,0,0,0,0,,,,,,,,,4,4,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,tag_JET_USERDEFINEDDEFAULT_W,Source\ThirdParty\ESENT\esent.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,4,0,0,4,0,0,0,0,0,0,0,,,,,7,0,7,5,0,0,0,0,,,,,,,,,4,4,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Function,"tchar_log_print(Log_Type,const TCHAR *,)",Source\memory_and_file_io.cpp,,,,8,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,38,7,19,8,15,4,5,3,10,,,,1,,0,16,16,7,0,9,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"tchar_query_registry(HKEY,const TCHAR *,const TCHAR *,TCHAR *,u32)",Source\memory_and_file_io.cpp,,,,7,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,47,7,33,7,24,7,0,0,9,,,,5,,1,21,24,6,0,18,4,4,5,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,terminate_cache_exporter(Exporter *),Source\web_cache_exporter.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"traverse_directory_objects(const TCHAR *,const TCHAR *,u32,bool,Traverse_Directory_Callback *,void *)",Source\memory_and_file_io.cpp,,,,14,53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,73,14,53,15,34,6,0,0,7,,,,26,,1,24,33,11,0,22,10,10,16,6,5,,,,,5,,4,,,,,5,,0,,,,
Function,truncate_path_components(TCHAR *),Source\memory_and_file_io.cpp,,,,7,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,46,7,35,8,22,4,0,0,7,,,,21,,1,19,25,7,3,15,7,7,9,3,2,,,,,2,,3,,,,,2,,0,,,,
Static Function,undecorate_path(TCHAR *),Source\internet_explorer.cpp,,,,8,40,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,69,8,32,7,19,20,5,4,7,,,,22,,1,14,20,6,0,14,7,7,10,1,0,,,,,0,,3,,,,,0,,0,,,,
Function,unlock_arena(Arena *),Source\memory_and_file_io.cpp,,,,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,19,1,18,1,9,0,0,0,5,,,,3,,0,6,8,0,0,8,3,3,3,1,2,,,,,0,,1,,,,,0,,0,,,,
Static Function,"url_host_ends_with(const TCHAR *,const TCHAR *)",Source\custom_groups.cpp,,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,13,3,10,5,7,0,0,0,4,,,,3,,0,7,9,4,0,5,3,3,5,3,2,,,,,2,,1,,,,,2,,0,,,,
File,web_cache_exporter.cpp,Source\web_cache_exporter.cpp,15,83,5,229,1221,389,14,12,16,2,102,15,79,5,,,,0,,,,,,14,,,,,,,,,,,,,,203,14,42,1834,227,1158,183,769,388,24,42,,214,15,45,,1050871,,593,774,137,0,637,,,,,,38,32,48,12,,,6,34,2,6,446560212,,,0,190,171,226,35
File,web_cache_exporter.h,Source\web_cache_exporter.h,0,0,0,53,175,92,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,315,50,102,96,10,77,30,68,,0,0,0,,0,,78,78,78,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
