Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
No,65bfe783c94e2c80dda3ef5999dedbe4108c947d,Protected Function,nsDSURIContentListener::nsDSURIContentListener(nsDocShell *),base\nsDSURIContentListener.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5,0,5,4,0,0,0,0,3.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,65bfe783c94e2c80dda3ef5999dedbe4108c947d,Protected Virtual Function,nsDSURIContentListener::~nsDSURIContentListener(),base\nsDSURIContentListener.cpp,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0,3,1,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,File,nsDSURIContentListener.cpp,base\nsDSURIContentListener.cpp,4.0,24.0,4.0,77,365,72,5.0,4.0,5.0,3.0,33.0,4.0,24.0,4.0,,,,0.0,,,,,,14.0,,,,,,,,,,,,,,513,77,341,96,208,72,4,20,,,,151,221,62,0,159,,,,,,19.0,19.0,26.0,18.0,,,4,,,0.21,63.0,61.0,71.0,48.0
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,"nsDSURIContentListener::CanHandleContent(const char *,bool,char **,bool *)",base\nsDSURIContentListener.cpp,,,,3,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,23,3,20,7,12,0,0,0,7.0,2.0,0.0,9,10,2,0,8,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::CheckFrameOptions(nsIRequest *),base\nsDSURIContentListener.cpp,,,,4,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37,4,29,7,17,4,0,0,13.0,7.0,1.0,13,19,6,0,13,7.0,7.0,7.0,5.0,5.0,,,,,5.0,,4,5.0,,0.14,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,"nsDSURIContentListener::CheckOneFrameOptionsPolicy(nsIRequest *,const nsAString &)",base\nsDSURIContentListener.cpp,,,,18,91,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,136,18,91,21,66,28,0,0,22.0,139.0,2.0,44,62,15,0,47,19.0,19.0,26.0,18.0,26.0,,,,,25.0,,3,24.0,,0.31,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,"nsDSURIContentListener::DoContent(const char *,bool,nsIRequest *,nsIStreamListener **,bool *)",base\nsDSURIContentListener.cpp,,,,11,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,56,11,39,10,24,6,0,0,14.0,17.0,1.0,19,25,4,0,21,8.0,8.0,8.0,4.0,3.0,,,,,3.0,,1,3.0,,0.15,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::GetLoadCookie(nsISupports **),base\nsDSURIContentListener.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6,0,6,2,2,0,0,0,4.0,1.0,0.0,2,2,0,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::GetParentContentListener(nsIURIContentListener **),base\nsDSURIContentListener.cpp,,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17,0,17,5,9,0,0,0,4.0,2.0,0.0,6,7,1,0,6,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::Init(),base\nsDSURIContentListener.cpp,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8,0,8,3,3,0,0,0,4.0,1.0,0.0,4,4,1,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,"nsDSURIContentListener::IsPreferred(const char *,char **,bool *)",base\nsDSURIContentListener.cpp,,,,2,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,34,2,19,5,11,13,0,0,6.0,2.0,0.0,6,7,1,0,6,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.68,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,"nsDSURIContentListener::OnStartURIOpen(nsIURI *,bool *)",base\nsDSURIContentListener.cpp,,,,4,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24,4,14,4,7,6,0,0,5.0,3.0,0.0,6,8,1,0,7,3.0,3.0,3.0,3.0,2.0,,,,,2.0,,1,2.0,,0.43,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,"nsDSURIContentListener::ReportXFOViolation(nsIDocShellTreeItem *,nsIURI *,XFOHeader)",base\nsDSURIContentListener.cpp,,,,15,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,73,15,58,16,47,0,0,0,19.0,15.0,1.0,34,46,10,0,36,12.0,10.0,13.0,9.0,11.0,,,,,8.0,,1,8.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::SetLoadCookie(nsISupports *),base\nsDSURIContentListener.cpp,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11,0,5,2,1,0,4,2,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::SetParentContentListener(nsIURIContentListener *),base\nsDSURIContentListener.cpp,,,,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22,0,20,3,9,2,0,0,2.0,3.0,0.0,6,8,0,0,8,3.0,3.0,3.0,1.0,1.0,,,,,0.0,,2,0.0,,0.1,,,,
Yes,6cc1792013df7a0499570d434cc2c41dad9922f0,Public Function,nsDSURIContentListener::nsDSURIContentListener(nsDocShell *),base\nsDSURIContentListener.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5,0,5,4,0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
