Vulnerable,Git Commit Hash,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,"Navigator::SendBeacon(const nsAString &,const Nullable &,ErrorResult &)",base\Navigator.cpp,24,204,15,11,241,24,204,44,161,15,0,0,59,379,3,104,132,33,0,99,30,30,35,23,47,46,3,46,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,Navigator::ServiceWorker(),base\Navigator.cpp,2,10,0,0,12,2,10,2,5,0,0,0,3,2,0,4,5,0,0,5,2,2,2,1,0,0,1,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,Navigator::SetWindow(nsPIDOMWindow *),base\Navigator.cpp,0,7,0,1,7,0,7,2,3,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Const Function,Navigator::SizeOfIncludingThis(mozilla::MallocSizeOf),base\Navigator.cpp,2,6,4,0,12,2,6,3,2,4,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,Navigator::Vibrate(const nsTArray &),base\Navigator.cpp,9,35,8,1,52,9,35,5,21,8,0,0,8,21,1,15,23,3,0,20,9,9,9,5,5,4,2,4,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,Navigator::Vibrate(uint32_t),base\Navigator.cpp,0,7,0,1,7,0,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,Navigator::WrapObject(JSContext *),base\Navigator.cpp,0,5,0,1,5,0,5,2,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,"NavigatorNameEnumeratorClosure::NavigatorNameEnumeratorClosure(JSContext *,JSObject *,nsTArray &)",base\Navigator.cpp,0,7,0,4,7,0,7,6,0,0,0,0,4,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Static Function,"SaveNavigatorName(const nsAString &,const nsGlobalNameStruct &,void *)",base\Navigator.cpp,0,13,0,7,13,0,13,6,6,0,0,0,3,2,0,3,4,1,0,3,2,2,3,1,0,0,1,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,mozilla::MOZ_FINAL::BeaconStreamListener(),base\Navigator.cpp,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Private Function,mozilla::MOZ_FINAL::~BeaconStreamListener(),base\Navigator.cpp,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,mozilla::VibrateWindowListener::HandleEvent(nsIDOMEvent *),base\Navigator.cpp,2,13,5,2,20,2,13,5,8,5,0,0,8,2,0,6,7,2,0,5,2,2,3,1,0,0,1,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,mozilla::VibrateWindowListener::RemoveListener(),base\Navigator.cpp,0,11,1,2,11,0,11,3,6,1,0,0,3,2,0,4,5,1,0,4,2,2,2,1,1,0,1,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,"mozilla::VibrateWindowListener::VibrateWindowListener(nsIDOMWindow *,nsIDocument *)",base\Navigator.cpp,1,10,3,2,11,1,10,1,7,3,0,0,6,1,0,4,4,0,0,4,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Virtual Function,mozilla::VibrateWindowListener::~VibrateWindowListener(),base\Navigator.cpp,0,3,0,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,mozilla::dom::Navigator::Init(),base\Navigator.cpp,0,13,0,4,13,0,13,2,9,0,0,0,2,1,0,4,4,0,0,4,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,mozilla::dom::Navigator::Navigator(nsPIDOMWindow *),base\Navigator.cpp,0,5,0,1,5,0,5,3,1,0,0,0,3,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,2880c3a9b1b52b8d12bec8a417d128c5c4f16748,Public Function,mozilla::dom::Navigator::~Navigator(),base\Navigator.cpp,0,4,0,0,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"ClassInfoData::ClassInfoData(nsIClassInfo *,const char *)",caps\nsScriptSecurityManager.cpp,0,7,0,3,7,0,7,6,0,0,0,0,5,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,ClassInfoData::GetFlags(),caps\nsScriptSecurityManager.cpp,2,15,0,4,17,2,15,2,9,0,0,0,5,4,1,5,8,1,0,7,4,4,4,1,1,0,3,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,ClassInfoData::GetName(),caps\nsScriptSecurityManager.cpp,2,14,0,3,16,2,14,1,8,0,0,0,4,5,1,4,7,0,0,7,4,4,4,1,1,0,2,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,ClassInfoData::IsDOMClass(),caps\nsScriptSecurityManager.cpp,0,4,0,2,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,ClassInfoData::~ClassInfoData(),caps\nsScriptSecurityManager.cpp,0,5,0,3,5,0,5,1,2,0,0,0,2,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Static Function,"DenyAccessIfURIHasFlags(nsIURI *,uint32_t)",caps\nsScriptSecurityManager.cpp,3,13,0,3,16,3,13,5,7,0,0,0,4,2,0,6,7,2,0,5,2,2,2,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Static Function,"EqualOrSubdomain(nsIURI *,nsIURI *)",caps\nsScriptSecurityManager.cpp,3,24,1,3,28,3,24,7,15,1,0,0,10,4,1,14,17,5,0,12,4,4,4,4,4,4,2,4,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Static Function,"GetOriginFromURI(nsIURI *,nsACString &)",caps\nsScriptSecurityManager.cpp,5,24,6,4,35,5,24,8,13,6,0,0,12,3,0,13,15,5,0,10,3,3,3,1,2,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Static Function,"GetPrincipalDomainOrigin(nsIPrincipal *,nsACString &)",caps\nsScriptSecurityManager.cpp,2,13,0,3,15,2,13,5,5,0,0,0,6,2,0,5,6,1,0,5,2,2,2,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Static Function,IsWhitespace::Test(char),caps\nsScriptSecurityManager.cpp,0,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Static Function,IsWhitespaceOrComma::Test(char),caps\nsScriptSecurityManager.cpp,0,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,2,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Function,"SetPendingException(JSContext *,const char *)",caps\nsScriptSecurityManager.cpp,0,4,0,7,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Function,"SetPendingException(JSContext *,const char16_t *)",caps\nsScriptSecurityManager.cpp,0,4,0,2,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Function Template,"SkipPast(const nsCString &,uint32_t)",caps\nsScriptSecurityManager.cpp,0,7,0,4,7,0,7,1,3,0,0,0,3,2,0,2,3,0,0,3,2,2,3,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Function Template,"SkipUntil(const nsCString &,uint32_t)",caps\nsScriptSecurityManager.cpp,0,7,0,4,7,0,7,1,3,0,0,0,3,2,0,2,3,0,0,3,2,2,3,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Function,"mozilla::GetJarPrefix(uint32_t,bool,nsACString &)",caps\nsScriptSecurityManager.cpp,5,17,2,6,24,5,17,2,11,2,0,0,4,4,1,9,11,0,0,11,4,4,5,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsAutoInPrincipalDomainOriginSetter::nsAutoInPrincipalDomainOriginSetter(),caps\nsScriptSecurityManager.cpp,0,3,0,1,3,0,3,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsAutoInPrincipalDomainOriginSetter::~nsAutoInPrincipalDomainOriginSetter(),caps\nsScriptSecurityManager.cpp,0,3,0,1,3,0,3,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::ActivateDomainPolicy(nsIDomainPolicy **),caps\nsScriptSecurityManager.cpp,1,11,2,1,14,1,11,3,6,2,0,0,2,2,0,5,6,1,0,5,2,2,2,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::AddSitesToFileURIWhitelist(const nsCString &),caps\nsScriptSecurityManager.cpp,2,29,3,2,34,2,29,10,16,3,0,0,15,7,1,14,18,7,0,11,5,5,5,3,2,2,3,1,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::AppAttributesEqual(nsIPrincipal *,nsIPrincipal *)",caps\nsScriptSecurityManager.cpp,3,16,1,3,19,3,16,5,9,1,0,0,5,4,1,6,8,2,0,6,3,3,5,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::AppStatusForPrincipal(nsIPrincipal *),caps\nsScriptSecurityManager.cpp,9,37,4,5,50,9,37,11,25,4,0,0,15,3,0,21,23,9,0,14,3,3,5,3,2,2,1,2,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::AsyncOnChannelRedirect(nsIChannel *,nsIChannel *,uint32_t,nsIAsyncVerifyRedirectCallback *)",caps\nsScriptSecurityManager.cpp,5,25,0,5,30,5,25,12,14,0,0,0,10,4,1,13,15,5,0,10,3,3,6,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CanCreateInstance(JSContext *,const nsCID &)",caps\nsScriptSecurityManager.cpp,1,14,1,2,16,1,14,5,6,1,0,0,6,2,0,7,8,2,0,6,2,2,2,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CanCreateWrapper(JSContext *,const nsIID &,nsISupports *,nsIClassInfo *)",caps\nsScriptSecurityManager.cpp,4,44,3,3,51,4,44,21,25,3,0,0,18,5,1,19,23,10,0,13,5,5,5,4,4,3,1,3,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CanGetService(JSContext *,const nsCID &)",caps\nsScriptSecurityManager.cpp,1,14,1,2,16,1,14,5,6,1,0,0,6,2,0,7,8,2,0,6,2,2,2,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CheckLoadURIFromScript(JSContext *,nsIURI *)",caps\nsScriptSecurityManager.cpp,2,29,5,3,36,2,29,9,20,5,0,0,14,7,1,15,20,6,0,14,6,6,8,6,5,5,2,5,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CheckLoadURIStrWithPrincipal(nsIPrincipal *,const nsACString &,uint32_t)",caps\nsScriptSecurityManager.cpp,6,39,7,8,52,6,39,16,27,7,0,0,8,5,1,18,22,5,0,17,5,5,5,5,5,5,2,5,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CheckLoadURIWithPrincipal(nsIPrincipal *,nsIURI *,uint32_t)",caps\nsScriptSecurityManager.cpp,27,191,57,19,275,27,191,38,136,57,0,0,39,222,2,85,119,26,0,93,36,36,39,28,46,46,4,46,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CheckSameOriginURI(nsIURI *,nsIURI *,bool)",caps\nsScriptSecurityManager.cpp,0,15,0,3,15,0,15,4,6,0,0,0,4,3,0,3,5,0,0,5,3,3,3,1,1,0,2,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::CreateCodebasePrincipal(nsIURI *,uint32_t,bool,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,7,22,3,5,32,7,22,7,13,3,0,0,10,4,1,11,14,3,0,11,4,4,4,4,4,4,2,4,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::DeactivateDomainPolicy(),caps\nsScriptSecurityManager.cpp,0,5,0,0,5,0,5,2,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetAppCodebasePrincipal(nsIURI *,uint32_t,bool,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,1,10,0,5,11,1,10,5,3,0,0,0,3,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetChannelResultPrincipal(nsIChannel *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,2,30,1,3,33,2,30,5,18,1,0,0,16,9,1,14,19,2,0,17,6,6,6,6,6,6,2,6,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetChannelURIPrincipal(nsIChannel *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,4,16,3,2,22,4,16,6,8,3,0,0,8,2,0,8,9,3,0,6,2,2,2,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetCodebasePrincipal(nsIURI *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,0,6,0,2,6,0,6,3,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetCodebasePrincipalInternal(nsIURI *,uint32_t,bool,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,3,22,0,5,25,3,22,11,12,0,0,0,10,2,0,9,10,3,0,7,2,2,3,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::GetCurrentJSContext(),caps\nsScriptSecurityManager.cpp,0,5,1,0,6,0,5,2,1,1,0,0,3,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetDocShellCodebasePrincipal(nsIURI *,nsIDocShell *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,0,10,0,3,10,0,10,4,4,0,0,0,4,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::GetDomainPolicyActive(bool *),caps\nsScriptSecurityManager.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetJarPrefix(uint32_t,bool,nsACString &)",caps\nsScriptSecurityManager.cpp,1,9,0,4,10,1,9,4,3,0,0,0,3,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetLoadContextCodebasePrincipal(nsIURI *,nsILoadContext *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,0,15,0,3,15,0,15,7,6,0,0,0,4,1,0,5,5,2,0,3,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetNoAppCodebasePrincipal(nsIURI *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,0,7,0,4,7,0,7,3,2,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::GetSafeJSContext(),caps\nsScriptSecurityManager.cpp,0,5,1,0,6,0,5,2,1,1,0,0,3,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::GetScriptSecurityManager(),caps\nsScriptSecurityManager.cpp,0,5,0,1,5,0,5,2,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::GetSimpleCodebasePrincipal(nsIURI *,nsIPrincipal **)",caps\nsScriptSecurityManager.cpp,0,8,0,3,8,0,8,3,3,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::GetSystemPrincipal(nsIPrincipal **),caps\nsScriptSecurityManager.cpp,1,6,0,0,7,1,6,2,2,0,0,0,3,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::HashPrincipalByOrigin(nsIPrincipal *),caps\nsScriptSecurityManager.cpp,0,9,1,1,9,0,9,3,4,1,0,0,5,2,0,4,5,1,0,4,2,2,2,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::Init(),caps\nsScriptSecurityManager.cpp,10,25,3,3,38,10,25,8,22,3,0,0,13,2,0,17,18,3,0,15,2,2,2,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::InitPrefs(),caps\nsScriptSecurityManager.cpp,4,10,2,1,16,4,10,3,6,2,0,0,5,1,0,6,6,1,0,5,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::InitStatics(),caps\nsScriptSecurityManager.cpp,1,11,1,1,12,1,11,3,6,1,0,0,6,2,0,5,6,1,0,5,2,2,2,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::IsSystemPrincipal(nsIPrincipal *,bool *)",caps\nsScriptSecurityManager.cpp,0,7,0,1,7,0,7,3,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::JSPrincipalsSubsume(JSPrincipals *,JSPrincipals *)",caps\nsScriptSecurityManager.cpp,0,6,0,2,6,0,6,3,1,0,0,0,3,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::Observe(nsISupports *,const char *,const char16_t *)",caps\nsScriptSecurityManager.cpp,0,7,0,0,7,0,7,3,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::PolicyAllowsScript(nsIURI *,bool *)",caps\nsScriptSecurityManager.cpp,4,31,5,2,40,4,31,6,19,5,0,0,10,7,1,18,22,4,0,18,5,5,5,3,3,2,1,2,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::ReportError(JSContext *,const nsAString &,nsIURI *,nsIURI *)",caps\nsScriptSecurityManager.cpp,5,34,7,5,45,5,34,12,17,7,0,0,12,2,0,19,20,8,0,12,2,2,3,1,1,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::ScriptAllowed(JSObject *),caps\nsScriptSecurityManager.cpp,1,7,1,1,9,1,7,2,3,1,0,0,6,1,0,3,3,0,0,3,1,1,2,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::ScriptSecurityPrefChanged(),caps\nsScriptSecurityManager.cpp,4,29,8,3,41,4,29,12,22,8,0,0,14,3,0,14,16,6,0,10,3,3,3,3,1,1,2,1,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,"nsScriptSecurityManager::SecurityCompareURIs(nsIURI *,nsIURI *)",caps\nsScriptSecurityManager.cpp,0,6,0,6,6,0,6,3,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::SecurityHashURI(nsIURI *),caps\nsScriptSecurityManager.cpp,0,5,0,2,5,0,5,2,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::Shutdown(),caps\nsScriptSecurityManager.cpp,1,11,0,3,12,1,11,2,6,0,0,0,4,2,0,5,6,0,0,6,2,2,2,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::SystemPrincipalSingletonConstructor(),caps\nsScriptSecurityManager.cpp,0,8,0,1,8,0,8,3,4,0,0,0,2,2,0,3,4,1,0,3,2,2,2,1,0,0,1,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::doGetObjectPrincipal(JSObject *),caps\nsScriptSecurityManager.cpp,0,7,0,1,7,0,7,4,3,0,0,0,4,1,0,3,3,2,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::nsScriptSecurityManager(),caps\nsScriptSecurityManager.cpp,0,8,0,1,8,0,8,4,3,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,94fe2215225f1de4e8d67883b0ccf0418cf27358,Public Function,nsScriptSecurityManager::~nsScriptSecurityManager(),caps\nsScriptSecurityManager.cpp,0,7,0,1,7,0,7,1,4,0,0,0,4,2,0,3,4,0,0,4,2,2,2,1,0,0,1,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Function,"ClassInfoData::ClassInfoData(nsIClassInfo *,const char *)",caps\nsScriptSecurityManager.cpp,0,7,0,3,7,0,7,6,0,0,0,0,5,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Function,ClassInfoData::GetFlags(),caps\nsScriptSecurityManager.cpp,2,15,0,4,17,2,15,2,9,0,0,0,5,4,1,5,8,1,0,7,4,4,4,1,1,0,3,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Function,ClassInfoData::GetName(),caps\nsScriptSecurityManager.cpp,2,14,0,3,16,2,14,1,8,0,0,0,4,5,1,4,7,0,0,7,4,4,4,1,1,0,2,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Function,ClassInfoData::IsDOMClass(),caps\nsScriptSecurityManager.cpp,0,4,0,2,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Function,ClassInfoData::~ClassInfoData(),caps\nsScriptSecurityManager.cpp,0,5,0,3,5,0,5,1,2,0,0,0,2,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Static Function,"DenyAccessIfURIHasFlags(nsIURI *,uint32_t)",caps\nsScriptSecurityManager.cpp,3,13,0,3,16,3,13,5,7,0,0,0,4,2,0,6,7,2,0,5,2,2,2,1,1,0,1,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Static Function,"EqualOrSubdomain(nsIURI *,nsIURI *)",caps\nsScriptSecurityManager.cpp,3,24,1,3,28,3,24,7,15,1,0,0,10,4,1,14,17,5,0,12,4,4,4,4,4,4,2,4,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Static Function,"GetOriginFromURI(nsIURI *,nsACString &)",caps\nsScriptSecurityManager.cpp,5,24,6,4,35,5,24,8,13,6,0,0,12,3,0,13,15,5,0,10,3,3,3,1,2,0,1,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Static Function,"GetPrincipalDomainOrigin(nsIPrincipal *,nsACString &)",caps\nsScriptSecurityManager.cpp,2,13,0,3,15,2,13,5,5,0,0,0,6,2,0,5,6,1,0,5,2,2,2,1,0,0,1,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Static Function,IsWhitespace::Test(char),caps\nsScriptSecurityManager.cpp,0,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Public Static Function,IsWhitespaceOrComma::Test(char),caps\nsScriptSecurityManager.cpp,0,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,2,1,0,0,0,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Function,"SetPendingException(JSContext *,const char *)",caps\nsScriptSecurityManager.cpp,0,4,0,7,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,c9d51e1ad009b9dd2a44c543c286ec4582a42ffe,Function,"SetPendingException(JSContext *,const char16_t *)",caps\nsScriptSecurityManager.cpp,0,4,0,2,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
