Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,none,Function,DL_EXPORT(),tools/python/xen/lowlevel/xc/xc.c,9,20,2,2,31,9,20,3,16,2,0,0,9,3,15,17,1,0,16,3,3,3,3,2,2,1,2,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"DisplayUint(UINT64,INTN)",xen/arch/x86/efi/boot.c,1,13,0,6,14,1,13,2,7,0,0,0,4,2,6,7,1,0,6,2,2,2,1,1,0,1,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,INIT_HLIST_NODE(struct hlist_node *),xen/include/xen/list.h,0,5,0,1,5,0,5,1,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,INIT_LIST_HEAD(struct list_head *),xen/include/xen/list.h,0,5,0,15,5,0,5,1,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"PrintErrMesg(const CHAR16 *,EFI_STATUS)",xen/arch/x86/efi/boot.c,1,48,0,6,49,1,48,1,43,0,0,0,4,12,30,42,0,0,42,12,2,12,1,66,0,1,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,PyXc_dealloc(XcObject *),tools/python/xen/lowlevel/xc/xc.c,1,8,0,3,9,1,8,1,4,0,0,0,4,2,3,4,0,0,4,2,2,2,1,0,0,1,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"PyXc_getattr(PyObject *,char *)",tools/python/xen/lowlevel/xc/xc.c,0,4,0,3,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"PyXc_init(XcObject *,PyObject *,PyObject *)",tools/python/xen/lowlevel/xc/xc.c,1,9,0,0,10,1,9,2,4,0,0,0,5,2,3,4,0,0,4,2,2,2,1,1,0,1,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"PyXc_new(PyTypeObject *,PyObject *,PyObject *)",tools/python/xen/lowlevel/xc/xc.c,3,8,0,2,11,3,8,2,5,0,0,0,3,2,4,5,1,0,4,2,2,2,1,1,0,1,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,,No,default,none,Function,__END_DECLS(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"__acquire_grant_for_copy(struct domain *,unsigned long,domid_t,int,unsigned long *,struct page_info **,unsigned *,unsigned *,unsigned)",xen/common/grant_table.c,22,160,17,34,198,22,160,21,109,17,0,0,32,1424,109,129,15,0,114,28,28,34,17,63,62,4,62,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"__arm_smmu_alloc_bitmap(unsigned long *,int,int)",xen/drivers/passthrough/arm/smmu.c,2,11,0,5,13,2,11,2,6,0,0,0,3,2,5,6,1,0,5,3,3,3,3,2,2,2,2,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"__arm_smmu_free_bitmap(unsigned long *,int)",xen/drivers/passthrough/arm/smmu.c,0,4,0,6,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"__assign_irq_vector(int,struct irq_desc *,const cpumask_t *)",xen/arch/x86/irq.c,15,75,17,13,107,15,75,8,57,17,0,0,22,515,42,53,6,0,47,12,12,15,8,6,5,2,5,0
34,No,No,2cd6bf3653a2b983c90bf3af42d199c499db4165,No,No,default,Static,Static Function,"__bind_irq_vector(int,int,const cpumask_t *)",xen/arch/x86/irq.c,2,28,0,10,30,2,28,4,21,0,0,0,15,5,17,21,3,0,18,5,5,6,4,3,3,1,3,0
