Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[1292, 1346]",default,none,Function,"guest_physmap_mark_populate_on_demand(struct domain *,unsigned long,unsigned int)",xen/arch/x86/mm/p2m-pod.c,8,44,3,9,55,8,44,10,27,3,0,0,21,33,31,38,7,0,31,10,10,10,4,6,5,2,4,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[41, 46]",default,Static,Static Function,lock_page_alloc(struct p2m_domain *),xen/arch/x86/mm/p2m-pod.c,0,6,0,9,6,0,6,1,3,0,0,0,4,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[58, 135]",default,Static,Static Function,"p2m_pod_cache_add(struct p2m_domain *,struct page_info *,unsigned int)",xen/arch/x86/mm/p2m-pod.c,11,59,8,16,78,11,57,9,37,8,0,2,18,42,35,45,5,0,40,11,9,11,4,10,5,2,4,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[140, 199]",default,Static,Static Function,"p2m_pod_cache_get(struct p2m_domain *,unsigned int)",xen/arch/x86/mm/p2m-pod.c,8,47,5,10,60,8,47,6,30,5,0,0,17,19,29,36,4,0,32,7,6,9,1,4,0,2,0,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,Yes,"[513, 688]",default,none,Function,"p2m_pod_decrease_reservation(struct domain *,gfn_t,unsigned int)",xen/arch/x86/mm/p2m-pod.c,20,114,43,11,176,20,114,16,74,43,0,0,32,61440,71,92,14,0,78,24,24,32,11,21,19,3,18,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[1143, 1289]",default,none,Function,"p2m_pod_demand_populate(struct p2m_domain *,gfn_t,unsigned int)",xen/arch/x86/mm/p2m-pod.c,25,86,37,16,147,25,86,16,58,37,0,0,35,258,52,63,11,0,52,12,12,12,7,18,13,1,13,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[690, 696]",default,none,Function,p2m_pod_dump_data(struct domain *),xen/arch/x86/mm/p2m-pod.c,1,6,0,4,7,1,6,2,3,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[1037, 1090]",default,Static,Static Function,p2m_pod_emergency_sweep(struct p2m_domain *),xen/arch/x86/mm/p2m-pod.c,7,34,13,8,54,7,34,6,21,13,0,0,17,112,25,33,4,0,29,13,13,15,3,4,3,3,2,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[380, 422]",default,none,Function,p2m_pod_empty_cache(struct domain *),xen/arch/x86/mm/p2m-pod.c,10,32,1,8,43,10,32,4,20,1,0,0,12,15,21,26,3,0,23,7,7,9,5,6,6,2,6,0
356,Yes,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,"[""CVE-2017-17045""]",No,No,"[424, 476]",default,none,Function,p2m_pod_offline_or_broken_hit(struct page_info *),xen/arch/x86/mm/p2m-pod.c,5,47,1,7,53,5,47,7,29,1,0,0,17,7,28,32,5,0,27,5,5,7,4,5,5,2,5,0
