Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[455, 489]",default,Static,Static Function,"_get_maptrack_handle(struct grant_table *,struct vcpu *)",xen/common/grant_table.c,6,24,5,9,35,6,24,4,15,5,0,0,7,3,13,15,1,0,14,4,4,4,4,4,4,2,4,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,Yes,"[831, 844]",default,Static,Static Function,"_set_status(const grant_entry_header_t *,grant_status_t *,unsigned,struct active_grant_entry *,int,int,domid_t)",xen/common/grant_table.c,1,13,0,9,14,1,13,7,4,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,0,1,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,Yes,"[673, 743]",default,Static,Static Function,"_set_status_v1(const grant_entry_header_t *,struct active_grant_entry *,int,int,domid_t)",xen/common/grant_table.c,10,44,17,11,71,10,44,9,26,17,0,0,8,50,27,34,4,3,27,11,11,13,7,9,9,4,9,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,Yes,"[745, 828]",default,Static,Static Function,"_set_status_v2(const grant_entry_header_t *,grant_status_t *,struct active_grant_entry *,int,int,domid_t)",xen/common/grant_table.c,8,67,10,14,84,8,67,11,39,10,0,0,7,48,37,44,5,0,39,12,12,19,7,9,9,3,9,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,Yes,"[2409, 2663]",default,Static,Static Function,"acquire_grant_for_copy(struct domain *,grant_ref_t,domid_t,bool,mfn_t *,struct page_info **,uint16_t *,uint16_t *,bool)",xen/common/grant_table.c,27,195,34,32,255,27,195,20,140,34,0,0,38,728,122,145,15,0,130,30,30,49,18,65,64,3,64,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[291, 296]",default,Static,Static Function,"act_set_gfn(struct active_grant_entry *,gfn_t)",xen/common/grant_table.c,0,6,0,3,6,0,4,1,1,0,0,2,3,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[347, 364]",default,Static,Static Function,"active_entry_acquire(struct grant_table *,grant_ref_t)",xen/common/grant_table.c,3,8,7,15,18,3,8,4,3,7,0,0,2,1,4,4,1,0,3,1,1,1,1,0,0,0,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[366, 369]",default,Static,Static Function,active_entry_release(struct active_grant_entry *),xen/common/grant_table.c,0,4,0,14,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[3308, 3384]",default,Static,Static Function,"cache_flush(const gnttab_cache_flush_t *,grant_ref_t *)",xen/common/grant_table.c,13,63,1,9,77,13,63,7,45,1,0,0,19,22,35,46,6,0,40,14,14,20,8,10,7,2,7,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[3420, 3591]",default,none,Function,"do_grant_table_op(unsigned int,(*) (),unsigned int)",xen/common/grant_table.c,24,148,0,2,172,24,148,5,109,0,0,0,19,70,67,97,2,0,95,30,19,32,22,171,171,2,171,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[425, 443]",default,Static,Static Function,"double_gt_lock(struct grant_table *,struct grant_table *)",xen/common/grant_table.c,0,15,4,4,19,0,15,2,7,4,0,0,2,3,4,6,0,0,6,3,3,3,1,1,0,2,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[445, 451]",default,Static,Static Function,"double_gt_unlock(struct grant_table *,struct grant_table *)",xen/common/grant_table.c,0,7,0,4,7,0,7,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[2393, 2401]",default,Static,Static Function,"fixup_status_for_copy_pin(const struct active_grant_entry *,uint16_t *)",xen/common/grant_table.c,1,8,0,4,9,1,8,2,4,0,0,0,1,4,2,4,0,0,4,3,3,3,1,0,0,1,0,0
452,Yes,No,863e74eb2cffb5c1a454441b3e842ac56802d2f0,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[560, 641]",default,Static,Static Function,get_maptrack_handle(struct grant_table *),xen/common/grant_table.c,14,53,15,10,82,14,53,11,40,15,0,0,21,17,35,43,4,0,39,10,10,10,5,5,5,3,5,0
