Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,__mfn_valid(unsigned long),xen/arch/x86/x86_64/mm.c,0,7,0,2,7,0,7,1,4,0,0,0,4,1,1,1,0,0,1,1,1,3,1,0,0,0,0,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,Static,Static Function,alloc_hotadd_mfn(struct mem_hotadd_info *),xen/arch/x86/x86_64/mm.c,2,9,0,7,11,2,9,2,5,0,0,0,3,1,5,5,1,0,4,1,1,2,1,0,0,0,0,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"check_descriptor(const struct domain *,struct desc_struct *)",xen/arch/x86/x86_64/mm.c,14,49,23,4,85,14,49,5,35,23,0,0,8,320,28,38,4,0,34,12,12,13,9,23,23,3,23,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,cleanup_frame_table(struct mem_hotadd_info *),xen/arch/x86/x86_64/mm.c,9,43,2,4,54,9,43,5,30,2,0,0,19,7,20,24,4,0,20,5,5,6,4,2,2,3,2,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"compat_arch_memory_op(unsigned long,__guest_handle_void)",xen/arch/x86/x86_64/compat/mm.c,34,143,0,7,177,34,135,24,100,0,0,8,25,50,71,106,19,0,87,35,23,38,24,206,206,3,205,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"compat_mmuext_op(__guest_handle_mmuext_op_compat_t,unsigned int,__guest_handle_uint,unsigned int)",xen/arch/x86/x86_64/compat/mm.c,19,125,1,11,145,19,122,19,92,1,0,3,19,1293,64,95,13,1,81,33,18,36,12,24,17,5,15,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"compat_set_gdt(__guest_handle_uint,unsigned int)",xen/arch/x86/x86_64/compat/mm.c,8,23,1,3,32,8,23,5,15,1,0,0,8,7,15,20,4,0,16,6,6,6,5,5,5,2,5,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"compat_update_descriptor(u32,u32,u32,u32)",xen/arch/x86/x86_64/compat/mm.c,0,5,0,4,5,0,5,1,2,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"compat_update_va_mapping(unsigned int,u32,u32,unsigned int)",xen/arch/x86/x86_64/compat/mm.c,0,5,0,4,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
30,No,No,83bb5eb4d340acebf27b34108fb1dae062146a68,No,No,default,none,Function,"compat_update_va_mapping_otherdomain(unsigned long,u32,u32,unsigned long,domid_t)",xen/arch/x86/x86_64/compat/mm.c,0,6,0,5,6,0,6,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
