Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[61, 81]",default,Static,Static Function,"__hvm_pci_intx_assert(struct domain *,unsigned int,unsigned int)",xen/arch/x86/hvm/irq.c,4,17,0,16,21,4,17,4,12,0,0,0,6,5,9,12,2,0,10,4,4,7,1,1,0,1,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[91, 110]",default,Static,Static Function,"__hvm_pci_intx_deassert(struct domain *,unsigned int,unsigned int)",xen/arch/x86/hvm/irq.c,4,16,0,16,20,4,16,4,11,0,0,0,5,3,9,11,2,0,9,3,3,6,1,1,0,1,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[480, 484]",default,none,Function,arch_evtchn_inject(struct vcpu *),xen/arch/x86/hvm/irq.c,0,5,0,1,5,0,5,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,0,1,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[32, 43]",default,Static,Static Function,"assert_gsi(struct domain *,unsigned)",xen/arch/x86/hvm/irq.c,1,11,0,4,12,1,11,3,6,0,0,0,5,2,4,5,1,0,4,2,2,2,1,1,0,1,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[45, 49]",default,Static,Static Function,"assert_irq(struct domain *,unsigned,unsigned)",xen/arch/x86/hvm/irq.c,0,5,0,5,5,0,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[52, 59]",default,Static,Static Function,"deassert_irq(struct domain *,unsigned)",xen/arch/x86/hvm/irq.c,1,7,0,4,8,1,7,3,4,0,0,0,4,2,2,3,1,0,2,2,2,2,1,0,0,1,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[519, 532]",default,Static,Static Function,dump_irq_info(unsigned char),xen/arch/x86/hvm/irq.c,4,10,0,1,14,4,10,2,6,0,0,0,6,1,5,5,1,0,4,1,1,1,1,0,0,0,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",Unknown,No,,default,Static,Static Function,dump_irq_info_key_init(),xen/arch/x86/hvm/irq.c,0,5,0,0,5,0,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[212, 230]",default,none,Function,hvm_assert_evtchn_irq(struct vcpu *),xen/arch/x86/hvm/irq.c,2,17,0,7,19,2,17,2,10,0,0,0,9,5,6,10,1,0,9,5,5,6,1,3,0,1,0,0
137,Yes,Yes,506db9078c8c9a1c814fc9f542b198385448218e,"[""CVE-2015-8615""]",No,No,"[278, 320]",default,none,Function,"hvm_inject_msi(struct domain *,uint64_t,uint32_t)",xen/arch/x86/hvm/irq.c,5,37,1,7,43,5,37,12,27,1,0,0,7,7,20,26,9,0,17,7,7,8,7,16,16,4,16,0
