Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"helper_done(libxl__egc *,libxl__save_helper_state *)",tools/libxl/libxl_save_callout.c,2,13,0,12,15,2,13,2,10,0,0,0,11,2,14,15,2,1,12,3,3,3,1,1,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"helper_exited(libxl__egc *,libxl__ev_child *,pid_t,int)",tools/libxl/libxl_save_callout.c,6,28,1,10,35,6,28,7,19,1,0,0,9,27,17,23,5,0,18,7,7,7,1,0,0,2,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"helper_failed(libxl__egc *,libxl__save_helper_state *,int)",tools/libxl/libxl_save_callout.c,4,13,0,12,17,4,13,3,8,0,0,0,7,4,7,9,2,0,7,3,3,3,1,1,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,helper_getreply(void *),tools/libxl/libxl_save_helper.c,0,7,0,0,7,0,7,3,3,0,0,0,3,2,4,5,2,0,3,2,2,2,1,0,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"helper_stdout_readable(libxl__egc *,libxl__ev_fd *,int,short,short)",tools/libxl/libxl_save_callout.c,4,27,1,8,32,4,27,7,18,1,0,0,9,5,24,27,6,0,21,4,4,4,4,7,7,1,7,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"helper_stop(libxl__egc *,libxl__ao_abortable *,int)",tools/libxl/libxl_save_callout.c,3,12,0,9,15,3,12,3,8,0,0,0,7,3,11,13,3,0,10,3,3,3,1,1,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"helper_transmitmsg(unsigned char *,int,void *)",tools/libxl/libxl_save_helper.c,0,8,0,3,8,0,8,2,5,0,0,0,4,2,7,8,1,1,6,3,3,3,1,1,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__save_helper_abort(libxl__egc *,libxl__save_helper_state *)",tools/libxl/libxl_save_callout.c,0,5,0,3,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,libxl__save_helper_init(libxl__save_helper_state *),tools/libxl/libxl_save_callout.c,0,6,0,5,6,0,6,1,3,0,0,0,3,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__srm_callout_callback_complete(int,int,void *)",tools/libxl/libxl_save_callout.c,1,11,0,5,12,1,11,4,7,0,0,0,6,1,8,8,3,0,5,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__srm_callout_callback_log(uint32_t,uint32_t,const char *,const char *,void *)",tools/libxl/libxl_save_callout.c,0,7,0,7,7,0,7,4,3,0,0,0,3,1,4,4,3,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__srm_callout_callback_progress(const char *,const char *,unsigned long,unsigned long,void *)",tools/libxl/libxl_save_callout.c,0,8,0,7,8,0,8,5,3,0,0,0,3,1,4,4,3,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,libxl__srm_callout_get_callbacks_restore(void *),tools/libxl/libxl_save_callout.c,0,6,0,4,6,0,6,3,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,libxl__srm_callout_get_callbacks_save(void *),tools/libxl/libxl_save_callout.c,0,6,0,4,6,0,6,3,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__srm_callout_sendreply(int,void *)",tools/libxl/libxl_save_callout.c,1,12,0,7,13,1,12,5,8,0,0,0,5,2,7,8,5,0,3,2,2,2,1,0,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__xc_domain_restore(libxl__egc *,libxl__domain_create_state *,libxl__save_helper_state *,int,int)",tools/libxl/libxl_save_callout.c,5,32,1,19,38,5,32,18,27,1,0,0,10,2,16,17,8,0,9,2,2,2,1,1,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__xc_domain_save(libxl__egc *,libxl__domain_save_state *,libxl__save_helper_state *)",tools/libxl/libxl_save_callout.c,4,21,0,13,25,4,21,9,17,0,0,0,10,1,12,12,4,0,8,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"libxl__xc_domain_saverestore_async_callback_done(libxl__egc *,libxl__save_helper_state *,int)",tools/libxl/libxl_save_callout.c,0,7,0,3,7,0,7,2,3,0,0,0,3,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,none,Function,"main(int,char **)",tools/libxl/libxl_save_helper.c,14,54,0,5,68,14,53,22,47,0,0,1,15,10244,88,114,21,24,69,51,51,51,1,26,0,2,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"read_exactly(int,void *,size_t)",tools/libxl/libxl_save_helper.c,0,11,1,4,12,0,11,2,7,1,0,0,4,4,8,11,1,1,9,5,5,5,3,4,4,2,3,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"run_helper(libxl__egc *,libxl__save_helper_state *,const char *,int,int,const int *,int,const unsigned long *,int)",tools/libxl/libxl_save_callout.c,14,77,5,17,94,14,77,18,61,5,0,0,29,432,62,73,14,3,56,17,17,17,5,10,9,4,8,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"save(struct xc_sr_context *,uint16_t)",tools/libxc/xc_sr_save.c,23,99,5,14,127,23,99,7,77,5,0,0,24,187392,63,84,6,0,78,27,27,28,20,56,54,4,54,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,save_signal_handler(int),tools/libxl/libxl_save_helper.c,2,8,19,2,29,2,8,3,5,19,0,0,3,2,4,5,2,0,3,2,2,2,1,0,0,1,0,2
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,send_all_pages(struct xc_sr_context *),tools/libxc/xc_sr_save.c,2,7,0,7,9,2,7,1,4,0,0,0,4,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"send_dirty_pages(struct xc_sr_context *,unsigned long)",tools/libxc/xc_sr_save.c,8,28,1,11,37,8,28,7,19,1,0,0,9,17,20,26,5,0,21,8,8,8,5,5,5,2,5,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,send_domain_memory_checkpointed(struct xc_sr_context *),tools/libxc/xc_sr_save.c,0,4,0,2,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,send_domain_memory_live(struct xc_sr_context *),tools/libxc/xc_sr_save.c,5,21,0,5,26,5,21,2,14,0,0,0,5,24,10,15,1,0,14,6,6,7,6,5,5,2,5,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,send_domain_memory_nonlive(struct xc_sr_context *),tools/libxc/xc_sr_save.c,4,14,0,3,18,4,14,3,9,0,0,0,4,4,8,10,2,0,8,3,3,3,3,2,2,1,2,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,send_memory_live(struct xc_sr_context *),tools/libxc/xc_sr_save.c,7,40,0,10,47,7,40,7,30,0,0,0,10,68,25,32,6,0,26,9,9,10,8,10,10,3,10,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,setup(struct xc_sr_context *),tools/libxc/xc_sr_save.c,5,26,0,10,31,5,26,5,18,0,0,0,14,4,21,23,4,0,19,5,5,7,3,2,2,2,2,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,setup_signals(void (*) ()),tools/libxl/libxl_save_helper.c,3,17,0,4,20,3,17,4,11,0,0,0,10,8,14,17,3,0,14,4,4,4,1,0,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,startup(const char *),tools/libxl/libxl_save_helper.c,1,5,0,5,6,1,5,1,3,0,0,0,5,2,3,4,0,0,4,2,2,2,1,0,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,suspend_and_send_dirty(struct xc_sr_context *),tools/libxc/xc_sr_save.c,8,50,0,15,58,8,50,8,37,0,0,0,18,72,34,41,7,0,34,11,11,12,8,8,8,3,8,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,suspend_domain(struct xc_sr_context *),tools/libxc/xc_sr_save.c,6,25,5,12,36,6,25,6,15,5,0,0,7,4,19,22,5,0,17,7,7,9,4,3,3,2,3,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,tellparent_destroy(struct xentoollog_logger *),tools/libxl/libxl_save_helper.c,0,4,0,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"tellparent_progress(struct xentoollog_logger *,const char *,const char *,int,unsigned long,unsigned long)",tools/libxl/libxl_save_helper.c,0,7,0,4,7,0,7,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"tellparent_vmessage(xentoollog_logger *,xentoollog_level,int,const char *,const char *,va_list)",tools/libxl/libxl_save_helper.c,0,13,0,5,13,0,13,8,4,0,0,0,5,2,6,7,2,0,5,2,2,2,1,0,0,1,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"transmit(const unsigned char *,int,void *)",tools/libxl/libxl_save_helper.c,0,11,0,3,11,0,11,2,7,0,0,0,5,9,11,15,1,2,12,7,7,7,1,2,0,2,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,"update_progress_string(struct xc_sr_context *,char **,unsigned)",tools/libxc/xc_sr_save.c,3,16,0,8,19,3,16,5,10,0,0,0,8,2,11,12,3,0,9,3,3,3,1,1,0,2,0,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,verify_frames(struct xc_sr_context *),tools/libxc/xc_sr_save.c,6,32,0,8,38,6,32,12,24,0,0,0,9,8,24,27,7,0,20,7,7,7,4,3,3,2,3,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,write_batch(struct xc_sr_context *),tools/libxc/xc_sr_save.c,29,162,8,13,199,29,162,23,118,8,0,0,23,940032,119,149,20,2,127,37,33,44,11,19,18,4,17,0
311,Yes,Yes,839cbe6628c818166cc99d941b83860c2e7cc94e,"[""CVE-2017-17046"", ""CVE-2017-15597"", ""CVE-2017-15594"", ""CVE-2017-15593"", ""CVE-2017-15592"", ""CVE-2017-15590"", ""CVE-2017-15589"", ""CVE-2017-15588""]",Unknown,No,default,Static,Static Function,write_checkpoint_record(struct xc_sr_context *),tools/libxc/xc_sr_save.c,1,5,0,2,6,1,5,2,2,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0
