Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,Static,Static Function,"_iomem_has_perm(void *,u32,unsigned long,unsigned long)",xen/xsm/flask/hooks.c,4,13,0,8,17,4,13,4,9,0,0,0,6,2,9,10,3,0,7,2,2,2,1,1,0,1,0,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,Static,Static Function,"amd_xc_cpuid_policy(const struct cpuid_domain_info *,const unsigned int *,unsigned int *)",tools/libxc/xc_cpuid_x86.c,7,40,17,5,55,7,31,2,22,17,0,9,1,7,11,19,0,0,19,8,4,8,6,7,7,2,7,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,none,Function,"arch_do_domctl(struct xen_domctl *,struct domain *,__guest_handle_xen_domctl_t)",xen/arch/x86/domctl.c,172,1000,40,131,1194,169,956,67,766,39,29,18,155,34079,498,702,66,1,635,201,148,246,109,1240,1147,7,1141,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,none,Function,arch_do_physinfo(struct xen_sysctl_physinfo *),xen/arch/x86/sysctl.c,0,9,0,3,9,0,9,1,6,0,0,0,3,4,3,5,0,0,5,3,3,3,1,0,0,1,0,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,none,Function,"arch_do_sysctl(struct xen_sysctl *,__guest_handle_xen_sysctl_t)",xen/arch/x86/sysctl.c,40,217,10,44,267,40,217,17,183,10,0,0,43,209,97,145,10,0,135,46,34,52,32,93,91,3,91,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,none,Function,"arch_get_domain_info(const struct domain *,struct xen_domctl_getdomaininfo *)",xen/arch/x86/domctl.c,1,7,0,3,8,1,7,2,3,0,0,0,4,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,none,Function,"arch_get_info_guest(struct vcpu *,vcpu_guest_context_u)",xen/arch/x86/domctl.c,9,117,1,42,127,9,115,7,88,1,0,2,43,2640,72,87,5,1,81,41,41,41,1,5,0,3,0,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,Static,Static Function,"avc_current_has_perm(u32,u16,u32,struct avc_audit_data *)",xen/xsm/flask/hooks.c,0,6,0,21,6,0,6,3,2,0,0,0,3,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,Static,Static Function,"avc_unknown_permission(const char *,int)",xen/xsm/flask/hooks.c,2,15,0,11,17,2,15,2,7,0,0,0,3,2,6,7,1,0,6,2,2,3,1,1,0,1,0,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,Static,Static Function,"copy_leaf_to_buffer(uint32_t,uint32_t,const struct cpuid_leaf *,cpuid_leaf_buffer_t,uint32_t *,const uint32_t)",xen/lib/x86/cpuid.c,4,15,0,11,19,4,15,8,9,0,0,0,2,5,13,16,2,0,14,4,4,4,3,2,2,2,2,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,Static,Static Function,"copy_msr_to_buffer(uint32_t,uint64_t,msr_entry_buffer_t,uint32_t *,const uint32_t)",xen/lib/x86/msr.c,4,12,0,6,16,4,12,5,7,0,0,0,2,5,13,16,2,0,14,4,4,4,3,2,2,2,2,0
404,No,No,ce2f42605888f18f63ff9fe0d45dd69ae83045bb,No,No,default,none,Function,cpu_down_helper(void *),xen/arch/x86/sysctl.c,0,11,1,2,12,0,11,3,6,1,0,0,3,2,5,6,2,0,4,2,2,2,1,0,0,1,0,0
