Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,"DisplayUint(UINT64,INTN)",xen/common/efi/boot.c,1,13,0,7,14,1,13,2,7,0,0,0,4,2,6,7,1,0,6,2,2,2,1,1,0,1,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,"PrintErrMesg(const CHAR16 *,EFI_STATUS)",xen/common/efi/boot.c,2,30,0,6,32,2,30,16,11,0,0,0,5,2,10,11,2,0,9,2,2,3,1,1,0,1,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,"REG_RANK_NR(int,uint32_t)",xen/include/asm-arm/vgic.h,0,14,5,2,19,0,14,1,9,5,0,0,2,7,7,15,0,0,15,8,2,8,1,21,0,1,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,__clear_current_vvmcs(struct vcpu *),xen/arch/x86/hvm/vmx/vvmx.c,1,6,0,3,7,1,6,2,3,0,0,0,2,2,2,3,1,0,2,2,2,2,1,0,0,1,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,__context_switch(),xen/arch/x86/domain.c,16,66,5,13,87,16,66,12,48,5,0,0,30,576,38,49,11,0,38,14,14,20,1,0,0,3,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,none,Function,__cpu_die(unsigned int),xen/arch/x86/smpboot.c,1,14,1,2,16,1,14,3,8,1,0,0,5,3,7,9,2,0,7,3,3,3,1,0,0,2,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,none,Function,__cpu_disable(),xen/arch/x86/smpboot.c,6,17,2,0,25,6,17,2,14,2,0,0,14,2,15,16,1,0,15,3,3,3,1,0,0,1,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,none,Function,__cpu_up(unsigned int),xen/arch/x86/smpboot.c,5,16,0,2,21,5,16,2,10,0,0,0,8,4,10,13,1,0,12,5,5,5,3,2,2,1,2,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,,No,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,none,Function,__div0(),xen/arch/arm/traps.c,0,5,0,0,5,0,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,"__do_trap_serror(struct cpu_user_regs *,bool)",xen/arch/arm/traps.c,4,17,20,7,41,4,17,1,9,20,0,0,3,7,5,9,0,0,9,5,5,5,5,8,8,2,8,1
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,"__hvm_copy(void *,paddr_t,int,struct vcpu *,unsigned int,uint32_t,pagefault_info_t *)",xen/arch/x86/hvm/hvm.c,11,56,11,13,78,11,52,11,31,7,6,2,17,12,24,31,8,0,23,8,8,8,3,6,4,4,3,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,Static,Static Function,"__hvmemul_read(enum x86_segment,unsigned long,void *,unsigned int,enum hvm_access_type,struct hvm_emulate_ctxt *)",xen/arch/x86/hvm/emulate.c,6,49,0,20,55,6,49,13,36,0,0,0,7,24,20,31,6,0,25,13,9,15,8,21,15,2,15,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,none,Function,__irq_to_desc(int),xen/arch/arm/irq.c,0,5,0,2,5,0,5,1,2,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,0,1,0,0
356,No,No,a3d64de8e86f5812917d2d0af28298f80debdf9a,No,No,default,none,Function,__mfn_valid(unsigned long),xen/common/pdx.c,0,7,0,3,7,0,7,1,4,0,0,0,4,1,1,1,0,0,1,1,1,3,1,0,0,0,0,0
