Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__do_update_va_mapping(unsigned long,u64,unsigned long,struct domain *)",xen/arch/x86/mm.c,11,78,0,11,89,11,78,10,58,0,0,0,21,129,41,56,8,0,48,13,10,15,5,11,4,3,4,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__get_page_type(struct page_info *,unsigned long,int)",xen/arch/x86/mm.c,15,105,18,13,138,15,105,7,74,18,0,0,28,904,40,64,5,3,56,25,25,40,14,47,47,5,46,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__hvm_dpci_eoi(struct domain *,const struct hvm_girq_dpci_mapping *,const union vioapic_redir_entry *)",xen/drivers/passthrough/io.c,4,16,4,12,24,4,16,5,10,4,0,0,7,4,7,9,2,0,7,3,3,6,1,1,0,1,0,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,__msi_pirq_eoi(struct hvm_pirq_dpci *),xen/drivers/passthrough/io.c,2,14,0,4,16,2,14,3,8,0,0,0,5,3,6,8,2,0,6,3,3,4,3,2,2,2,2,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__put_final_page_type(struct page_info *,unsigned long,int)",xen/arch/x86/mm.c,2,31,8,8,41,2,31,3,21,8,0,0,14,5,13,17,1,0,16,5,5,7,1,2,0,2,0,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__put_page_type(struct page_info *,int)",xen/arch/x86/mm.c,7,35,13,10,55,7,35,4,25,13,0,0,13,45,16,24,2,3,19,9,9,12,7,13,13,4,13,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,__restore_debug_registers(struct vcpu *),xen/arch/x86/hvm/vmx/vmx.c,2,11,1,8,14,2,11,1,8,1,0,0,5,2,7,8,0,0,8,2,2,2,1,1,0,1,0,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__restore_debug_registers(struct vmcb_struct *,struct vcpu *)",xen/arch/x86/hvm/svm/svm.c,6,28,1,11,35,6,28,2,22,1,0,0,13,3,21,23,1,0,22,3,3,3,1,1,0,1,0,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,none,Function,"__set_fixmap(enum fixed_addresses,unsigned long,unsigned long)",xen/arch/x86/mm.c,0,6,0,3,6,0,6,2,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,none,Function,"__update_guest_eip(struct cpu_user_regs *,unsigned int)",xen/arch/x86/hvm/svm/svm.c,6,18,0,14,24,6,18,2,13,0,0,0,11,4,10,13,1,0,12,4,4,4,3,2,2,1,2,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,__vmx_deliver_posted_interrupt(struct vcpu *),xen/arch/x86/hvm/vmx/vmx.c,2,12,0,5,14,2,12,3,7,0,0,0,7,3,4,6,2,0,4,3,3,6,1,0,0,2,0,0
70,No,No,6913fa31fa898f45ecc3b00e2397b8ebc75c8df4,No,No,default,Static,Static Function,"__vmx_inject_exception(int,int,int)",xen/arch/x86/hvm/vmx/vmx.c,4,13,9,9,26,4,13,3,8,9,0,0,4,4,7,9,2,0,7,3,3,3,1,0,0,1,0,0
