Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,"Blowfish_Decrypt(BLOWFISH_CTX *,uint32_t *,uint32_t *)",tools/tests/x86_emulator/blowfish.c,6,22,2,5,30,6,22,5,15,2,0,0,3,2,20,21,4,0,17,2,2,2,1,0,0,1,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,"Blowfish_Encrypt(BLOWFISH_CTX *,uint32_t *,uint32_t *)",tools/tests/x86_emulator/blowfish.c,6,22,0,6,28,6,22,5,15,0,0,0,3,2,20,21,4,0,17,2,2,2,1,0,0,1,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,"Blowfish_Init(BLOWFISH_CTX *,unsigned char *,int)",tools/tests/x86_emulator/blowfish.c,5,33,0,6,38,5,33,3,23,0,0,0,4,72,31,39,2,0,37,9,9,9,1,0,0,3,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,EISA_ELCR(unsigned int),xen/arch/x86/io_apic.c,0,10,0,2,10,0,10,2,6,0,0,0,4,2,4,5,1,0,4,2,2,2,1,1,0,1,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,ELCR_trigger(unsigned int),xen/arch/x86/mpparse.c,1,6,0,2,7,1,6,2,2,0,0,0,2,1,3,3,1,0,2,1,1,1,1,0,0,0,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,"F(BLOWFISH_CTX *,uint32_t)",tools/tests/x86_emulator/blowfish.c,2,15,0,5,17,2,15,3,11,0,0,0,1,1,13,13,2,0,11,1,1,1,1,0,0,0,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,IO_APIC_irq_trigger(int),xen/arch/x86/io_apic.c,1,12,3,4,16,1,12,2,6,3,0,0,4,4,8,11,1,0,10,4,4,5,4,5,5,3,5,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,MPBIOS_polarity(int),xen/arch/x86/io_apic.c,1,69,13,4,73,1,69,3,39,13,0,0,2,10,27,38,2,0,36,10,3,10,1,25,0,2,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,MPBIOS_trigger(int),xen/arch/x86/io_apic.c,1,69,13,5,73,1,69,3,39,13,0,0,3,10,27,38,2,0,36,10,3,10,1,25,0,2,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,MP_bus_info(struct mpc_config_bus *),xen/arch/x86/mpparse.c,3,27,1,6,30,3,19,2,14,1,6,2,5,6,9,14,1,0,13,6,6,6,1,5,0,1,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,MP_intsrc_info(struct mpc_config_intsrc *),xen/arch/x86/mpparse.c,0,11,0,10,11,0,11,1,8,0,0,0,4,2,3,4,0,0,4,2,2,2,1,0,0,1,0,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,MP_ioapic_info(struct mpc_config_ioapic *),xen/arch/x86/mpparse.c,1,19,0,7,20,1,19,1,14,0,0,0,3,5,8,11,0,0,11,4,4,4,3,2,2,1,2,0
88,No,No,fe2e079f642effb3d24a6e1a7096ef26e691d93e,No,No,default,Static,Static Function,MP_lintsrc_info(struct mpc_config_lintsrc *),xen/arch/x86/mpparse.c,0,14,7,9,21,0,14,1,11,7,0,0,3,4,3,5,0,0,5,3,3,5,1,0,0,1,0,0
