Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[142, 153]",default,Static,Static Function,"add_rdm_entry(libxl__gc *,libxl_domain_config *,uint64_t,uint64_t,int)",tools/libxl/libxl_dm.c,1,11,0,9,12,1,11,3,6,0,0,0,8,1,5,5,0,0,5,1,1,1,1,0,0,0,0,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[1812, 1824]",default,Static,Static Function,"device_model_confirm(libxl__egc *,libxl__spawn_state *,const char *)",tools/libxl/libxl_dm.c,3,10,0,3,13,3,10,3,6,0,0,0,3,3,5,7,2,0,5,3,3,3,3,2,2,1,2,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[1834, 1839]",default,Static,Static Function,"device_model_detached(libxl__egc *,libxl__spawn_state *)",tools/libxl/libxl_dm.c,0,6,0,3,6,0,6,3,2,0,0,0,3,1,6,6,1,0,5,1,1,1,1,0,0,0,0,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[1841, 1865]",default,Static,Static Function,"device_model_spawn_outcome(libxl__egc *,libxl__dm_spawn_state *,int)",tools/libxl/libxl_dm.c,4,21,0,10,25,4,21,6,12,0,0,0,6,6,10,13,4,0,9,4,4,4,3,2,2,2,2,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[1826, 1832]",default,Static,Static Function,"device_model_startup_failed(libxl__egc *,libxl__spawn_state *,int)",tools/libxl/libxl_dm.c,0,7,0,4,7,0,7,4,2,0,0,0,3,1,6,6,1,0,5,1,1,1,1,0,0,0,0,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[388, 396]",default,Static,Static Function,dm_keymap(const libxl_domain_config *),tools/libxl/libxl_dm.c,0,9,0,10,9,0,9,1,6,0,0,0,1,3,3,5,0,0,5,3,3,3,3,2,2,1,2,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[377, 386]",default,Static,Static Function,dm_sdl(const libxl_domain_config *),tools/libxl/libxl_dm.c,0,10,0,11,10,0,10,2,6,0,0,0,2,3,4,6,1,0,5,4,4,5,1,1,0,1,0,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[655, 701]",default,Static,Static Function,"dm_spice_options(libxl__gc *,const libxl_spice_info *)",tools/libxl/libxl_dm.c,6,41,0,12,47,6,41,3,32,0,0,0,5,67,16,25,1,0,24,11,11,12,5,6,5,2,5,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[1944, 1972]",default,Static,Static Function,"kill_device_model(libxl__gc *,const char *)",tools/libxl/libxl_dm.c,3,26,0,4,29,3,26,3,18,0,0,0,7,6,16,19,2,0,17,5,5,7,4,5,5,1,5,0
107,Yes,Yes,f304da48779ef71bca723619ddf0b3bf6ae15c8a,"[""CVE-2015-7311""]",No,No,"[1186, 1215]",default,Static,Static Function,"libxl__build_device_model_args(libxl__gc *,const char *,int,const libxl_domain_config *,char ***,char ***,const libxl__domain_build_state *,int *)",tools/libxl/libxl_dm.c,1,27,2,12,30,1,27,7,18,2,0,0,8,6,11,16,1,2,13,7,6,7,1,5,0,2,0,0
