Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[279, 292]",default,Static,Static Function,"check_timer_irq_cfg(unsigned int,const char *)",xen/arch/arm/time.c,2,8,4,5,14,2,8,2,5,4,0,0,2,2,3,4,1,0,3,2,2,2,1,1,0,1,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[360, 374]",default,Static,Static Function,"cpu_time_callback(struct notifier_block *,unsigned long,void *)",xen/arch/arm/time.c,1,14,0,1,15,1,14,3,7,0,0,0,2,2,4,6,0,0,6,2,2,2,1,1,0,1,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[380, 385]",default,Static,Static Function,cpu_time_notifier_init(),xen/arch/arm/time.c,1,5,0,1,6,1,5,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[321, 330]",default,Static,Static Function,deinit_timer_interrupt(),xen/arch/arm/time.c,1,9,2,2,10,1,9,1,6,2,0,0,3,1,6,6,0,0,6,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[354, 358]",default,none,Function,"domain_set_time_offset(struct domain *,int64_t)",xen/arch/arm/time.c,0,4,1,1,5,0,4,1,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",Yes,No,"[12, 15]",default,Static,Static Function,get_cycles(),xen/include/asm-arm/time.h,0,4,0,0,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",Yes,No,"[193, 197]",default,none,Function,get_s_time(),xen/arch/arm/time.c,0,5,0,2,5,0,5,2,2,0,0,0,3,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[157, 171]",default,Static,Static Function,init_dt_xen_time(),xen/arch/arm/time.c,2,12,1,2,15,2,12,3,5,1,0,0,4,3,7,9,2,0,7,3,3,3,1,0,0,2,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[295, 315]",default,none,Function,init_timer_interrupt(),xen/arch/arm/time.c,2,17,5,1,21,2,17,1,14,5,0,0,5,1,11,11,0,0,11,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[174, 190]",default,none,Function,init_xen_time(),xen/arch/arm/time.c,3,13,1,2,17,3,13,1,10,1,0,0,4,4,4,6,0,0,6,3,3,3,1,0,0,1,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[62, 65]",default,none,Function,ns_to_ticks(s_time_t),xen/arch/arm/time.c,0,4,1,3,4,0,4,1,1,1,0,0,3,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[109, 109]",default,Static,Static Function,preinit_acpi_xen_time(),xen/arch/arm/time.c,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
449,Yes,Yes,36a1c7c213e13eb64d2c2d8aa9c5c805fe19020a,"[""CVE-2019-17350"", ""CVE-2019-17349""]",No,No,"[113, 135]",default,Static,Static Function,preinit_dt_xen_time(),xen/arch/arm/time.c,3,20,1,2,23,3,20,8,8,1,0,0,8,4,9,11,3,0,8,3,3,3,1,0,0,1,0,0
