Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[53, 72]",default,none,Function,acquire_pmu_ownership(int),xen/common/xenoprof.c,2,18,0,3,20,2,18,1,12,0,0,0,5,4,9,12,0,0,12,4,4,4,3,4,4,1,4,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[295, 304]",default,Static,Static Function,active_index(struct domain *),xen/common/xenoprof.c,2,8,0,5,10,2,8,2,4,0,0,0,1,3,5,7,1,0,6,3,3,3,3,3,3,2,3,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[394, 410]",default,Static,Static Function,add_active_list(domid_t),xen/common/xenoprof.c,4,13,0,3,17,4,13,2,9,0,0,0,5,3,8,10,1,0,9,3,3,3,3,2,2,1,2,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[412, 467]",default,Static,Static Function,add_passive_list((*) ()),xen/common/xenoprof.c,9,47,0,11,56,9,47,4,34,0,0,0,17,14,23,31,3,0,28,9,9,9,8,8,7,2,7,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[188, 273]",default,Static,Static Function,"alloc_xenoprof_struct(struct domain *,int,int)",xen/common/xenoprof.c,13,70,3,9,86,13,62,10,47,3,6,2,20,9,41,47,5,0,42,7,7,7,6,4,4,1,4,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,Unknown,,default,Static,Static Function,choose_hwdom_vcpu(),xen/arch/x86/cpu/vpmu.c,3,8,0,3,11,3,8,2,4,0,0,0,2,2,4,5,1,0,4,2,2,2,1,1,0,1,0,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,Yes,"[673, 911]",default,none,Function,"do_xenoprof_op(int,(*) ())",xen/common/xenoprof.c,29,209,1,12,239,29,209,8,156,1,0,0,37,107,110,158,7,0,151,48,31,59,37,310,310,3,309,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,Unknown,,default,none,Function,"do_xenpmu_op(unsigned int,(*) ())",xen/arch/x86/cpu/vpmu.c,27,109,6,16,142,27,109,6,90,6,0,0,26,44,55,84,5,0,79,28,18,32,18,81,78,2,78,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[275, 293]",default,none,Function,free_xenoprof_pages(struct domain *),xen/common/xenoprof.c,3,16,0,5,19,3,16,3,9,0,0,0,5,3,9,11,2,0,9,3,3,3,1,1,0,1,0,0
124,Yes,No,95e7415843b94c346e5ba8682665f508f220e04b,"[""CVE-2015-7971""]",No,No,"[84, 88]",default,none,Function,is_active(struct domain *),xen/common/xenoprof.c,0,5,0,6,5,0,5,2,2,0,0,0,1,1,2,2,1,0,1,1,1,2,1,0,0,0,0,0
