Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
No,070493dfd2788e061b53f074b7ba97507fbcbf65,Struct,shadow_paging_mode,include\asm-x86\paging.h,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,18,0,17,16,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,070493dfd2788e061b53f074b7ba97507fbcbf65,Struct,shadow_vcpu,include\asm-x86\domain.h,0,0,0,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,22,2,12,12,0,8,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,070493dfd2788e061b53f074b7ba97507fbcbf65,Struct,time_scale,include\asm-x86\domain.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,070493dfd2788e061b53f074b7ba97507fbcbf65,Struct,trap_bounce,include\asm-x86\domain.h,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,aa673e9fa00c1f1fa90dfd531c89078b7afef7d3,Struct,migrate_info,common\domain.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,arch_domain,asm-x86\domain.h,0,0,0,16,53,26,0,0,0,0,0,0,0,0,0,12,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,85,16,53,50,0,26,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,arch_vcpu,asm-x86\domain.h,0,0,0,15,35,39,0,0,0,0,0,0,0,0,0,7,0,0,0,1,23,0,0,23,1,1,0,0,0,0,1,82,15,35,32,0,39,0,0,30,30,0,0,0,0,0,0,0,0,100,1,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,hap_domain,asm-x86\domain.h,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,log_dirty_domain,asm-x86\domain.h,0,0,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,15,2,10,9,0,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,mapcache_domain,asm-x86\domain.h,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,16,3,9,8,0,4,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,mapcache_vcpu,asm-x86\domain.h,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,11,1,8,7,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Public Struct,mapcache_vcpu::vcpu_maphash_entry,asm-x86\domain.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,paging_domain,asm-x86\domain.h,0,0,0,1,10,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,19,1,10,9,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,paging_vcpu,asm-x86\domain.h,0,0,0,1,9,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,16,1,9,8,0,6,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1e71f2d7418dfdcf6356e4be8e9311ea607a1877,Struct,pv_domain,asm-x86\domain.h,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,1,5,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
