Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,,,Function,__END_DECLS(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Static Function,"____longjmp(__jmp_buf,int)",sysdeps/mips/__longjmp.c,,,,8,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,8,24,4,3,12,9,4,0,4,19,21,2,18,1,3,3,3,1,1,,,,,0,,1,0,,0.50,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"___strfmon_l(char *,size_t,locale_t,const char *,...)",stdlib/strfmon_l.c,,,,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,4,9,4,4,0,0,0,4,1,5,5,2,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__dlerror(),dlfcn/dlerror.c,,,,6,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,59,6,43,6,29,6,2,2,10,20,15,23,3,0,20,11,11,11,1,2,,,,,0,,3,0,,0.14,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__exp2(double),sysdeps/ieee754/dbl-64/e_exp2.c,,,,2,41,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,2,41,5,30,16,0,0,9,15,23,32,3,0,29,11,11,11,9,15,,,,,15,,3,15,,0.39,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"__f_setlk(int,int,int,__off64_t,__off64_t,int)",sysdeps/mach/hurd/f_setlk.c,,,,6,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,52,6,41,4,29,6,0,0,4,109,20,33,2,0,31,12,8,15,8,20,,,,,20,,2,20,,0.15,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__ieee754_exp_avx(double),sysdeps/ieee754/dbl-64/e_exp.c,,,,2,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,64,2,42,6,30,15,2,3,9,9,24,31,3,0,28,9,9,9,8,14,,,,,14,,3,14,,0.36,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__ieee754_log_avx(double),sysdeps/ieee754/dbl-64/e_log.c,,,,6,64,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,87,6,58,9,45,20,2,5,7,7,41,47,6,0,41,7,7,9,7,9,,,,,9,,2,9,,0.34,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"__ieee754_pow_fma(double,double)",sysdeps/ieee754/dbl-64/e_pow.c,,,,2,88,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101,2,83,15,58,13,2,3,15,30,40,58,12,0,46,24,24,29,16,37,,,,,37,,4,37,,0.16,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"__libc_calloc(size_t,size_t)",malloc/malloc.c,,,,20,119,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,150,20,111,12,71,11,0,8,12,9665,61,84,9,3,72,30,30,39,9,15,,,,,10,,4,10,,0.10,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"__libc_fcntl(int,int,...)",sysdeps/mach/hurd/fcntl.c,,,,28,136,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,177,28,127,14,101,23,0,9,25,55,80,113,12,2,99,33,16,33,18,85,,,,,81,,3,81,,0.18,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__libc_mallinfo(),malloc/malloc.c,,,,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,4,19,4,11,0,0,0,6,2,11,12,2,0,10,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__libc_malloc(size_t),malloc/malloc.c,,,,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,56,6,30,6,19,2,16,2,10,19,23,30,3,2,25,16,16,25,3,5,,,,,2,,3,2,,0.07,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"__libc_mallopt(int,int)",malloc/malloc.c,,,,12,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,65,12,51,4,43,2,0,0,16,26,28,42,2,0,40,15,7,16,1,37,,,,,0,,2,0,,0.04,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__libc_pvalloc(size_t),malloc/malloc.c,,,,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,3,15,5,9,1,0,0,7,4,7,9,3,0,6,3,3,3,1,1,,,,,0,,1,0,,0.07,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__libc_register_dlfcn_hook(struct link_map *),dlfcn/dlerror.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,4,3,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__log2(double),sysdeps/ieee754/dbl-64/e_log2.c,,,,6,76,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,100,6,63,8,49,21,6,8,7,7,48,54,6,0,48,7,7,9,7,9,,,,,9,,2,9,,0.33,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,File,__longjmp.c,sysdeps/mips/__longjmp.c,8,36,13,12,42,35,3,3,3,1,57,8,24,12,,,,0,,,,,,1,,,,,,,,,,,,,,89,12,25,5,3,34,10,9,,,20,23,4,18,1,,,,,,3,3,3,1,,,1,,,1.36,3,3,3,1
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_arena_thread_freeres(),malloc/arena.c,,,,2,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,18,4,10,5,0,0,7,5,10,13,2,1,10,5,5,5,1,1,,,,,0,,2,0,,0.28,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Static Function,"__malloc_assert(const char *,const char *,unsigned int,const char *)",malloc/malloc.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,0,12,3,7,0,0,0,3,1,3,3,0,0,3,4,4,4,1,0,,,,,0,,0,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_fork_lock_parent(),malloc/arena.c,,,,3,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,3,14,3,8,2,0,0,1,4,7,10,1,2,7,4,4,4,4,3,,,,,3,,2,3,,0.14,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_fork_unlock_child(),malloc/arena.c,,,,2,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,2,24,3,15,3,0,0,4,11,13,18,2,2,14,6,6,6,4,3,,,,,3,,2,3,,0.12,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_fork_unlock_parent(),malloc/arena.c,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,14,3,8,0,0,0,1,4,7,10,1,2,7,4,4,4,4,3,,,,,3,,2,3,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_stats(),malloc/malloc.c,,,,2,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,2,36,7,27,0,2,2,10,6,28,31,5,1,25,4,4,4,3,2,,,,,2,,2,2,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_trim(size_t),malloc/malloc.c,,,,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,4,17,4,11,0,0,0,5,2,9,10,2,0,8,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,__malloc_usable_size(void *),malloc/malloc.c,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,7,3,2,0,0,0,2,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
140,No,No,ac8060265bcaca61568ef3a20b9a0140a270af54,,No,,Function,"__nldbl__IO_vfscanf(FILE *,const char *,va_list,int *)",sysdeps/ieee754/ldbl-opt/nldbl-compat.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,4,4,0,0,0,4,1,7,7,1,0,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
