Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[1852, 1856]",Static Function,check_gaiconf_mtime(const struct stat64 *),sysdeps/posix/getaddrinfo.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[175, 219]",Static Function,"convert_hostent_to_gaih_addrtuple(const struct addrinfo *,int,struct hostent *,struct gaih_addrtuple **)",sysdeps/posix/getaddrinfo.c,,,,5,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,5,36,10,23,4,0,0,10,10,21,26,4,0,22,6,6,8,3,3,,,,,2,,2,2,,0.11,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[1549, 1558]",Static Function,fls(uint32_t),sysdeps/posix/getaddrinfo.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,4,4,0,0,0,1,3,6,8,2,0,6,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[1900, 1909]",Static Function,free_prefixlist(struct prefixlist *),sysdeps/posix/getaddrinfo.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,3,4,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[1912, 1921]",Static Function,free_scopelist(struct scopelist *),sysdeps/posix/getaddrinfo.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,3,4,0,0,0,1,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[1952, 2315]",Static Function,gaiconf_init(),sysdeps/posix/getaddrinfo.c,,,,41,309,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,364,41,309,52,234,14,0,0,39,999999999,160,213,45,0,168,54,51,87,25,70,,,,,70,,7,70,,0.05,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[2318, 2325]",Static Function,gaiconf_reload(),sysdeps/posix/getaddrinfo.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,3,3,0,0,0,3,2,2,3,1,0,2,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[307, 1293]",Static Function,"gaih_inet(const char *,const struct gaih_service *,const struct addrinfo *,struct addrinfo **,unsigned int *)",sysdeps/posix/getaddrinfo.c,,,,91,828,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,987,79,653,92,452,59,187,10,60,999999999,355,498,72,7,419,155,155,215,85,252,,,,,241,,10,229,,0.09,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[136, 169]",Static Function,"gaih_inet_serv(const char *,const struct gaih_typeproto *,const struct addrinfo *,struct gaih_servtuple *)",sysdeps/posix/getaddrinfo.c,,,,4,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,34,4,30,8,17,0,0,0,8,3,15,17,5,0,12,5,5,6,4,4,,,,,4,,3,4,,0.00,,,,
100,Yes,No,4ab2ab03d4351914ee53248dc5aef4a8c88ff8b9,"[""CVE-2016-3706""]",No,"[80, 86]",Struct,gaih_servtuple,sysdeps/posix/getaddrinfo.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,4,0,0,4,0,0,0,0,0,0,0,,7,0,7,5,0,0,0,0,,,,4,4,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
