Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",Unknown,,Function,__BEGIN_DECLS(),iconv/gconv_int.h,,,,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,6,4,0,1,0,0,1,1,2,2,2,0,0,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",No,"[163, 217]",Function,"__gconv_create_spec(struct gconv_spec *,const char *,const char *)",iconv/gconv_charset.c,,,,9,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,55,9,33,5,24,13,0,0,13,8,21,24,2,0,22,4,4,5,4,3,,,,,3,,1,3,,0.39,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",Unknown,,Function,__gconv_load_conf(),iconv/gconv_int.h,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,10,7,12,1,0,11,6,6,11,5,5,,,,,5,,3,5,,0.00,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",No,"[42, 58]",Struct,__gconv_loaded_object,iconv/gconv_int.h,0,0,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,6,0,0,6,0,0,0,0,0,0,0,,17,3,9,7,0,5,0,0,,,,6,6,0,0,,,,,,0,0,0,0,,0,0,,0,0.56,0,0,0,0
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",,,Function,_nl_archive_subfreeres(),,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,0.00,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",Yes,"[865, 1393]",Function,"_nl_find_msg(struct loaded_l10nfile *,struct binding *,const char *,int,size_t *)",intl/dcigettext.c,,,,66,386,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,529,15,86,23,57,13,411,52,7,32,36,47,12,0,35,19,19,21,9,22,,,,,21,,3,19,,0.15,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",No,"[711, 728]",Static Function,add_known_names(struct gconv_module *),iconv/iconv_prog.c,,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,1,17,2,11,0,0,0,2,16,6,10,0,0,10,6,6,6,1,0,,,,,0,,2,0,,0.00,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",No,"[1434, 1489]",Static Function,category_to_name(int),intl/dcigettext.c,,,,2,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,2,32,3,25,3,3,16,1,8,17,25,1,0,24,8,2,8,1,28,,,,,0,,1,0,,0.09,,,,
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",Yes,,File,dcigettext.c,intl/dcigettext.c,16,105,22,199,1216,291,10,9,11,5,142,8,48,13,,,,0,,,,,,8,,,,,,,,,,,,,,1696,134,415,116,240,194,702,410,,,214,281,78,6,197,,,,,,33,33,40,20,,,6,,,0.47,78,72,88,41
149,Yes,Yes,94d9c76e4acc798894ea23d9ac049ce7ce995ec0,"[""CVE-2016-10228""]",No,"[700, 709]",Static Function,"do_print(const void *,VISIT,int)",iconv/iconv_prog.c,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,9,3,3,0,0,0,1,2,2,3,1,0,2,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
