Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,Static,Static Function,APR_OPTIONAL_FN_TYPE(),modules/generators/mod_cgid.c,2,16,0,0,18,2,16,15,5,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,Static,Static Function,APR_OPTIONAL_FN_TYPE(),modules/filters/mod_deflate.c,3,68,19,2,86,3,68,9,47,19,0,0,10,222,31,46,6,4,36,16,16,23,8,9,7,6,6,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,2,15,0,0,17,2,15,3,8,0,0,0,5,4,6,9,1,0,8,4,4,5,3,2,2,2,2,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,3,44,6,0,52,3,44,9,30,6,0,0,5,10,30,37,6,0,31,7,5,8,4,5,4,3,2,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,1,22,0,0,23,1,22,4,14,0,0,0,2,12,11,19,2,1,16,9,9,11,8,19,19,4,19,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,1,23,0,0,24,1,23,4,15,0,0,0,3,12,11,19,2,1,16,9,9,11,8,19,19,4,19,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,10,0,0,10,0,10,4,5,0,0,0,4,2,4,5,2,0,3,2,2,3,1,1,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,1,8,0,0,9,1,8,3,4,0,0,0,1,3,5,7,1,0,6,3,3,4,3,3,3,2,3,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,2,14,0,0,16,2,14,5,9,0,0,0,5,3,6,8,2,0,6,3,3,3,1,1,0,2,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,5,0,0,5,0,5,2,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,25,5,0,30,0,25,3,15,5,0,0,2,14,14,21,1,2,18,8,8,9,7,11,11,3,11,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,3,15,1,0,19,3,15,4,9,1,0,0,1,6,6,10,1,0,9,5,5,6,5,5,5,2,5,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,11,0,0,11,0,11,7,5,0,0,0,2,2,4,5,2,0,3,2,2,2,1,0,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,11,0,0,11,0,11,7,5,0,0,0,2,2,3,4,1,0,3,2,2,2,1,0,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,7,54,5,0,66,7,54,5,42,5,0,0,1,720,25,39,3,0,36,15,15,33,1,6,0,4,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,3,20,1,0,24,3,16,3,9,0,3,2,1,3,6,8,1,0,7,4,4,4,1,1,0,3,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,1,17,0,0,18,1,17,2,11,0,0,0,1,4,10,13,0,3,10,4,4,6,4,3,3,2,3,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,2,12,0,0,14,2,12,5,6,0,0,0,4,2,7,8,3,0,5,2,2,2,1,1,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,1,8,0,0,9,1,8,3,4,0,0,0,1,3,5,7,1,0,6,3,3,3,1,0,0,2,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,4,0,0,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,4,18,0,0,22,4,18,5,10,0,0,0,2,6,9,12,3,0,9,4,4,5,1,0,0,2,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,4,0,0,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,5,16,0,0,21,5,16,5,9,0,0,0,3,4,9,11,3,0,8,3,3,4,1,0,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,5,0,0,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,5,16,0,0,21,5,16,6,10,0,0,0,4,2,10,11,3,0,8,2,2,2,1,1,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,4,0,0,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,6,37,0,0,43,6,37,5,26,0,0,0,3,34,17,25,3,0,22,9,9,15,1,3,0,3,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,8,0,2,8,0,4,2,1,0,2,2,2,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,6,62,11,1,78,6,37,7,29,1,26,9,15,5,22,26,4,0,22,5,5,6,5,4,4,1,4,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,15,0,0,15,0,15,7,8,0,0,0,8,1,8,8,1,0,7,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,7,0,1,7,0,7,3,4,0,0,0,3,2,3,4,1,0,3,2,2,3,1,0,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,2,11,0,2,13,2,11,3,7,0,0,0,2,3,3,5,0,0,5,3,3,3,3,2,2,1,2,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,8,0,0,8,0,8,4,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,0,1,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,2,38,0,3,40,2,38,6,29,0,0,0,7,248,22,33,2,3,28,12,12,13,5,8,8,2,7,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,10,40,7,0,53,10,40,5,30,7,0,0,2,60,22,35,3,0,32,13,10,19,1,12,0,4,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,4,71,8,0,83,4,71,7,59,8,0,0,4,23,43,66,5,0,61,24,16,31,11,27,27,4,26,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,5,0,0,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
20,No,No,c0be5abcd369a29528c9e9f3cc5b74753a3ec4a5,No,No,default,none,Function,AP_DECLARE(),server/util.c,0,5,0,0,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
